,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,CU%,CH%,wCU/C,wCH/C,vCU,SI_ba,CH_ba,SL_ba
0,2023-09-19,716514,Lineout,field_out,True,683002,686613,Gunnar Henderson,Hunter Brown,1,1,0,e8c5eb0e-5770-4521-b324-95542bb8980a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
1,2023-09-19,716514,Double,double,False,623993,686613,Anthony Santander,Hunter Brown,1,0,0,42216e80-99ff-48cf-a165-ab6505fafcb8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
2,2023-09-19,716514,Home Run,home_run,False,656811,686613,Ryan O'Hearn,Hunter Brown,1,1,1,fbfb58db-1b0f-45fd-818b-c8f9120c746d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
3,2023-09-19,716514,Groundout,field_out,True,669720,686613,Austin Hays,Hunter Brown,0,0,0,8c9cad4b-93ab-4944-b099-7a0085a9ac1e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
4,2023-09-19,716514,Single,single,False,656775,686613,Cedric Mullins,Hunter Brown,1,0,0,03c6318d-b109-440c-8e73-2c2c73974acd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
5,2023-09-19,716514,Strikeout,strikeout,True,677008,686613,Heston Kjerstad,Hunter Brown,0,0,1,83fe30e9-06ea-4fa9-93c9-34f0aa51539d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
6,2023-09-19,716514,Double,double,False,514888,502043,Jose Altuve,Kyle Gibson,1,0,0,39fc01ab-0459-46eb-9f6f-dacb90b8af1a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,,,,0.261,0.134,0.166,,0.184,,-0.69,-1.02,,-0.08,2.01,,92.1,89.8,,91.9,81.6,,0.287,0.279,0.345,,0.147,85.5,88.0,99.0,96.0,90.0,102.0,99.0,90.0,95.0,92.0,0.084,0.17,0.01,-0.29,79.5,0.289,0.288,
7,2023-09-19,716514,Groundout,field_out,True,608324,502043,Alex Bregman,Kyle Gibson,0,0,0,98c73639-1b27-4ec2-9111-c2d12499b74e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,,,,0.261,0.134,0.166,,0.184,,-0.69,-1.02,,-0.08,2.01,,92.1,89.8,,91.9,81.6,,0.287,0.279,0.345,,0.147,85.5,88.0,99.0,96.0,90.0,102.0,99.0,90.0,95.0,92.0,0.084,0.17,0.01,-0.29,79.5,0.289,0.288,
8,2023-09-19,716514,Strikeout,strikeout,True,670541,502043,Yordan Alvarez,Kyle Gibson,0,0,0,c3592665-fdee-45b5-9ebb-130b86a5d622,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,,,,0.261,0.134,0.166,,0.184,,-0.69,-1.02,,-0.08,2.01,,92.1,89.8,,91.9,81.6,,0.287,0.279,0.345,,0.147,85.5,88.0,99.0,96.0,90.0,102.0,99.0,90.0,95.0,92.0,0.084,0.17,0.01,-0.29,79.5,0.289,0.288,
9,2023-09-19,716514,Home Run,home_run,False,663656,502043,Kyle Tucker,Kyle Gibson,1,1,1,ac2869f5-a86c-477f-bb81-39caa97c5990,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,,,,0.261,0.134,0.166,,0.184,,-0.69,-1.02,,-0.08,2.01,,92.1,89.8,,91.9,81.6,,0.287,0.279,0.345,,0.147,85.5,88.0,99.0,96.0,90.0,102.0,99.0,90.0,95.0,92.0,0.084,0.17,0.01,-0.29,79.5,0.289,0.288,
