,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,SV_ba
10,2023-08-29,716790,Home Run,home_run,False,669127,596133,Shea Langeliers,Luke Weaver,1,0,1,a2dd2569-2d80-4706-acde-80e62a6ee112,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
11,2023-08-29,716790,Single,single,False,669397,596133,Nick Allen,Luke Weaver,1,0,0,74a84e6a-09be-4772-9eb5-0b3a0cd156c2,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
12,2023-08-29,716790,Grounded Into DP,grounded_into_double_play,True,676116,596133,Ryan Noda,Luke Weaver,0,0,1,b963f75f-fa64-4482-8213-96d333048a5f,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
13,2023-08-29,716790,Pop Out,field_out,True,663728,686610,Cal Raleigh,Ken Waldichuk,0,0,0,1fa52148-8e50-47c6-b4d9-e0d9560a8bdf,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
14,2023-08-29,716790,Groundout,field_out,True,664034,686610,Ty France,Ken Waldichuk,0,0,0,a6aa2ea7-f022-46a6-8a03-08ed81fe94a5,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
15,2023-08-29,716790,Field Error,field_error,False,686527,686610,Dominic Canzone,Ken Waldichuk,1,0,0,4d734bea-799b-4abe-8f2e-aec84fe486d9,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
16,2023-08-29,716790,Flyout,field_out,True,664238,686610,Dylan Moore,Ken Waldichuk,1,1,1,3fd1e341-7411-4cbc-bcb2-19861b73d74a,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
17,2023-08-29,716790,Pop Out,field_out,True,680869,596133,Zack Gelof,Luke Weaver,1,0,0,e9903acc-0635-4aec-bc0c-3abc1ae7817f,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
18,2023-08-29,716790,Flyout,field_out,True,664913,596133,Seth Brown,Luke Weaver,0,0,0,ad8779c1-2522-41fe-bb73-29ec0991beba,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
19,2023-08-29,716790,Groundout,field_out,True,667670,596133,Brent Rooker,Luke Weaver,1,0,0,5f017967-6a5d-4977-a069-7c38d9c66bf7,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
20,2023-08-29,716790,Flyout,field_out,True,687799,686610,Cade Marlowe,Ken Waldichuk,1,0,0,0965feac-55f7-4dcf-8bfd-183017b464c9,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
21,2023-08-29,716790,Strikeout,strikeout,True,676609,686610,José Caballero,Ken Waldichuk,0,0,0,d46d8a79-66ca-41c0-b62b-fd8cd886d943,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
22,2023-08-29,716790,Walk,walk,False,641487,686610,J.P. Crawford,Ken Waldichuk,1,0,0,363e81ea-0cb0-4b16-aedd-af2df40dd211,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
23,2023-08-29,716790,Forceout,force_out,True,553993,686610,Eugenio Suárez,Ken Waldichuk,1,0,1,e652be18-7020-488a-9060-40ea31f92e76,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
24,2023-08-29,716790,Lineout,field_out,True,643393,596133,Tony Kemp,Luke Weaver,0,0,0,e77112b2-081d-4fd9-aec6-5f88949bf782,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
25,2023-08-29,716790,Single,single,False,672478,596133,Jordan Diaz,Luke Weaver,0,0,0,7854e7da-3955-47d4-8c21-9ccbbe036aff,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
26,2023-08-29,716790,Flyout,field_out,True,671732,596133,Lawrence Butler,Luke Weaver,0,0,0,4528b051-8f6e-412f-884c-ffe0e8eedec8,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
27,2023-08-29,716790,Single,single,False,669127,596133,Shea Langeliers,Luke Weaver,1,0,1,92be9c82-5048-477d-a6fb-2e232d99495d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,
28,2023-08-29,716790,Groundout,field_out,True,669397,663462,Nick Allen,Isaiah Campbell,1,1,0,4993186b-d49d-41bc-8ba1-69eebf3064d2,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,113.0,100.0,108.0,,,,0.46399999999999997,0.002,0.531,,,-1.05,-10.95,3.16,,,95.0,91.8,85.3,,0.27,,,,0.137,0.333,,,,,,,0.002,-44.41,95.1,,,,,,,,
29,2023-08-29,716790,Single,single,False,606192,686610,Teoscar Hernández,Ken Waldichuk,1,1,0,484bdbdb-a84b-41a9-8b87-fde9a4a8ac4a,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
30,2023-08-29,716790,Walk,walk,False,663728,686610,Cal Raleigh,Ken Waldichuk,1,0,1,cb9e25c8-eece-42f7-aa6f-cb0550009b57,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
31,2023-08-29,716790,Flyout,field_out,True,645801,686610,Mike Ford,Ken Waldichuk,0,0,0,e4b552c8-aace-4582-a02f-b508de9f860f,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
32,2023-08-29,716790,Strikeout,strikeout,True,686527,686610,Dominic Canzone,Ken Waldichuk,0,0,1,8aa14ce3-73e5-44be-bc8e-131eb3c7c092,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
33,2023-08-29,716790,Walk,walk,False,664238,686610,Dylan Moore,Ken Waldichuk,0,0,0,f29acdc3-c489-42a3-b78f-6267f0b4a595,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
34,2023-08-29,716790,Walk,walk,False,687799,686610,Cade Marlowe,Ken Waldichuk,1,0,1,5f13be81-94e2-4330-ab7b-7100889d7f40,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
35,2023-08-29,716790,Pop Out,field_out,True,676609,686610,José Caballero,Ken Waldichuk,0,0,0,e80305eb-c56b-47ed-93e7-af7d4d7d309b,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.5429999999999999,,0.271,,0.166,-0.52,,-0.79,,-1.4,93.3,,81.1,,0.275,0.34,,0.333,,0.218,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,
36,2023-08-29,716790,Strikeout,strikeout,True,676116,663462,Ryan Noda,Isaiah Campbell,0,0,0,fb3db4f6-f539-4533-8161-9e339fd07429,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,113.0,100.0,108.0,,,,0.46399999999999997,0.002,0.531,,,-1.05,-10.95,3.16,,,95.0,91.8,85.3,,0.27,,,,0.137,0.333,,,,,,,0.002,-44.41,95.1,,,,,,,,
37,2023-08-29,716790,Flyout,field_out,True,680869,663462,Zack Gelof,Isaiah Campbell,0,0,0,50d7a8b7-98e1-408e-bfe6-6f9dec197703,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,113.0,100.0,108.0,,,,0.46399999999999997,0.002,0.531,,,-1.05,-10.95,3.16,,,95.0,91.8,85.3,,0.27,,,,0.137,0.333,,,,,,,0.002,-44.41,95.1,,,,,,,,
38,2023-08-29,716790,Flyout,field_out,True,664913,663462,Seth Brown,Isaiah Campbell,0,0,0,2e4bcf82-31cf-4f82-aa64-01fb08b4094e,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,113.0,100.0,108.0,,,,0.46399999999999997,0.002,0.531,,,-1.05,-10.95,3.16,,,95.0,91.8,85.3,,0.27,,,,0.137,0.333,,,,,,,0.002,-44.41,95.1,,,,,,,,
