,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,FF_ba,FS_ba,SI_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-10,717048,Single,single,False,668800,641793,Andrew Knizner,Zack Littell,0,0,0,526640f5-c645-40ce-8bea-abbf5ac9a7f5,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
11,2023-08-10,717048,Lineout,field_out,True,600301,641793,Taylor Motter,Zack Littell,1,1,0,c822f603-c5c4-431e-9c0b-5bf915c326e8,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
12,2023-08-10,717048,Flyout,field_out,True,670623,669461,Isaac Paredes,Matthew Liberatore,1,0,0,0772f4ea-2dcd-4eee-8f2f-5344d55fcf6e,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
13,2023-08-10,717048,Strikeout,strikeout,True,642350,669461,Jose Siri,Matthew Liberatore,0,0,0,2750a5e7-1acd-4ac0-a7cc-631db27629eb,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
14,2023-08-10,717048,Groundout,field_out,True,678554,669461,Curtis Mead,Matthew Liberatore,0,0,0,f2c20dd4-9779-44cd-a383-402b8c32733e,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
15,2023-08-10,717048,Groundout,field_out,True,669242,641793,Tommy Edman,Zack Littell,0,0,0,dfd5e4e0-2455-42f5-9f89-dd271664e0e1,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
16,2023-08-10,717048,Flyout,field_out,True,663457,641793,Lars Nootbaar,Zack Littell,0,0,0,f78096d0-ba6a-419e-a651-90ad73ab1c89,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
17,2023-08-10,717048,Double,double,False,502671,641793,Paul Goldschmidt,Zack Littell,0,0,0,aec8b376-d47f-47a0-b6de-580341b05ad7,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
18,2023-08-10,717048,Strikeout,strikeout,True,669357,641793,Nolan Gorman,Zack Littell,0,0,0,f29c1f3e-6862-470b-9988-938b8c52830f,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
19,2023-08-10,717048,Groundout,field_out,True,622534,669461,Manuel Margot,Matthew Liberatore,0,0,0,8522870b-7a3d-499a-aad5-c30895949b06,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
20,2023-08-10,717048,Strikeout,strikeout,True,542194,669461,Christian Bethancourt,Matthew Liberatore,0,0,0,ce86d219-fe3b-4d72-9826-6d4f9faaa279,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
21,2023-08-10,717048,Strikeout,strikeout,True,650490,669461,Yandy Díaz,Matthew Liberatore,0,0,0,838bfda5-d9aa-4b90-96bc-547fe80237b7,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
22,2023-08-10,717048,Single,single,False,571448,641793,Nolan Arenado,Zack Littell,0,0,0,6a7b97ba-0914-45e2-bc8d-4f6f83f41d37,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
23,2023-08-10,717048,Lineout,field_out,True,641933,641793,Tyler O'Neill,Zack Littell,0,0,0,5775841a-d1df-43a9-abd1-c2dc24889c2e,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
24,2023-08-10,717048,Pop Out,field_out,True,676475,641793,Alec Burleson,Zack Littell,0,0,0,e69c6866-e697-40d8-8099-67454897fdbb,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
25,2023-08-10,717048,Home Run,home_run,False,668800,641793,Andrew Knizner,Zack Littell,0,0,1,d0758e33-e6fa-44a3-8106-ad0ff7908ae2,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
26,2023-08-10,717048,Groundout,field_out,True,600301,641793,Taylor Motter,Zack Littell,0,0,0,24d7d7ee-e3f2-4b32-9ace-0cff50fc7abf,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
27,2023-08-10,717048,Single,single,False,677551,669461,Wander Franco,Matthew Liberatore,0,0,0,e872e454-4edb-4fd1-94f3-28a2a504ccdd,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
28,2023-08-10,717048,Flyout,field_out,True,668227,669461,Randy Arozarena,Matthew Liberatore,0,0,0,671b1e52-2afb-42e8-9ed0-099df5f48f13,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
29,2023-08-10,717048,Flyout,field_out,True,623912,669461,Harold Ramírez,Matthew Liberatore,1,0,1,48e60dfc-c0cb-4c3c-82df-4006ffccae78,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
30,2023-08-10,717048,Groundout,field_out,True,669242,641793,Tommy Edman,Zack Littell,0,0,0,cfc77b68-6dd2-44e9-963d-40f6cc8718b0,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
31,2023-08-10,717048,Lineout,field_out,True,663457,641793,Lars Nootbaar,Zack Littell,0,0,0,0c439a2b-8909-45ae-a8ad-5472d6b8d711,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
32,2023-08-10,717048,Flyout,field_out,True,502671,641793,Paul Goldschmidt,Zack Littell,0,0,0,3536bb6e-e6ca-42ee-86fe-f47a1c831342,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
33,2023-08-10,717048,Flyout,field_out,True,670623,669461,Isaac Paredes,Matthew Liberatore,0,0,0,5a8b9756-ceec-45cc-9a6e-40f6f8ad763a,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
34,2023-08-10,717048,Strikeout,strikeout,True,642350,669461,Jose Siri,Matthew Liberatore,0,0,0,9f95ccbf-e2cb-4990-917b-575fcdaf4fce,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
35,2023-08-10,717048,Strikeout,strikeout,True,678554,669461,Curtis Mead,Matthew Liberatore,0,0,0,7162582f-8cc1-45ca-8ab1-1e45d98410c0,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,,0.127,-0.74,,1.76,-2.12,94.2,,94.3,86.6,0.333,0.308,,0.208,,87.3,72.0,100.0,96.0,101.0,87.0,97.0,0.22399999999999998,0.081,-1.62,-0.64,76.6,0.222,0.278,,,,,,,
36,2023-08-10,717048,Groundout,field_out,True,669357,641793,Nolan Gorman,Zack Littell,0,0,0,312a27bb-407f-4ad8-b538-f3f4d3a610cc,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
37,2023-08-10,717048,Single,single,False,571448,641793,Nolan Arenado,Zack Littell,0,0,0,7a8c912f-9a79-4619-8fa4-8b448a0d1894,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
38,2023-08-10,717048,Flyout,field_out,True,641933,641793,Tyler O'Neill,Zack Littell,0,0,0,65b1ae7a-92b4-482c-9f02-a2951b81e73a,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,115.0,107.0,118.0,0.099,0.312,0.192,0.397,0.57,-1.3,0.28,0.34,94.1,84.3,92.9,87.1,0.27,0.26,0.268,0.237,0.25,,,,,,,,,,,,,,,,,,,,,
