,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba
0,2023-06-11,717810,Double,double,False,680776,657376,Jarren Duran,Clarke Schmidt,0,0,0,d7c732a6-f26c-4be9-a923-1a9b32401bd8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-06-11,717810,Groundout,field_out,True,657077,657376,Alex Verdugo,Clarke Schmidt,1,0,1,40120539-d2a3-4e2d-90f5-f8f4d4cea824,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-06-11,717810,Lineout,field_out,True,807799,657376,Masataka Yoshida,Clarke Schmidt,0,0,0,5b263522-0b5e-4f23-a7e0-77c9cb03bab1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-06-11,717810,Strikeout,strikeout,True,646240,657376,Rafael Devers,Clarke Schmidt,0,0,0,ae2ae558-b96d-4302-a849-0ba794e3732d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-06-11,717810,Groundout,field_out,True,641432,678394,Willie Calhoun,Brayan Bello,1,1,0,aaa57609-74f9-46c9-b2c7-540ef4f399f8,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,93.0,101.0,98.0,103.0,94.0,103.0,,,,88.0,100.0,88.0,0.364,0.015,0.175,,0.239,-6.73,0.52,-1.86,,1.38,89.1,95.0,85.3,,0.462,0.278,,,0.196,83.0,102.0,93.0,0.207,-1.91,95.5,0.31,0.3,,,,,,,,,,,,,
5,2023-06-11,717810,Flyout,field_out,True,650402,678394,Gleyber Torres,Brayan Bello,0,0,0,94874a04-7f68-475c-b122-6eb39714992b,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,93.0,101.0,98.0,103.0,94.0,103.0,,,,88.0,100.0,88.0,0.364,0.015,0.175,,0.239,-6.73,0.52,-1.86,,1.38,89.1,95.0,85.3,,0.462,0.278,,,0.196,83.0,102.0,93.0,0.207,-1.91,95.5,0.31,0.3,,,,,,,,,,,,,
6,2023-06-11,717810,Lineout,field_out,True,519203,678394,Anthony Rizzo,Brayan Bello,0,0,0,1142c0d6-4617-44f1-95e8-ac3683dc156b,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,93.0,101.0,98.0,103.0,94.0,103.0,,,,88.0,100.0,88.0,0.364,0.015,0.175,,0.239,-6.73,0.52,-1.86,,1.38,89.1,95.0,85.3,,0.462,0.278,,,0.196,83.0,102.0,93.0,0.207,-1.91,95.5,0.31,0.3,,,,,,,,,,,,,
7,2023-06-11,717810,Home Run,home_run,False,457759,657376,Justin Turner,Clarke Schmidt,1,1,0,351cd280-930b-419c-ad8c-fa7e92457f8a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
8,2023-06-11,717810,Flyout,field_out,True,671213,657376,Triston Casas,Clarke Schmidt,0,0,0,481cb3ea-5d1b-436e-8ae4-b6aa049c3687,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
9,2023-06-11,717810,Flyout,field_out,True,571771,657376,Enrique Hernández,Clarke Schmidt,1,1,0,77170eed-cb87-4662-b697-cf48299f0e88,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
