,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,wFC/C,wFO/C,vFC,vFO,FC_ba,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-10,717812,Single,single,False,607043,670912,Brandon Nimmo,Johan Oviedo,1,0,0,485d396b-9606-4eeb-8102-71f3cae237c1,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
1,2023-06-10,717812,Pop Out,field_out,True,682626,670912,Francisco Alvarez,Johan Oviedo,0,0,0,5422f073-24e6-4ad4-a139-bbde1b633bea,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
2,2023-06-10,717812,Grounded Into DP,grounded_into_double_play,True,643446,670912,Jeff McNeil,Johan Oviedo,0,0,1,2621a6d3-1ca1-41bb-99f5-1077e08cdc6a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
3,2023-06-10,717812,Flyout,field_out,True,457705,673540,Andrew McCutchen,Kodai Senga,0,0,0,1051ea01-1e76-494c-9c78-6f6cad073f13,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,0.027000000000000003,,0.17,,-0.96,-0.23,,95.7,,82.7,72.8,0.219,0.244,0.125,,,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,
4,2023-06-10,717812,Groundout,field_out,True,668804,673540,Bryan Reynolds,Kodai Senga,0,0,0,e9bc87ca-8ec0-4697-88f3-fd84bb72df3b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,0.027000000000000003,,0.17,,-0.96,-0.23,,95.7,,82.7,72.8,0.219,0.244,0.125,,,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,
5,2023-06-10,717812,Single,single,False,656582,673540,Connor Joe,Kodai Senga,0,0,0,2a1ba85b-cd54-4029-9315-da03373fad53,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,0.027000000000000003,,0.17,,-0.96,-0.23,,95.7,,82.7,72.8,0.219,0.244,0.125,,,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,
6,2023-06-10,717812,Caught Stealing 2B,caught_stealing_2b,True,467793,673540,Carlos Santana,Kodai Senga,0,0,0,05e9fce2-e2d4-4de6-bd47-d99d80df01ce,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,0.027000000000000003,,0.17,,-0.96,-0.23,,95.7,,82.7,72.8,0.219,0.244,0.125,,,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,
7,2023-06-10,717812,Flyout,field_out,True,596019,670912,Francisco Lindor,Johan Oviedo,0,0,0,6e3d1484-c90e-49fd-95fe-ab6776c20293,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
8,2023-06-10,717812,Strikeout,strikeout,True,516782,670912,Starling Marte,Johan Oviedo,0,0,0,fe1eac3a-7fe0-4d23-a3e3-a12f3fb83af8,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
9,2023-06-10,717812,Groundout,field_out,True,683146,670912,Brett Baty,Johan Oviedo,0,0,0,f30dee5d-b2df-4f96-9026-2b91ae3f8494,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,,,,
