,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,SI_ba,CU_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-04,718715,Single,single,False,650490,641771,Yandy Díaz,Chad Kuhl,0,0,0,07141942-3b6c-4480-9ccc-183b96370504,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-04-04,718715,Single,single,False,664040,641771,Brandon Lowe,Chad Kuhl,0,0,1,f320fd25-7a7a-49ca-842f-52a6385ae8ee,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-04-04,718715,Double,double,False,668227,641771,Randy Arozarena,Chad Kuhl,0,0,1,5a9afaf3-ec72-447d-8b3a-19c666526b14,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-04-04,718715,Groundout,field_out,True,677551,641771,Wander Franco,Chad Kuhl,1,0,1,da3319ff-4c6a-4b07-9b26-ae1d457915d2,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-04-04,718715,Sac Fly,sac_fly,True,670042,641771,Luke Raley,Chad Kuhl,0,0,1,43a838eb-d6a9-46c8-8d10-74f486cf31fd,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
5,2023-04-04,718715,Groundout,field_out,True,666139,641771,Josh Lowe,Chad Kuhl,1,0,0,1e347aa4-7a80-4a94-bd17-cc4283e85aa2,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
6,2023-04-04,718715,Groundout,field_out,True,657041,676596,Lane Thomas,Josh Fleming,1,0,0,c5ee67c8-2bf9-4395-8d9d-6b7a6b11afe1,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,82.9,73.0,104.0,94.0,42.0,104.0,88.0,93.0,99.0,98.0,,,,,,,0.44,0.049,,,0.29,2.77,0.64,,,-1.13,91.5,90.3,,,,0.244,0.278,0.0,0.352,97.0,99.0,102.0,0.221,-0.59,76.5,,,,,,,,,,,,,,,
7,2023-04-04,718715,Walk,walk,False,608841,676596,Joey Meneses,Josh Fleming,1,0,0,b5f2bdb2-71a6-4426-ae70-1d1684f59ef4,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,82.9,73.0,104.0,94.0,42.0,104.0,88.0,93.0,99.0,98.0,,,,,,,0.44,0.049,,,0.29,2.77,0.64,,,-1.13,91.5,90.3,,,,0.244,0.278,0.0,0.352,97.0,99.0,102.0,0.221,-0.59,76.5,,,,,,,,,,,,,,,
8,2023-04-04,718715,Single,single,False,600869,676596,Jeimer Candelario,Josh Fleming,0,0,1,1b5c2a47-6f90-4440-87e5-55b0ae968c55,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,82.9,73.0,104.0,94.0,42.0,104.0,88.0,93.0,99.0,98.0,,,,,,,0.44,0.049,,,0.29,2.77,0.64,,,-1.13,91.5,90.3,,,,0.244,0.278,0.0,0.352,97.0,99.0,102.0,0.221,-0.59,76.5,,,,,,,,,,,,,,,
9,2023-04-04,718715,Groundout,field_out,True,642086,676596,Dominic Smith,Josh Fleming,1,0,1,7a6fa8d3-ea60-41ba-9a86-ee11fda0b27a,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,82.9,73.0,104.0,94.0,42.0,104.0,88.0,93.0,99.0,98.0,,,,,,,0.44,0.049,,,0.29,2.77,0.64,,,-1.13,91.5,90.3,,,,0.244,0.278,0.0,0.352,97.0,99.0,102.0,0.221,-0.59,76.5,,,,,,,,,,,,,,,
