,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
10,2023-05-02,718339,Strikeout,strikeout,True,572287,543037,Mike Zunino,Gerrit Cole,0,0,0,0d2657cd-bf0a-4b5f-99d1-9c50537ab7df,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
11,2023-05-02,718339,Strikeout,strikeout,True,686823,543037,Will Brennan,Gerrit Cole,0,0,0,bd7d8899-284b-4465-a788-8d666e5eabfc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
12,2023-05-02,718339,Strikeout,strikeout,True,664702,543037,Myles Straw,Gerrit Cole,0,0,0,27157741-e188-41ab-98d8-f644eefd7314,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
13,2023-05-02,718339,Strikeout,strikeout,True,664056,676440,Harrison Bader,Tanner Bibee,0,0,0,e25b6eba-3667-44bf-b1cc-520a11c78881,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
14,2023-05-02,718339,Lineout,field_out,True,641432,676440,Willie Calhoun,Tanner Bibee,0,0,0,2b42b30e-bc23-4627-a8cf-8e4994a30ece,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
15,2023-05-02,718339,Groundout,field_out,True,665828,676440,Oswaldo Cabrera,Tanner Bibee,1,0,0,43320f2b-b14a-4f20-a67b-ddd6a2632a2e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
16,2023-05-02,718339,Groundout,field_out,True,680757,543037,Steven Kwan,Gerrit Cole,1,0,0,d4cd5612-5673-4076-9945-7dbddfcbfc22,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
17,2023-05-02,718339,Single,single,False,642708,543037,Amed Rosario,Gerrit Cole,0,0,0,4d8680a5-bf6f-4ed1-9aef-46b730e34096,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
18,2023-05-02,718339,Single,single,False,608070,543037,José Ramírez,Gerrit Cole,1,0,1,48c52f49-1c78-41d9-8740-2813615e2006,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
19,2023-05-02,718339,Double,double,False,647304,543037,Josh Naylor,Gerrit Cole,1,1,1,51dce07c-ad0a-4d21-bec3-3a51e38e30b0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
20,2023-05-02,718339,Walk,walk,False,605137,543037,Josh Bell,Gerrit Cole,1,0,0,cbd9bb92-7806-4ff4-b99c-a505f0e2510b,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
21,2023-05-02,718339,Groundout,field_out,True,665926,543037,Andrés Giménez,Gerrit Cole,0,0,1,6d2a2cb0-403a-481e-b1ab-d3c3c8a7e564,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
22,2023-05-02,718339,Strikeout,strikeout,True,572287,543037,Mike Zunino,Gerrit Cole,0,0,0,86b38705-346a-47d2-b931-f333c6600762,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
23,2023-05-02,718339,Strikeout,strikeout,True,624431,676440,Jose Trevino,Tanner Bibee,0,0,0,b0d20203-5292-4688-a45d-bd6b5b1d3d06,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
24,2023-05-02,718339,Flyout,field_out,True,543305,676440,Aaron Hicks,Tanner Bibee,0,0,0,39ce22fb-5ac6-494d-a248-97ca05c22634,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
25,2023-05-02,718339,Strikeout,strikeout,True,683011,676440,Anthony Volpe,Tanner Bibee,0,0,0,f266be56-c564-4123-b10a-035183b1fe80,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
26,2023-05-02,718339,Groundout,field_out,True,686823,543037,Will Brennan,Gerrit Cole,0,0,0,cdc33127-6971-4312-8bd6-1a6f420fc897,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
27,2023-05-02,718339,Groundout,field_out,True,664702,543037,Myles Straw,Gerrit Cole,1,0,0,6df8a6be-5e75-4b52-82c6-e579e2fb8b2f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
28,2023-05-02,718339,Groundout,field_out,True,680757,543037,Steven Kwan,Gerrit Cole,1,0,0,711d98fb-c236-4804-b3b2-1855e207a1ed,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
29,2023-05-02,718339,Groundout,field_out,True,650402,676440,Gleyber Torres,Tanner Bibee,1,0,0,8d3bbee9-0ecf-4f77-8e18-8923fc0d1ac4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
30,2023-05-02,718339,Flyout,field_out,True,519203,676440,Anthony Rizzo,Tanner Bibee,1,0,0,055a624d-3472-498f-8145-6247e93cb371,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
31,2023-05-02,718339,Strikeout,strikeout,True,518934,676440,DJ LeMahieu,Tanner Bibee,0,0,0,adbb1e9e-c17d-47a5-a3e5-fb8367a0a99e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
32,2023-05-02,718339,Strikeout,strikeout,True,642708,543037,Amed Rosario,Gerrit Cole,0,0,0,02c6c2c4-d9e2-4da8-9456-3983e4edd382,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
33,2023-05-02,718339,Single,single,False,608070,543037,José Ramírez,Gerrit Cole,0,0,0,f4f48576-96a7-4cd1-a964-673a7c862fa0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
34,2023-05-02,718339,Flyout,field_out,True,647304,543037,Josh Naylor,Gerrit Cole,1,0,0,b30fb502-071b-422b-944a-861a60b58ab2,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
35,2023-05-02,718339,Flyout,field_out,True,605137,543037,Josh Bell,Gerrit Cole,1,0,0,7388e3da-33b0-4f8c-b5a8-7f5b8388935f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
36,2023-05-02,718339,Flyout,field_out,True,664056,676440,Harrison Bader,Tanner Bibee,1,0,0,e08ff33b-976b-41e2-918c-59b9f8aa1973,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
37,2023-05-02,718339,Flyout,field_out,True,641432,676440,Willie Calhoun,Tanner Bibee,1,1,0,0f5c2984-7e91-487a-8e38-dda4dc71c34e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
38,2023-05-02,718339,Single,single,False,665828,676440,Oswaldo Cabrera,Tanner Bibee,0,0,1,b0afd156-4ecf-403e-8e55-543610c57cdd,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,,,,0.47100000000000003,,0.27,,0.166,0.6,,1.35,,1.07,94.9,,84.7,,0.243,0.206,0.271,,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,
