,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,KC%,wFA/C,wCU/C,wKC/C,vFA,vCU,vKC,FF_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
20,2023-08-25,716861,Strikeout,strikeout,True,607208,571945,Trea Turner,Miles Mikolas,0,0,0,ab1efac3-f66c-4339-b9d4-ce35db67195b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
21,2023-08-25,716861,Double,double,False,641933,650911,Tyler O'Neill,Cristopher Sánchez,0,0,0,83918be4-80a6-459e-a9f7-f4fea4ffa5da,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-25,716861,Groundout,field_out,True,502671,650911,Paul Goldschmidt,Cristopher Sánchez,1,0,1,d314b5b6-7d01-4eb0-ab1b-2da830d5fd40,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-25,716861,Pop Out,field_out,True,571448,650911,Nolan Arenado,Cristopher Sánchez,0,0,0,fe3d432d-326f-4f14-a590-a9023eb7caca,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-25,716861,Strikeout,strikeout,True,575929,650911,Willson Contreras,Cristopher Sánchez,0,0,0,80d814a5-847e-41c5-bc55-b3235d620de2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-25,716861,Single,single,False,547180,571945,Bryce Harper,Miles Mikolas,1,0,0,b2d68d48-9d51-48b8-8b4c-d051992b4d5b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
26,2023-08-25,716861,Flyout,field_out,True,592206,571945,Nick Castellanos,Miles Mikolas,0,0,1,788efe4f-579e-4d2b-9944-169330673776,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
27,2023-08-25,716861,Sac Fly,sac_fly,True,681082,571945,Bryson Stott,Miles Mikolas,0,0,1,20e75083-4615-4a18-9719-f8ff1870c748,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
28,2023-08-25,716861,Lineout,field_out,True,664761,571945,Alec Bohm,Miles Mikolas,0,0,0,fa0ccb8c-5a83-4c3f-89c9-e48c3c9a8aa4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
29,2023-08-25,716861,Groundout,field_out,True,668800,650911,Andrew Knizner,Cristopher Sánchez,1,0,0,e1b8cb33-a464-4b59-9cc3-ebe664c2a650,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-25,716861,Strikeout,strikeout,True,691023,650911,Jordan Walker,Cristopher Sánchez,0,0,0,594bec60-30bd-48fb-afc5-980e0945f8ef,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-25,716861,Strikeout,strikeout,True,600301,650911,Taylor Motter,Cristopher Sánchez,0,0,0,caeca0d1-7612-4ee3-912a-1084fdd39cb5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-25,716861,Double,double,False,669016,571945,Brandon Marsh,Miles Mikolas,0,0,0,f35f6812-fa2e-485e-843d-1b4e321fe230,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
33,2023-08-25,716861,Flyout,field_out,True,595909,571945,Jake Cave,Miles Mikolas,0,0,0,17a66106-a9aa-4285-885e-da3c0c977850,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
34,2023-08-25,716861,Pop Out,field_out,True,596117,571945,Garrett Stubbs,Miles Mikolas,1,1,0,92292375-7582-4b8d-b657-748e1b2a57f0,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
35,2023-08-25,716861,Flyout,field_out,True,656941,571945,Kyle Schwarber,Miles Mikolas,0,0,0,df84cce7-19c6-4e1c-985f-82eaa1547af1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
36,2023-08-25,716861,Pop Out,field_out,True,691026,650911,Masyn Winn,Cristopher Sánchez,0,0,0,8ca74aa4-5ddc-4890-a32c-04987f0b3f4a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-25,716861,Flyout,field_out,True,669242,650911,Tommy Edman,Cristopher Sánchez,1,1,0,cc00faf5-a9f9-47e6-844c-2f473b4ea9eb,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-08-25,716861,Flyout,field_out,True,641933,650911,Tyler O'Neill,Cristopher Sánchez,0,0,0,e199b009-a53d-4aae-a594-a7ceb665df7c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
