,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,FC_ba,CU_ba,ST_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-04-07,718685,Double,double,False,592206,668881,Nick Castellanos,Hunter Greene,0,0,0,2691b474-6069-4bb6-b357-4beeb27ec09f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
11,2023-04-07,718685,Strikeout,strikeout,True,681082,668881,Bryson Stott,Hunter Greene,0,0,0,9b2b1570-23a1-4c36-9310-16e6b3c42ea9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
12,2023-04-07,718685,Lineout,field_out,True,664761,668881,Alec Bohm,Hunter Greene,1,0,1,91ec4e30-8d32-484b-b9ef-09ac74ee5578,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
13,2023-04-07,718685,Walk,walk,False,595909,668881,Jake Cave,Hunter Greene,1,0,0,a9115047-a6f3-4f2d-803e-535923bbf159,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
14,2023-04-07,718685,Walk,walk,False,665019,668881,Kody Clemens,Hunter Greene,1,0,1,63911db2-bcab-483d-83c2-5a043bb43dff,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
15,2023-04-07,718685,Walk,walk,False,669016,668881,Brandon Marsh,Hunter Greene,0,0,1,ae38c622-f086-430c-839c-df5eeecc4e01,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
16,2023-04-07,718685,Flyout,field_out,True,607208,668881,Trea Turner,Hunter Greene,0,0,0,3ee96f0a-d5cc-41c9-ba2e-01e3b2a251e9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
17,2023-04-07,718685,Single,single,False,666181,554430,Will Benson,Zack Wheeler,0,0,0,8f39566f-b586-4787-aa8b-0762889a7574,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
18,2023-04-07,718685,Forceout,force_out,True,676480,554430,Jose Barrero,Zack Wheeler,0,0,1,ecd0a9b7-783a-479d-87ca-9150a4471aa2,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
19,2023-04-07,718685,Pop Out,field_out,True,663697,554430,Jonathan India,Zack Wheeler,0,0,1,9026e248-6144-4b3c-9845-17f81ee3fb22,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
20,2023-04-07,718685,Pop Out,field_out,True,656941,668881,Kyle Schwarber,Hunter Greene,1,0,0,f9d6c86f-bd20-42a2-bc4d-08fd3987524c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
21,2023-04-07,718685,Single,single,False,592663,668881,J.T. Realmuto,Hunter Greene,1,1,0,0cdbd641-3d00-4ee4-aa08-ca062427f676,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
22,2023-04-07,718685,Double,double,False,592206,668881,Nick Castellanos,Hunter Greene,0,0,1,f50212d5-1842-4b8b-bd18-19369c80d3d0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
23,2023-04-07,718685,Pop Out,field_out,True,681082,668881,Bryson Stott,Hunter Greene,1,0,0,7442f0a9-3718-4aa9-9853-d4ec4ee40e26,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
24,2023-04-07,718685,Flyout,field_out,True,664761,668881,Alec Bohm,Hunter Greene,1,0,0,a5db189f-a09c-4187-9df0-37ca94beeed9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
25,2023-04-07,718685,Flyout,field_out,True,670770,554430,TJ Friedl,Zack Wheeler,0,0,0,b902a41d-d678-4f83-a470-2e3c03b57e4d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
26,2023-04-07,718685,Walk,walk,False,641584,554430,Jake Fraley,Zack Wheeler,1,0,0,8047bc52-cee7-42c2-bf06-ec483367588f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
27,2023-04-07,718685,Grounded Into DP,grounded_into_double_play,True,663886,554430,Tyler Stephenson,Zack Wheeler,0,0,1,85b117f7-62df-45d8-9540-fb1d8f103ba3,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
28,2023-04-07,718685,Flyout,field_out,True,595909,668881,Jake Cave,Hunter Greene,0,0,0,f4d34561-867d-4aa1-8884-df77f8ee2b68,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
29,2023-04-07,718685,Flyout,field_out,True,665019,668881,Kody Clemens,Hunter Greene,0,0,0,0aba0c12-a27b-4b5c-a274-fb1270828899,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
30,2023-04-07,718685,Flyout,field_out,True,669016,668881,Brandon Marsh,Hunter Greene,1,1,0,ae2f01ff-9eb3-44ce-8f35-680bca765c85,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
31,2023-04-07,718685,Strikeout,strikeout,True,571976,554430,Wil Myers,Zack Wheeler,0,0,0,8df82c9b-805b-446a-8ad7-ea19e0ad19fc,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
32,2023-04-07,718685,Pop Out,field_out,True,613564,554430,Jason Vosler,Zack Wheeler,1,0,0,2b592c02-d6c3-4b13-8142-f13e1f6cf937,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
33,2023-04-07,718685,Double,double,False,668715,554430,Spencer Steer,Zack Wheeler,0,0,0,bd688698-3f85-4aaa-8ad3-776ad6220330,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
34,2023-04-07,718685,Walk,walk,False,666181,554430,Will Benson,Zack Wheeler,1,0,0,2116bd66-4245-44c7-b39a-b373d671b8ee,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
35,2023-04-07,718685,Single,single,False,676480,554430,Jose Barrero,Zack Wheeler,0,0,1,3a4e6736-133e-4900-be43-ab01059d9d35,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
36,2023-04-07,718685,Strikeout,strikeout,True,663697,554430,Jonathan India,Zack Wheeler,0,0,0,398982c9-6908-4c04-810b-30fa359cc39d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,95.2,84.4,81.4,0.199,0.252,0.27,0.264,0.198,,,,,,,,
37,2023-04-07,718685,Single,single,False,607208,668881,Trea Turner,Hunter Greene,0,0,0,72e6418d-ef7e-4e47-b636-3908eb4f2446,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,,,,0.544,,0.40399999999999997,,0.053,-0.95,,,0.16,,-2.39,98.3,,,87.3,,0.265,,,,,0.229,0.304,,,,,,
