,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-17,717717,Strikeout,strikeout,True,670764,605483,Taylor Walls,Blake Snell,0,0,0,35de0b9a-ee1f-45fc-ac64-e76bdf4ba90d,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-17,717717,Groundout,field_out,True,622534,605483,Manuel Margot,Blake Snell,1,0,0,a0d93847-8d2b-4e35-82b6-8f3c3b0912c2,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-17,717717,Pop Out,field_out,True,596142,621107,Gary Sánchez,Zach Eflin,1,0,0,060a2f42-4daf-4e80-bb3f-7fb8df9885c1,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
13,2023-06-17,717717,Walk,walk,False,572761,621107,Matt Carpenter,Zach Eflin,0,0,0,103e8b56-c263-43f6-ae63-d6603882b697,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
14,2023-06-17,717717,Flyout,field_out,True,673490,621107,Ha-Seong Kim,Zach Eflin,1,0,0,e38fef9a-ba43-4259-a918-f9423f2782f3,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
15,2023-06-17,717717,Flyout,field_out,True,663757,621107,Trent Grisham,Zach Eflin,0,0,0,1aa52f99-dee9-4635-abab-1dcbffe62e06,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
16,2023-06-17,717717,Strikeout,strikeout,True,642336,605483,Francisco Mejía,Blake Snell,0,0,0,0f53d9db-1b10-4d34-90f9-3cca438de9a8,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-17,717717,Groundout,field_out,True,642350,605483,Jose Siri,Blake Snell,0,0,0,3c99c838-957d-41bd-b1b0-daee77d680aa,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-17,717717,Double,double,False,650490,605483,Yandy Díaz,Blake Snell,1,0,0,c8ef1c3c-0911-4126-97c5-0e08f0835b33,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-17,717717,Flyout,field_out,True,677551,605483,Wander Franco,Blake Snell,1,0,0,8ca4346f-d0ef-4c55-9a71-1ea2053ebb98,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-17,717717,Groundout,field_out,True,665487,621107,Fernando Tatis Jr.,Zach Eflin,1,0,0,16a32c9a-fd1a-4222-8f77-560f8ed74739,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
21,2023-06-17,717717,Strikeout,strikeout,True,665742,621107,Juan Soto,Zach Eflin,0,0,0,14996ddd-db60-49d1-8a02-b1681de5c1a0,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
22,2023-06-17,717717,Field Error,field_error,False,592518,621107,Manny Machado,Zach Eflin,0,0,0,9ed1fb39-ab06-4193-b714-b25a82be6436,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
23,2023-06-17,717717,Strikeout,strikeout,True,593428,621107,Xander Bogaerts,Zach Eflin,0,0,0,05cc4e40-7b98-40b1-9391-2899c7757438,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
24,2023-06-17,717717,Groundout,field_out,True,623912,605483,Harold Ramírez,Blake Snell,0,0,0,a65283ad-0007-4e28-9a09-15f818410ce5,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-17,717717,Strikeout,strikeout,True,668227,605483,Randy Arozarena,Blake Snell,0,0,0,ce31e0b0-cdda-4cb7-9beb-1c1c0de89fe2,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-17,717717,Walk,walk,False,670623,605483,Isaac Paredes,Blake Snell,1,0,0,b8efb5b6-5e26-4eac-8009-647f0c8d38c8,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-17,717717,Walk,walk,False,670764,605483,Taylor Walls,Blake Snell,1,0,1,0c2be915-5e5d-4852-a20c-03903e8a47da,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-17,717717,Strikeout,strikeout,True,622534,605483,Manuel Margot,Blake Snell,0,0,0,9d3ca76b-bc79-49c3-8798-a49392e19ce9,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-17,717717,Groundout,field_out,True,630105,621107,Jake Cronenworth,Zach Eflin,1,0,0,e3cd0906-72bb-4b23-ba49-5677e2a726c0,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
30,2023-06-17,717717,Flyout,field_out,True,596142,621107,Gary Sánchez,Zach Eflin,0,0,0,dc68fff1-826b-4144-a4ca-68d408d175df,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
31,2023-06-17,717717,Flyout,field_out,True,572761,621107,Matt Carpenter,Zach Eflin,0,0,0,3794377b-d716-4a01-beb5-8ef529776b02,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
32,2023-06-17,717717,Single,single,False,642336,605483,Francisco Mejía,Blake Snell,1,0,0,59869551-c882-461e-a2be-6368f6f23820,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-17,717717,Strikeout,strikeout,True,642350,605483,Jose Siri,Blake Snell,0,0,0,172f06f0-6121-4ff9-9f55-e89857246b2f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-17,717717,Walk,walk,False,650490,605483,Yandy Díaz,Blake Snell,0,0,1,515b29fc-cd8a-4615-9350-48420dd2dd1f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-17,717717,Forceout,force_out,True,677551,605483,Wander Franco,Blake Snell,0,0,1,80b9200d-1e1f-4469-9411-ddc5f2820370,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-17,717717,Strikeout,strikeout,True,623912,605483,Harold Ramírez,Blake Snell,0,0,1,3b299dd8-9dd8-4f85-9cb7-efd4648c27b3,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-17,717717,Single,single,False,673490,621107,Ha-Seong Kim,Zach Eflin,0,0,0,f053b569-1657-41d0-85e6-1027fcf4dca1,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,0.062,0.044000000000000004,0.263,0.051,2.53,0.79,1.27,-0.61,92.9,80.0,79.1,0.104,0.185,0.192,0.6,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.261,-0.01,1.09,88.5,92.2,0.259,0.307,0.179,,,,,,,
