,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,SL_ba,FF_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-09-10,716644,Groundout,field_out,True,678225,642216,Ji Hwan Bae,Allan Winans,0,0,0,1efc4860-7f95-49ff-9b1c-e574b174cc95,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
1,2023-09-10,716644,Flyout,field_out,True,668804,642216,Bryan Reynolds,Allan Winans,0,0,0,c89b5a07-0000-46fb-b100-d1076f0eb0ba,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
2,2023-09-10,716644,Single,single,False,663647,642216,Ke'Bryan Hayes,Allan Winans,1,1,0,5a36e88f-6e24-46b7-987a-109ae2c406b5,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
3,2023-09-10,716644,Strikeout,strikeout,True,669261,642216,Jack Suwinski,Allan Winans,0,0,0,4ec13071-50b1-470f-a59d-1da79bab33ab,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
4,2023-09-10,716644,Lineout,field_out,True,660670,682847,Ronald Acuña Jr.,Luis L. Ortiz,0,0,0,7308c0e4-a068-4375-b37b-4ec0ab4754bb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.294,0.246,0.383,,,,,,,,,,,,,,,
5,2023-09-10,716644,Flyout,field_out,True,645277,682847,Ozzie Albies,Luis L. Ortiz,0,0,0,d2c92a41-5cfd-496e-b59d-b302a74cefa0,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.294,0.246,0.383,,,,,,,,,,,,,,,
6,2023-09-10,716644,Groundout,field_out,True,663586,682847,Austin Riley,Luis L. Ortiz,0,0,0,59910c10-92ed-4f4e-a407-f18f4a6dd26e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.294,0.246,0.383,,,,,,,,,,,,,,,
7,2023-09-10,716644,Flyout,field_out,True,678894,642216,Liover Peguero,Allan Winans,0,0,0,9da0a075-f8ed-4416-95c8-11907ecff6e7,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
8,2023-09-10,716644,Strikeout,strikeout,True,641943,642216,Joshua Palacios,Allan Winans,0,0,0,39997030-70ad-4032-bd63-47310527475a,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
9,2023-09-10,716644,Groundout,field_out,True,669707,642216,Jared Triolo,Allan Winans,0,0,0,79167c31-5e8b-4447-961b-cca533d40a73,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,
