,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,CH_ba,SL_ba,ST_ba,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,KN%,wFS/C,wSI/C,wKC/C,wKN/C,vFS,vSI,vKC,SI_ba,CU_ba,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba
0,2023-09-20,716504,Pop Out,field_out,True,641487,683155,J.P. Crawford,Joey Estes,1,0,0,a4a822d5-84f6-4f0b-adcc-dd2c06df7121,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-20,716504,Flyout,field_out,True,677594,683155,Julio Rodríguez,Joey Estes,0,0,0,4a9e4223-fa96-436a-8f1e-b465f8c64198,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-20,716504,Double,double,False,663728,683155,Cal Raleigh,Joey Estes,1,1,0,3274e0ff-bd8a-4add-953d-3c899e439d86,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-20,716504,Field Error,field_error,False,606192,683155,Teoscar Hernández,Joey Estes,1,0,1,c8aa3840-0342-497c-9380-fdd66324e26a,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-20,716504,Flyout,field_out,True,553993,683155,Eugenio Suárez,Joey Estes,0,0,0,47c779b8-581a-400e-b380-04882d36eed4,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-20,716504,Groundout,field_out,True,643393,669923,Tony Kemp,George Kirby,1,0,0,83ae4a20-aaa7-42f2-9ce4-cd9b2f148b6e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,1.03,-5.31,96.1,,86.3,0.234,0.5,0.264,,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,
6,2023-09-20,716504,Single,single,False,680869,669923,Zack Gelof,George Kirby,0,0,0,4fc5aa9b-01bb-477a-ae8f-ed940061fcdd,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,1.03,-5.31,96.1,,86.3,0.234,0.5,0.264,,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,
7,2023-09-20,716504,Flyout,field_out,True,676116,669923,Ryan Noda,George Kirby,1,0,1,c912d32f-1ee4-4bef-b7a3-0061a253b518,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,1.03,-5.31,96.1,,86.3,0.234,0.5,0.264,,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,
8,2023-09-20,716504,Groundout,field_out,True,664913,669923,Seth Brown,George Kirby,1,0,0,2bce73ca-6294-4fb5-9a44-20a8584c3f55,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,1.03,-5.31,96.1,,86.3,0.234,0.5,0.264,,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,
9,2023-09-20,716504,Groundout,field_out,True,672284,683155,Jarred Kelenic,Joey Estes,0,0,0,eccb2861-4886-44d4-831c-a74528ea9689,683155.0,joeyestes,Estes,Right,Joey Estes,7.2,7.82,10.0,101.0,89.0,96.0,0.713,6.3,1.8,10.8,3.6,0.48,0.34299999999999997,0.429,0.2,0.34299999999999997,0.43,86.2,72.0,86.0,83.0,87.0,113.0,102.0,101.0,98.0,101.0,95.0,72.0,78.0,0.467,0.085,0.267,0.182,-2.73,-13.02,0.14,-0.66,93.1,85.6,79.4,0.35,0.25,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
