,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CU_ba,FC_ba,SL_ba,CH_ba,SI_ba,FO%,wFO/C,vFO,ST_ba
0,2023-07-09,717423,Strikeout,strikeout,True,607043,605397,Brandon Nimmo,Joe Musgrove,0,0,0,ad9d05ac-b748-4a37-8baa-16f77f294c59,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,
1,2023-07-09,717423,Lineout,field_out,True,502054,605397,Tommy Pham,Joe Musgrove,1,0,0,d2dbb4b8-52aa-4c88-a7a6-064cb84ff70f,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,
2,2023-07-09,717423,Strikeout,strikeout,True,596019,605397,Francisco Lindor,Joe Musgrove,0,0,0,7b0f76e1-1589-425c-989f-183124b59e06,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,
3,2023-07-09,717423,Single,single,False,673490,453286,Ha-Seong Kim,Max Scherzer,1,0,0,62c13b41-80fa-4f1d-871a-39f063ba2520,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
4,2023-07-09,717423,Flyout,field_out,True,665742,453286,Juan Soto,Max Scherzer,0,0,0,c2c056d8-9242-4aa8-85f9-9d7141a6c2d2,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
5,2023-07-09,717423,Double,double,False,665487,453286,Fernando Tatis Jr.,Max Scherzer,1,0,1,c8faf1c4-493e-4340-9805-ff30a6aa3e7b,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
6,2023-07-09,717423,Home Run,home_run,False,592518,453286,Manny Machado,Max Scherzer,1,0,1,c2b7c877-05fb-488f-a7ab-d636b43e3a39,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
7,2023-07-09,717423,Strikeout,strikeout,True,593428,453286,Xander Bogaerts,Max Scherzer,0,0,0,a7701fb6-68e6-40df-b264-ae43fed3ee5c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
8,2023-07-09,717423,Walk,walk,False,630105,453286,Jake Cronenworth,Max Scherzer,0,0,0,45a9f6b0-df9e-4bbd-b3ec-918b7e2a3935,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
9,2023-07-09,717423,Lineout,field_out,True,596142,453286,Gary Sánchez,Max Scherzer,1,0,0,37885d25-4f8e-410c-b37c-661522081dde,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,0.255,0.187,0.135,0.25,0.207,,,,,
