,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,KC%,wKC/C,vKC,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
10,2023-04-22,718466,Strikeout,strikeout,True,592669,425844,Hunter Renfroe,Zack Greinke,0,0,0,2e2272ac-5768-4bd4-8d55-127c56e2f85e,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
11,2023-04-22,718466,Groundout,field_out,True,570482,425844,Gio Urshela,Zack Greinke,0,0,0,862855cc-dc34-42d2-bf3a-401f6098dd73,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
12,2023-04-22,718466,Single,single,False,641531,542881,Hunter Dozier,Tyler Anderson,0,0,0,d6138347-5512-48ad-a77f-badc6bb93354,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
13,2023-04-22,718466,Pop Out,field_out,True,681987,542881,Nate Eaton,Tyler Anderson,1,0,0,0f5a8e17-e5ef-47b8-8b79-bbf6878bd8f8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
14,2023-04-22,718466,Groundout,field_out,True,664728,542881,Kyle Isbel,Tyler Anderson,0,0,1,21659193-9cc1-48b2-8393-92b8c633d115,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
15,2023-04-22,718466,Single,single,False,677951,542881,Bobby Witt Jr.,Tyler Anderson,1,0,1,f003cd8e-71d0-4b74-aab3-3f27877b3922,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
16,2023-04-22,718466,Flyout,field_out,True,658668,542881,Edward Olivares,Tyler Anderson,0,0,1,ea27003e-aba9-4bb6-9f03-29ff74b9e334,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
17,2023-04-22,718466,Strikeout,strikeout,True,592273,425844,Brandon Drury,Zack Greinke,0,0,0,efd8a565-0b00-4228-9173-ea6c294401dd,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
18,2023-04-22,718466,Single,single,False,642136,425844,Matt Thaiss,Zack Greinke,1,0,0,799c0c0c-2d29-458f-92e9-0172098b9794,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
19,2023-04-22,718466,Flyout,field_out,True,687263,425844,Zach Neto,Zack Greinke,1,0,0,430f4bd2-be14-4306-8a95-c9e6d4e40ed8,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
20,2023-04-22,718466,Single,single,False,650859,425844,Luis Rengifo,Zack Greinke,0,0,1,00a42043-1737-401c-8073-90342c4846f3,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
21,2023-04-22,718466,Single,single,False,545361,425844,Mike Trout,Zack Greinke,0,0,1,6cb2f274-e251-4a4b-bfea-f52b6e8cc8ed,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
22,2023-04-22,718466,Groundout,field_out,True,660271,425844,Shohei Ohtani,Zack Greinke,0,0,0,e66cb14e-f9c3-4800-8ef4-09fbe064f5bd,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
23,2023-04-22,718466,Flyout,field_out,True,686469,542881,Vinnie Pasquantino,Tyler Anderson,0,0,0,025599f0-9379-4c47-bc9e-2750e51058eb,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
24,2023-04-22,718466,Double,double,False,521692,542881,Salvador Perez,Tyler Anderson,0,0,0,e9434a06-c37c-4ad8-a8b9-6dfac49702ea,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
25,2023-04-22,718466,Double,double,False,622110,542881,Matt Duffy,Tyler Anderson,0,0,1,ec36de43-c964-4dbf-8a37-9a579345f772,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
26,2023-04-22,718466,Triple,triple,False,669004,542881,MJ Melendez,Tyler Anderson,0,0,1,02517c43-bb77-4dfc-91a0-552907a66565,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
27,2023-04-22,718466,Fielders Choice Out,fielders_choice_out,True,641531,542881,Hunter Dozier,Tyler Anderson,0,0,1,47768275-f00c-4b7b-ae29-8c6debd8fee8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
28,2023-04-22,718466,Lineout,field_out,True,681987,542881,Nate Eaton,Tyler Anderson,0,0,0,43762358-965e-4b26-9132-75408662af70,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,
29,2023-04-22,718466,Groundout,field_out,True,543685,425844,Anthony Rendon,Zack Greinke,1,1,0,38a0cebf-bcab-4852-9104-422fa0e16e4b,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
30,2023-04-22,718466,Home Run,home_run,False,592669,425844,Hunter Renfroe,Zack Greinke,0,0,0,efe6f827-d723-4dc7-9ef0-3285c4856045,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
31,2023-04-22,718466,Single,single,False,570482,425844,Gio Urshela,Zack Greinke,0,0,0,0b142274-cc2f-42f0-a721-0346e8a3ca5c,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
32,2023-04-22,718466,Flyout,field_out,True,592273,425844,Brandon Drury,Zack Greinke,1,0,0,b94985b7-64a2-4313-acfd-fec9d8d93163,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
33,2023-04-22,718466,Lineout,field_out,True,642136,425844,Matt Thaiss,Zack Greinke,0,0,0,fd9a3d21-1fa5-4909-8ce5-4ae7ac002b11,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,,0.2,0.141,0.166,0.25,-0.94,,-0.92,1.12,-2.99,0.06,89.5,85.2,,89.8,79.2,72.5,0.276,0.241,0.32,0.333,0.214,0.0,-3.64,57.9,0.386,,,,,,,,
