,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,SL_ba,FC_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-04,718710,Pop Out,field_out,True,607208,593334,Trea Turner,Domingo Germán,0,0,0,be730517-7e6f-4b30-99b7-64a9fedc3910,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
1,2023-04-04,718710,Home Run,home_run,False,656941,593334,Kyle Schwarber,Domingo Germán,0,0,0,3c0f9040-8ffe-4327-85ad-c6c77e9ae755,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
2,2023-04-04,718710,Strikeout,strikeout,True,664761,593334,Alec Bohm,Domingo Germán,0,0,0,6864e1b3-f49b-41ab-8f23-d4eeb500c97d,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
3,2023-04-04,718710,Strikeout,strikeout,True,669742,593334,Darick Hall,Domingo Germán,0,0,0,4691b6f6-870d-45f7-8600-eba29d47fd3d,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
4,2023-04-04,718710,Flyout,field_out,True,518934,621381,DJ LeMahieu,Matt Strahm,0,0,0,8b4ebb1c-aea5-4098-bf24-6196f4a09333,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,95.0,111.0,106.0,0.187,0.452,,0.004,1.08,0.27,,-9.98,93.4,93.2,,,,0.186,0.344,118.0,98.0,106.0,96.0,97.0,89.0,0.10099999999999999,0.256,-0.5,2.22,87.6,83.1,0.133,0.296,,,,,,,
5,2023-04-04,718710,Flyout,field_out,True,592450,621381,Aaron Judge,Matt Strahm,0,0,0,ceeb5206-73cd-4fdb-9d8e-9024996ea231,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,95.0,111.0,106.0,0.187,0.452,,0.004,1.08,0.27,,-9.98,93.4,93.2,,,,0.186,0.344,118.0,98.0,106.0,96.0,97.0,89.0,0.10099999999999999,0.256,-0.5,2.22,87.6,83.1,0.133,0.296,,,,,,,
6,2023-04-04,718710,Strikeout,strikeout,True,650402,621381,Gleyber Torres,Matt Strahm,0,0,0,e8d14ce3-0517-41c6-8795-483c47c4f2d6,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,95.0,111.0,106.0,0.187,0.452,,0.004,1.08,0.27,,-9.98,93.4,93.2,,,,0.186,0.344,118.0,98.0,106.0,96.0,97.0,89.0,0.10099999999999999,0.256,-0.5,2.22,87.6,83.1,0.133,0.296,,,,,,,
7,2023-04-04,718710,Groundout,field_out,True,592206,593334,Nick Castellanos,Domingo Germán,1,0,0,acb3bbeb-6e90-43ef-8807-3ec1bc7881c5,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
8,2023-04-04,718710,Strikeout,strikeout,True,681082,593334,Bryson Stott,Domingo Germán,0,0,0,7e5cde80-df02-4cb0-87fa-a659f5dcaeec,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
9,2023-04-04,718710,Strikeout,strikeout,True,595909,593334,Jake Cave,Domingo Germán,0,0,0,eaea9791-978d-4d73-8f1f-d1f20ea0e9e4,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
