,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,vCH (sc),CH%,wCH/C,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba
0,2023-06-25,717615,Groundout,field_out,True,643289,664062,Mauricio Dubón,Tony Gonsolin,0,0,0,56f5e946-e2e7-4f15-99d8-9c30387919fa,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-25,717615,Strikeout,strikeout,True,608324,664062,Alex Bregman,Tony Gonsolin,0,0,0,1e1a719e-348b-4838-a87c-5b58b161c5ea,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-25,717615,Strikeout,strikeout,True,663656,664062,Kyle Tucker,Tony Gonsolin,0,0,0,ea146350-5462-42dd-b410-579cb6dd19d4,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-25,717615,Home Run,home_run,False,605141,686613,Mookie Betts,Hunter Brown,0,0,0,fc059005-1147-47b3-a77b-7521ff4a01a5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,,0.01,0.92,-2.64,,95.7,88.2,84.6,,0.271,0.121,,0.247,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.297,0.25,,,,,,,,,,,
4,2023-06-25,717615,Strikeout,strikeout,True,518692,686613,Freddie Freeman,Hunter Brown,0,0,0,a6ab2c0b-3bc2-43bc-89ec-4fc80038bdfd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,,0.01,0.92,-2.64,,95.7,88.2,84.6,,0.271,0.121,,0.247,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.297,0.25,,,,,,,,,,,
5,2023-06-25,717615,Groundout,field_out,True,669257,686613,Will Smith,Hunter Brown,1,0,0,b064eb4b-c6d9-42d8-9fa7-1ef71a7733d9,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,,0.01,0.92,-2.64,,95.7,88.2,84.6,,0.271,0.121,,0.247,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.297,0.25,,,,,,,,,,,
6,2023-06-25,717615,Groundout,field_out,True,502110,686613,J.D. Martinez,Hunter Brown,1,0,0,c074abd2-5664-4c70-a59f-64957c4c878a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,101.0,99.0,96.0,104.0,92.0,97.0,92.0,104.0,105.0,0.461,0.048,0.017,,0.01,0.92,-2.64,,95.7,88.2,84.6,,0.271,0.121,,0.247,90.0,103.0,93.0,112.0,102.0,110.0,0.002,0.235,0.23800000000000002,-0.4,-0.16,-0.77,91.7,96.0,82.9,0.297,0.25,,,,,,,,,,,
7,2023-06-25,717615,Flyout,field_out,True,547989,664062,José Abreu,Tony Gonsolin,0,0,0,f6ba4261-7721-404c-88f9-b3d2b412da8a,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-06-25,717615,Walk,walk,False,676801,664062,Chas McCormick,Tony Gonsolin,0,0,0,0cbce607-3d5c-4f0a-9fad-11ad6d7975ca,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-25,717615,Home Run,home_run,False,665161,664062,Jeremy Peña,Tony Gonsolin,0,0,1,3fd841d3-9a3a-4109-a51a-64f5a998c255,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
