,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SI_ba,CU_ba,SL_ba,FF_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-30,716773,Lineout,field_out,True,660670,607536,Ronald Acuña Jr.,Kyle Freeland,1,1,0,a031ff75-6e0b-461e-88b1-997954f589fe,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
1,2023-08-30,716773,Single,single,False,645277,607536,Ozzie Albies,Kyle Freeland,1,0,0,5adab27b-bad6-473b-a849-67af502821c4,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
2,2023-08-30,716773,Flyout,field_out,True,663586,607536,Austin Riley,Kyle Freeland,1,1,0,098466b7-4cf1-4693-9338-0143a7cb6b4a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
3,2023-08-30,716773,Strikeout,strikeout,True,621566,607536,Matt Olson,Kyle Freeland,0,0,0,c2b658a8-92af-4429-8518-bcd7e6a5ffa1,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
4,2023-08-30,716773,Flyout,field_out,True,453568,670241,Charlie Blackmon,Darius Vines,1,0,0,3ee6aae3-338b-44c5-85d7-5d0acd36e144,670241.0,dariusvines,Vines,Right,Darius Vines,3.98,4.01,20.1,100.0,75.0,91.0,0.762,6.2,3.1,6.64,1.33,0.81,0.226,0.40299999999999997,0.161,0.33899999999999997,0.409,81.1,45.0,113.0,101.0,80.0,98.0,91.0,,,,64.0,90.0,79.0,,,,,0.331,0.084,,0.247,1.65,,1.87,,-1.3,89.8,,80.6,,,,0.167,0.13,0.24,98.0,98.0,89.0,0.33799999999999997,-1.01,85.3,0.25,,,,,,,,,,,,,,
5,2023-08-30,716773,Groundout,field_out,True,678662,670241,Ezequiel Tovar,Darius Vines,0,0,0,5f02eb36-59df-400d-bff6-f2d2653e400b,670241.0,dariusvines,Vines,Right,Darius Vines,3.98,4.01,20.1,100.0,75.0,91.0,0.762,6.2,3.1,6.64,1.33,0.81,0.226,0.40299999999999997,0.161,0.33899999999999997,0.409,81.1,45.0,113.0,101.0,80.0,98.0,91.0,,,,64.0,90.0,79.0,,,,,0.331,0.084,,0.247,1.65,,1.87,,-1.3,89.8,,80.6,,,,0.167,0.13,0.24,98.0,98.0,89.0,0.33799999999999997,-1.01,85.3,0.25,,,,,,,,,,,,,,
6,2023-08-30,716773,Strikeout,strikeout,True,641857,670241,Ryan McMahon,Darius Vines,0,0,0,e003c65e-066c-4633-b895-a9eb92790e89,670241.0,dariusvines,Vines,Right,Darius Vines,3.98,4.01,20.1,100.0,75.0,91.0,0.762,6.2,3.1,6.64,1.33,0.81,0.226,0.40299999999999997,0.161,0.33899999999999997,0.409,81.1,45.0,113.0,101.0,80.0,98.0,91.0,,,,64.0,90.0,79.0,,,,,0.331,0.084,,0.247,1.65,,1.87,,-1.3,89.8,,80.6,,,,0.167,0.13,0.24,98.0,98.0,89.0,0.33799999999999997,-1.01,85.3,0.25,,,,,,,,,,,,,,
7,2023-08-30,716773,Groundout,field_out,True,542303,607536,Marcell Ozuna,Kyle Freeland,0,0,0,0c3b7056-35f2-40cd-aa5e-cb59182b2bfb,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
8,2023-08-30,716773,Groundout,field_out,True,518595,607536,Travis d'Arnaud,Kyle Freeland,1,0,0,324170cf-e72a-4940-bb62-4425246eb21d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
9,2023-08-30,716773,Strikeout,strikeout,True,606115,607536,Orlando Arcia,Kyle Freeland,0,0,0,296668b4-dc96-4760-9760-9c436f07f405,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,,,,,,
