,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,SI_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-27,717233,Groundout,field_out,True,666310,656302,Bo Naylor,Dylan Cease,0,0,1,1e4ddb7e-6214-4bfa-baff-b5d4177cd78d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-27,717233,Strikeout,strikeout,True,664702,656302,Myles Straw,Dylan Cease,0,0,0,16da14ef-1667-47d1-9535-33b98e673b6e,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-27,717233,Groundout,field_out,True,650391,676440,Eloy Jiménez,Tanner Bibee,1,0,0,9f3d1dad-b16a-44cd-afe9-ac94587e1751,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-27,717233,Groundout,field_out,True,660162,676440,Yoán Moncada,Tanner Bibee,0,0,0,070d5c18-4e8f-4f82-8f35-151363a6ada1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-27,717233,Flyout,field_out,True,518735,676440,Yasmani Grandal,Tanner Bibee,0,0,0,d45fa222-3c40-4e69-9f70-3c8d212f9e57,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-27,717233,Single,single,False,680757,656302,Steven Kwan,Dylan Cease,0,0,0,38926327-ffcc-4bc9-9c52-b112abda9273,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-27,717233,Single,single,False,665926,656302,Andrés Giménez,Dylan Cease,0,0,1,f3c0010a-c5f2-49e6-977c-5f97790d8d68,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-27,717233,Pop Out,field_out,True,608070,656302,José Ramírez,Dylan Cease,1,1,0,0659eb4a-625f-47a2-891c-8999c4605598,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-27,717233,Double,double,False,647304,656302,Josh Naylor,Dylan Cease,0,0,1,ce790e60-6e1e-4f6b-8e9e-40545c86808d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-27,717233,Walk,walk,False,605137,656302,Josh Bell,Dylan Cease,1,0,0,a29cea5a-17fc-4e94-ac44-83a295079f87,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-27,717233,Single,single,False,686823,656302,Will Brennan,Dylan Cease,0,0,1,a88f0e23-46d4-4c8b-8646-9d006e61c8ae,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-27,717233,Walk,walk,False,672356,656302,Gabriel Arias,Dylan Cease,1,0,0,9f9652c0-f05b-4e95-8330-4d3cb0e98658,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-27,717233,Strikeout,strikeout,True,666310,656302,Bo Naylor,Dylan Cease,0,0,0,ac92b4fa-3ff3-4ec9-957e-672f22e4d316,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-27,717233,Forceout,force_out,True,664702,656302,Myles Straw,Dylan Cease,0,0,1,b4ad006e-62bc-4704-9199-f5a3702d2429,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-27,717233,Home Run,home_run,False,669394,676440,Jake Burger,Tanner Bibee,0,0,0,d0e99910-12d2-4990-9ef2-e9420f5a78e8,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-27,717233,Lineout,field_out,True,693049,676440,Oscar Colás,Tanner Bibee,0,0,0,a28f4ba7-8762-4e89-b91e-3982a47e1a2d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-27,717233,Strikeout,strikeout,True,664874,676440,Seby Zavala,Tanner Bibee,0,0,0,6c4cbe36-fb63-448e-bc56-0446d8d7ba89,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-27,717233,Walk,walk,False,643217,676440,Andrew Benintendi,Tanner Bibee,1,0,0,49e3ff26-a7ce-4ccc-8694-d7ef765b52bb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-27,717233,Strikeout,strikeout,True,641313,676440,Tim Anderson,Tanner Bibee,0,0,0,ed4f0662-2495-4b74-8e5b-f3385433705b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-27,717233,Lineout,field_out,True,680757,656302,Steven Kwan,Dylan Cease,1,1,0,e4f53406-f97d-4d6c-9a50-dbf4748c06f6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-27,717233,Strikeout,strikeout,True,665926,656302,Andrés Giménez,Dylan Cease,0,0,0,ca45581f-8981-48b5-b156-e3858f4b7bca,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-27,717233,Flyout,field_out,True,608070,656302,José Ramírez,Dylan Cease,1,0,0,ebea4d7a-15b2-44c5-a79b-225b611fefed,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-27,717233,Pop Out,field_out,True,673357,676440,Luis Robert Jr.,Tanner Bibee,1,0,0,7fc8ee0f-ec87-4a7a-a979-4333d46739fe,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-27,717233,Pop Out,field_out,True,650391,676440,Eloy Jiménez,Tanner Bibee,1,0,0,6e2c0012-8f9b-423e-9cf8-fbdac4522261,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-27,717233,Flyout,field_out,True,660162,676440,Yoán Moncada,Tanner Bibee,0,0,0,d51f17f2-65c3-43dd-9b60-d8875a9e35b4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-27,717233,Flyout,field_out,True,647304,656302,Josh Naylor,Dylan Cease,0,0,0,6404b776-a8a9-437d-a744-f8ade6b189d7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-27,717233,Strikeout,strikeout,True,605137,656302,Josh Bell,Dylan Cease,0,0,0,6e5276b6-6a64-40cb-aec2-b7597bcd01a8,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-27,717233,Lineout,field_out,True,686823,656302,Will Brennan,Dylan Cease,0,0,0,945b6426-93d8-4192-b659-fa2174d2f575,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-07-27,717233,Single,single,False,518735,676440,Yasmani Grandal,Tanner Bibee,0,0,0,f266c73b-df35-4f5f-800a-8f9e1c55a85b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,,,,0.47100000000000003,0.27,,0.166,0.6,1.35,,1.07,94.9,84.7,,0.206,0.243,0.271,0.213,88.0,98.0,102.0,0.09300000000000001,-1.11,78.3,,,,,,,,,,,,,,,,,,,,,,
