,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-04-03,718731,Walk,walk,False,607043,642547,Brandon Nimmo,Freddy Peralta,0,0,0,1e362c07-724b-490b-9906-bbae6b644ac6,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
1,2023-04-03,718731,Flyout,field_out,True,516782,642547,Starling Marte,Freddy Peralta,1,0,0,1c45a12d-76d7-4d8b-a7f6-4151a61e30a3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
2,2023-04-03,718731,Walk,walk,False,596019,642547,Francisco Lindor,Freddy Peralta,1,0,1,442ff4e6-8c96-4514-91d0-4df9423d4f8b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
3,2023-04-03,718731,Groundout,field_out,True,624413,642547,Pete Alonso,Freddy Peralta,0,0,1,4e69c96e-c85f-42e6-9de7-9bd7d391e562,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
4,2023-04-03,718731,Pop Out,field_out,True,643446,642547,Jeff McNeil,Freddy Peralta,0,0,0,2a831cfe-6b30-4432-af1f-59f67d336965,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
5,2023-04-03,718731,Strikeout,strikeout,True,592885,471911,Christian Yelich,Carlos Carrasco,0,0,0,64856114-021e-456a-9c70-d38173b41bdc,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,104.0,98.0,108.0,0.32299999999999995,0.184,0.091,0.299,-2.35,-1.99,-1.25,0.12,92.7,84.1,80.1,0.358,0.329,0.25,0.22,91.0,90.0,87.0,86.0,88.0,95.0,0.1,0.004,-9.5,-3.88,89.5,91.5,0.45,,,,,,,
6,2023-04-03,718731,Walk,walk,False,608385,471911,Jesse Winker,Carlos Carrasco,0,0,0,5d320a0f-e84e-4a46-b989-bd2d1fb777dc,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,104.0,98.0,108.0,0.32299999999999995,0.184,0.091,0.299,-2.35,-1.99,-1.25,0.12,92.7,84.1,80.1,0.358,0.329,0.25,0.22,91.0,90.0,87.0,86.0,88.0,95.0,0.1,0.004,-9.5,-3.88,89.5,91.5,0.45,,,,,,,
7,2023-04-03,718731,Pop Out,field_out,True,642715,471911,Willy Adames,Carlos Carrasco,1,0,0,25a0a440-e68f-419f-9275-3cd4f9858827,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,104.0,98.0,108.0,0.32299999999999995,0.184,0.091,0.299,-2.35,-1.99,-1.25,0.12,92.7,84.1,80.1,0.358,0.329,0.25,0.22,91.0,90.0,87.0,86.0,88.0,95.0,0.1,0.004,-9.5,-3.88,89.5,91.5,0.45,,,,,,,
8,2023-04-03,718731,Flyout,field_out,True,642133,471911,Rowdy Tellez,Carlos Carrasco,0,0,0,68e76eb9-2923-47d5-8e7d-bbb4f7b93b08,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,104.0,98.0,108.0,0.32299999999999995,0.184,0.091,0.299,-2.35,-1.99,-1.25,0.12,92.7,84.1,80.1,0.358,0.329,0.25,0.22,91.0,90.0,87.0,86.0,88.0,95.0,0.1,0.004,-9.5,-3.88,89.5,91.5,0.45,,,,,,,
9,2023-04-03,718731,Groundout,field_out,True,592192,642547,Mark Canha,Freddy Peralta,0,0,0,45fc93ef-f798-4736-8c76-6440f3ad0534,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,
