,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-05-18,718128,Strikeout,strikeout,True,666160,669330,Mickey Moniak,Tyler Wells,0,0,0,5f721f1c-db08-4f81-acd2-0fd322d39023,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
1,2023-05-18,718128,Strikeout,strikeout,True,545361,669330,Mike Trout,Tyler Wells,0,0,0,feba87a8-fc6e-48b6-83e3-136f37f79ff9,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
2,2023-05-18,718128,Home Run,home_run,False,660271,669330,Shohei Ohtani,Tyler Wells,0,0,0,6b65ce47-2107-426e-83f3-1b3a28a688e1,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
3,2023-05-18,718128,Groundout,field_out,True,592669,669330,Hunter Renfroe,Tyler Wells,1,1,0,44410f00-f7c2-4e0b-89d6-21d476d3974b,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
4,2023-05-18,718128,Single,single,False,669720,542881,Austin Hays,Tyler Anderson,1,1,0,60595c23-68ef-4e83-9033-39fc2adc7987,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
5,2023-05-18,718128,Walk,walk,False,668939,542881,Adley Rutschman,Tyler Anderson,1,0,1,93c5d15a-e8ee-4d22-8fe8-fdb6ddf8f695,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
6,2023-05-18,718128,Pop Out,field_out,True,663624,542881,Ryan Mountcastle,Tyler Anderson,0,0,0,cc330f4d-d899-4d3a-ab60-7e35fb39f0df,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
7,2023-05-18,718128,Walk,walk,False,623993,542881,Anthony Santander,Tyler Anderson,0,0,1,a763dceb-96ba-4469-89da-bc9dece24f55,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
8,2023-05-18,718128,Strikeout,strikeout,True,543510,542881,James McCann,Tyler Anderson,0,0,0,ea8a7427-8aa7-485f-8dcc-c4c54c961b44,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
9,2023-05-18,718128,Flyout,field_out,True,663630,542881,Ryan McKenna,Tyler Anderson,0,0,0,c2e20297-e600-4b55-82ed-8d21f0877d11,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
10,2023-05-18,718128,Pop Out,field_out,True,592273,669330,Brandon Drury,Tyler Wells,0,0,0,cedd4fbd-a676-4e68-bc52-ebebf7f74373,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
11,2023-05-18,718128,Strikeout,strikeout,True,595453,669330,Chad Wallach,Tyler Wells,0,0,0,70c72c02-27fd-4572-83c0-6a3f89ed78a6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
12,2023-05-18,718128,Single,single,False,650859,669330,Luis Rengifo,Tyler Wells,1,0,0,514d2ffc-07f8-4b9c-a258-a9753703c147,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
13,2023-05-18,718128,Groundout,field_out,True,687263,669330,Zach Neto,Tyler Wells,0,0,0,c02d3836-ae52-4be6-be3a-776a0587e6ab,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,
14,2023-05-18,718128,Lineout,field_out,True,622761,542881,Jorge Mateo,Tyler Anderson,1,0,0,417ee6d2-8fc6-487f-9bea-9c180110dd1b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
15,2023-05-18,718128,Single,single,False,683002,542881,Gunnar Henderson,Tyler Anderson,0,0,0,b755376e-b20f-40d4-8dfd-a0963776cb9c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,104.0,103.0,98.0,0.374,0.22399999999999998,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-1.06,-0.33,0.08,90.1,85.1,78.1,72.9,0.301,0.238,0.239,0.2,,92.0,93.0,81.0,0.055,0.001,-4.72,-3.61,90.1,88.5,0.36,,,,,,,
