,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,CU_ba,CH_ba,FC_ba,SL_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-04-10,718627,Groundout,field_out,True,592885,668678,Christian Yelich,Zac Gallen,1,0,0,e97087ea-1256-4162-9466-5285de5b198a,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
1,2023-04-10,718627,Groundout,field_out,True,642715,668678,Willy Adames,Zac Gallen,1,0,0,22a4c1ec-88c9-40d8-9215-32abbfe783a2,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
2,2023-04-10,718627,Groundout,field_out,True,642133,668678,Rowdy Tellez,Zac Gallen,1,0,0,c0621a57-4b7c-48a1-bf21-1a658d245722,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
3,2023-04-10,718627,Double,double,False,606466,489119,Ketel Marte,Wade Miley,1,0,0,1c5d73bc-7187-4a36-84cb-74916cf1c2e4,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,,0.24600000000000002,0.46,1.07,-2.53,0.62,,0.6,90.4,87.1,90.7,79.1,,0.198,,0.219,0.232,0.192,0.333,79.0,99.0,98.0,0.022000000000000002,2.01,75.8,,,,,,,,
4,2023-04-10,718627,Single,single,False,668942,489119,Josh Rojas,Wade Miley,0,0,1,da79a5f6-5991-47ac-884c-5cda98046e84,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,,0.24600000000000002,0.46,1.07,-2.53,0.62,,0.6,90.4,87.1,90.7,79.1,,0.198,,0.219,0.232,0.192,0.333,79.0,99.0,98.0,0.022000000000000002,2.01,75.8,,,,,,,,
5,2023-04-10,718627,Fielders Choice,fielders_choice,False,666971,489119,Lourdes Gurriel Jr.,Wade Miley,0,0,1,687ead7c-eb74-4882-a17c-87ce393b7217,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,,0.24600000000000002,0.46,1.07,-2.53,0.62,,0.6,90.4,87.1,90.7,79.1,,0.198,,0.219,0.232,0.192,0.333,79.0,99.0,98.0,0.022000000000000002,2.01,75.8,,,,,,,,
6,2023-04-10,718627,Grounded Into DP,grounded_into_double_play,True,572233,489119,Christian Walker,Wade Miley,0,0,1,714ae111-cbff-45a8-b093-37c8cd979993,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,,0.24600000000000002,0.46,1.07,-2.53,0.62,,0.6,90.4,87.1,90.7,79.1,,0.198,,0.219,0.232,0.192,0.333,79.0,99.0,98.0,0.022000000000000002,2.01,75.8,,,,,,,,
7,2023-04-10,718627,Groundout,field_out,True,446334,489119,Evan Longoria,Wade Miley,1,0,0,46be8964-c904-486e-9953-a7f0b5042212,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,,0.24600000000000002,0.46,1.07,-2.53,0.62,,0.6,90.4,87.1,90.7,79.1,,0.198,,0.219,0.232,0.192,0.333,79.0,99.0,98.0,0.022000000000000002,2.01,75.8,,,,,,,,
8,2023-04-10,718627,Single,single,False,661388,668678,William Contreras,Zac Gallen,0,0,0,12296dbe-c6ca-4186-be06-a3bb41e6da04,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
9,2023-04-10,718627,Strikeout,strikeout,True,605119,668678,Brian Anderson,Zac Gallen,0,0,0,7cacbcc7-186c-4883-97fe-4241c00afec5,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
