,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
0,2023-04-08,718661,Strikeout,strikeout,True,665862,673540,Jazz Chisholm Jr.,Kodai Senga,0,0,0,2fbed917-66d3-445f-8ea6-fa5ac2b0b118,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-08,718661,Single,single,False,643265,673540,Garrett Cooper,Kodai Senga,0,0,0,e5dde906-96c7-42da-86df-1be4746c3941,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-08,718661,Single,single,False,650333,673540,Luis Arraez,Kodai Senga,0,0,1,6552897b-6359-48cd-862b-71f6acd91379,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-08,718661,Strikeout,strikeout,True,624585,673540,Jorge Soler,Kodai Senga,0,0,0,1859e843-9641-4f05-bed6-6424403690b5,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-08,718661,Groundout,field_out,True,516416,673540,Jean Segura,Kodai Senga,0,0,0,dffda76f-78d4-4baf-adf1-60298419627e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-08,718661,Hit By Pitch,hit_by_pitch,False,607043,669432,Brandon Nimmo,Trevor Rogers,1,0,0,8d3c8755-66f8-4945-9fb1-2e8ddeeb3f02,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
6,2023-04-08,718661,Flyout,field_out,True,516782,669432,Starling Marte,Trevor Rogers,0,0,0,2e10ccde-a1ee-4f05-add6-91f460cbd38b,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
7,2023-04-08,718661,Strikeout,strikeout,True,596019,669432,Francisco Lindor,Trevor Rogers,0,0,0,235a38df-45a0-4ca7-ab21-5a1846aa2b0e,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
8,2023-04-08,718661,Walk,walk,False,624413,669432,Pete Alonso,Trevor Rogers,1,0,1,a0958911-3029-43ab-80f6-01ba966362bf,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
9,2023-04-08,718661,Single,single,False,592192,669432,Mark Canha,Trevor Rogers,0,0,1,7118e30a-87d6-4828-b5f7-fde550003d18,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
10,2023-04-08,718661,Walk,walk,False,643446,669432,Jeff McNeil,Trevor Rogers,0,0,1,2d72e7f5-e84e-4d77-a123-a47ac61c1b79,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
11,2023-04-08,718661,Strikeout,strikeout,True,502054,669432,Tommy Pham,Trevor Rogers,0,0,0,91fecca8-111e-4e97-9ecc-5f9b1b434589,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
12,2023-04-08,718661,Strikeout,strikeout,True,541645,673540,Avisaíl García,Kodai Senga,0,0,0,6d3c9098-a719-4156-a901-054df4bcdb94,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-08,718661,Strikeout,strikeout,True,650559,673540,Bryan De La Cruz,Kodai Senga,0,0,0,a75b2525-a293-4fc9-aefc-90fae56a9f6e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-08,718661,Strikeout,strikeout,True,663743,673540,Nick Fortes,Kodai Senga,0,0,0,b007f23b-1f81-4102-b0e1-8b9b31bf0561,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-08,718661,Lineout,field_out,True,500871,669432,Eduardo Escobar,Trevor Rogers,0,0,0,24efe92a-49c1-4f56-96d4-84ad4ff200bd,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
16,2023-04-08,718661,Groundout,field_out,True,621512,669432,Tomás Nido,Trevor Rogers,1,1,0,2d3bcb8d-7fb2-4f1d-8436-91d63d927cb6,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
17,2023-04-08,718661,Lineout,field_out,True,607043,669432,Brandon Nimmo,Trevor Rogers,1,0,0,4b9d88e1-74b0-4420-9b8a-f8cf799acb06,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
18,2023-04-08,718661,Flyout,field_out,True,542932,673540,Jon Berti,Kodai Senga,0,0,0,361ffde5-4bc4-48e5-9624-8efbd9bcdab7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-08,718661,Groundout,field_out,True,665862,673540,Jazz Chisholm Jr.,Kodai Senga,0,0,0,6161bb63-ba76-4a0e-9f11-ab4fed171925,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-08,718661,Walk,walk,False,643265,673540,Garrett Cooper,Kodai Senga,1,0,0,08f59e98-1077-427c-a64e-d43fc02c8a94,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-08,718661,Groundout,field_out,True,650333,673540,Luis Arraez,Kodai Senga,0,0,0,be18a184-1607-4f46-b866-be1bd79007ad,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-08,718661,Single,single,False,516782,669432,Starling Marte,Trevor Rogers,1,0,0,d8deee2a-baf7-4ded-93ef-1f3b10ffe533,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,,,,89.0,106.0,102.0,88.0,99.0,95.0,,,,0.43,,,0.127,,0.64,,,0.06,,93.2,,,82.6,,0.217,,,0.143,,,85.7,111.0,110.0,117.0,100.0,106.0,109.0,0.188,0.255,4.0,-2.86,92.6,0.32,0.133,,,,,,,,,,,,
