,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,FC_ba,ST_ba,FS_ba,KC%,wKC/C,vKC
10,2023-07-30,717206,Groundout,field_out,True,655316,700363,Andruw Monasterio,AJ Smith-Shawver,1,1,0,1d9c8dff-6cbb-4985-8145-96589b2333c9,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-30,717206,Walk,walk,False,647351,700363,Abraham Toro,AJ Smith-Shawver,0,0,0,bb1f584a-925d-4ffe-9343-03b2167c24f7,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-30,717206,Lineout,field_out,True,668930,700363,Brice Turang,AJ Smith-Shawver,1,0,0,2fc660df-fb20-4161-9274-6f415d6e009d,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-30,717206,Pop Out,field_out,True,663368,700363,Blake Perkins,AJ Smith-Shawver,0,0,0,1e8a1112-4abc-4ec4-9ea6-1313b0e7fbb1,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-30,717206,Strikeout,strikeout,True,542303,607067,Marcell Ozuna,Colin Rea,0,0,0,4de20e7f-63c8-4d99-a20f-184d247540fe,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
15,2023-07-30,717206,Strikeout,strikeout,True,592696,607067,Eddie Rosario,Colin Rea,0,0,0,9be551c3-c22b-43be-b7ee-da8533335b84,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
16,2023-07-30,717206,Flyout,field_out,True,606115,607067,Orlando Arcia,Colin Rea,0,0,0,5746111c-d6f5-4e75-9e96-e01d68252bea,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
17,2023-07-30,717206,Home Run,home_run,False,592885,700363,Christian Yelich,AJ Smith-Shawver,0,0,0,19c69243-401a-4a06-b557-6289cc24600e,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-30,717206,Pop Out,field_out,True,661388,700363,William Contreras,AJ Smith-Shawver,0,0,0,67ed8234-3855-4a10-b840-86f04b2e86e2,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-30,717206,Home Run,home_run,False,467793,700363,Carlos Santana,AJ Smith-Shawver,0,0,0,a9e7382f-3053-4c0e-ab0a-e9935b00ba64,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-30,717206,Walk,walk,False,686217,700363,Sal Frelick,AJ Smith-Shawver,1,0,0,519520a1-54ae-48a2-b6de-07fbdaed1a67,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-30,717206,Strikeout,strikeout,True,642715,700363,Willy Adames,AJ Smith-Shawver,0,0,0,5b5e96e3-3246-4f2f-b400-26ee1fc380a4,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-30,717206,Groundout,field_out,True,655316,700363,Andruw Monasterio,AJ Smith-Shawver,1,1,0,297f7229-5bef-4c96-8320-8d5c9939e32f,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-30,717206,Groundout,field_out,True,671739,607067,Michael Harris II,Colin Rea,1,0,0,4eafa9ec-0605-44a4-a61a-685ec0d6e786,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
24,2023-07-30,717206,Single,single,False,660670,607067,Ronald Acuña Jr.,Colin Rea,0,0,0,d575909a-229a-4d1f-ab37-0ba2b0380fe4,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
25,2023-07-30,717206,Strikeout,strikeout,True,645277,607067,Ozzie Albies,Colin Rea,0,0,0,38f02a8b-712a-4820-827c-2f43f43e8e46,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
26,2023-07-30,717206,Walk,walk,False,663586,607067,Austin Riley,Colin Rea,1,0,1,373a50e1-ba26-492f-a0f8-996a4dac5ed5,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
27,2023-07-30,717206,Home Run,home_run,False,621566,607067,Matt Olson,Colin Rea,1,0,1,f3eacb2c-bee9-4b0d-9492-ff6b786639bd,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
28,2023-07-30,717206,Strikeout,strikeout,True,669221,607067,Sean Murphy,Colin Rea,0,0,0,14b98668-178d-464b-a5ee-c088e3b6f24e,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
29,2023-07-30,717206,Flyout,field_out,True,647351,700363,Abraham Toro,AJ Smith-Shawver,0,0,0,52563de3-95a2-4660-b4fe-e135788df31f,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-30,717206,Single,single,False,668930,700363,Brice Turang,AJ Smith-Shawver,0,0,0,9da4d7df-8044-4406-add2-e4b4fe4ab9a5,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-30,717206,Strikeout,strikeout,True,663368,700363,Blake Perkins,AJ Smith-Shawver,0,0,1,4af8cab6-d41d-4b95-a905-f111a07fac77,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-30,717206,Lineout,field_out,True,592885,700363,Christian Yelich,AJ Smith-Shawver,0,0,0,c14a056c-3800-41c4-a37e-fa447bb164e9,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,4.26,3.79,25.1,93.0,88.0,91.0,0.8009999999999999,7.11,3.91,6.04,2.49,0.68,0.27399999999999997,0.425,0.16399999999999998,0.32899999999999996,0.39399999999999996,86.1,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,84.9,76.8,0.196,0.133,0.364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-30,717206,Walk,walk,False,542303,607067,Marcell Ozuna,Colin Rea,1,0,0,2192d7fb-dc31-444d-85a0-ccf7453be955,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
34,2023-07-30,717206,Strikeout,strikeout,True,592696,607067,Eddie Rosario,Colin Rea,0,0,0,2119391b-7157-4c2f-9920-3aecee1e4260,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
35,2023-07-30,717206,Single,single,False,606115,607067,Orlando Arcia,Colin Rea,1,0,1,382fab34-79df-4d24-b651-92847f56d259,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,0.079,,2.43,-0.31,-0.94,,93.2,83.1,78.8,0.135,,0.242,,96.0,105.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.265,0.055999999999999994,-0.01,-5.76,0.31,86.7,86.0,92.6,0.253,0.245,0.226,0.44,,,
