,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-09-17,716543,Home Run,home_run,False,671277,605540,Luis García Jr.,Brandon Woodruff,1,0,0,16ba457c-869b-43fc-87b3-1f8283a3796f,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
11,2023-09-17,716543,Strikeout,strikeout,True,686452,605540,Drew Millas,Brandon Woodruff,0,0,0,412936c2-2750-4e33-8177-4ae473ec6696,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
12,2023-09-17,716543,Strikeout,strikeout,True,655316,571578,Andruw Monasterio,Patrick Corbin,0,0,0,6a39d1a7-73a6-4a2d-8a9a-8b2ecf6f42c1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
13,2023-09-17,716543,Flyout,field_out,True,621438,571578,Tyrone Taylor,Patrick Corbin,0,0,0,a0b1c8f0-f5a3-409d-a8fb-f6fef7ebe427,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
14,2023-09-17,716543,Flyout,field_out,True,605170,571578,Victor Caratini,Patrick Corbin,1,0,0,cdc0167d-4270-44d4-bdda-0d6eb3116c52,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
15,2023-09-17,716543,Strikeout,strikeout,True,666906,605540,Jake Alu,Brandon Woodruff,0,0,0,dd1cd90d-c46d-4705-a60b-2194fc665421,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
16,2023-09-17,716543,Groundout,field_out,True,696285,605540,Jacob Young,Brandon Woodruff,0,0,0,a75fb619-4ece-4079-aa75-2aa59f0fdde6,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
17,2023-09-17,716543,Flyout,field_out,True,682928,605540,CJ Abrams,Brandon Woodruff,1,0,0,e65c5058-4128-4954-bb0a-ac63fb95a79b,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
18,2023-09-17,716543,Flyout,field_out,True,663368,571578,Blake Perkins,Patrick Corbin,0,0,0,6c727f49-d219-467f-a80a-74f58a41870b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
19,2023-09-17,716543,Single,single,False,592192,571578,Mark Canha,Patrick Corbin,0,0,0,e2a4c0ae-4405-42e2-895e-21e78e57caba,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
20,2023-09-17,716543,Strikeout,strikeout,True,661388,571578,William Contreras,Patrick Corbin,0,0,0,37e3dccf-6c0d-4d2f-858a-6bc147c71f99,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
21,2023-09-17,716543,Groundout,field_out,True,467793,571578,Carlos Santana,Patrick Corbin,1,0,1,cb97eec6-1d3d-495c-a68a-6e1092d2ee2a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
22,2023-09-17,716543,Strikeout,strikeout,True,657041,605540,Lane Thomas,Brandon Woodruff,0,0,0,b5e6e7be-dee0-4793-ad56-cbef7586c17d,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
23,2023-09-17,716543,Flyout,field_out,True,608841,605540,Joey Meneses,Brandon Woodruff,0,0,0,03cedfe1-5999-4b9e-8493-f6b89c72fee2,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
24,2023-09-17,716543,Groundout,field_out,True,642086,605540,Dominic Smith,Brandon Woodruff,1,0,0,58ffe804-8987-4de4-81f9-0e1258f3fa59,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
25,2023-09-17,716543,Walk,walk,False,642715,571578,Willy Adames,Patrick Corbin,0,0,0,5c163d4b-fa33-418e-a591-192aafbd7db3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
26,2023-09-17,716543,Grounded Into DP,grounded_into_double_play,True,518626,571578,Josh Donaldson,Patrick Corbin,0,0,1,8a875263-770b-461e-8453-62a041660301,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
27,2023-09-17,716543,Flyout,field_out,True,655316,571578,Andruw Monasterio,Patrick Corbin,0,0,0,0664e672-4949-4cd8-a34b-4a915a1f5bab,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
28,2023-09-17,716543,Groundout,field_out,True,545121,605540,Ildemaro Vargas,Brandon Woodruff,1,0,0,a6e9a0ac-0cf2-40cd-b7cc-8b6d3e5a9d4e,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
29,2023-09-17,716543,Single,single,False,671277,605540,Luis García Jr.,Brandon Woodruff,1,0,0,2dc797e4-34fd-49ed-bb47-46b231de13a4,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
30,2023-09-17,716543,Strikeout,strikeout,True,686452,605540,Drew Millas,Brandon Woodruff,0,0,1,19855876-7cf2-46a5-be03-1431fab6a4d6,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
31,2023-09-17,716543,Strikeout,strikeout,True,666906,605540,Jake Alu,Brandon Woodruff,0,0,0,a48dfca3-7943-4e15-821a-5f0125611ea3,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
32,2023-09-17,716543,Groundout,field_out,True,621438,571578,Tyrone Taylor,Patrick Corbin,0,0,0,beaf5408-8834-497e-a166-91128d9f8505,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
33,2023-09-17,716543,Single,single,False,605170,571578,Victor Caratini,Patrick Corbin,0,0,0,e5c3d54b-3937-4faa-b529-5c1341b753e0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
34,2023-09-17,716543,Grounded Into DP,grounded_into_double_play,True,663368,571578,Blake Perkins,Patrick Corbin,0,0,1,eaff8f2e-d35a-4686-a642-b65eebfefec1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,92.1,80.5,,0.327,0.32,0.29,0.233,,,,,,,,,,,,,,,,
35,2023-09-17,716543,Lineout,field_out,True,696285,605540,Jacob Young,Brandon Woodruff,1,1,0,7a323921-fa71-4a38-b5c6-39fba32f54d6,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
36,2023-09-17,716543,Groundout,field_out,True,682928,605540,CJ Abrams,Brandon Woodruff,1,0,0,7e419020-4f7e-447f-805e-84d69b2fb948,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,
