,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,FS_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,ST_ba,FC_ba
0,2023-07-28,717231,Groundout,field_out,True,592885,630023,Christian Yelich,Yonny Chirinos,1,1,0,c49a56e4-978b-4e05-b768-c9a1db33b29b,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-28,717231,Strikeout,strikeout,True,661388,630023,William Contreras,Yonny Chirinos,0,0,0,0b9ea06e-57b7-43c9-8448-bef56251a42e,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-28,717231,Groundout,field_out,True,642715,630023,Willy Adames,Yonny Chirinos,1,0,0,3f601cac-73a5-4e8e-81d3-40aff917236c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-28,717231,Walk,walk,False,660670,605288,Ronald Acuña Jr.,Adrian Houser,1,0,0,fdb4a172-8ffb-44ee-bb14-c5c60b043e3e,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.47100000000000003,0.23800000000000002,,0.166,0.29,,0.46,-0.89,93.4,,92.1,82.3,0.296,,0.258,0.227,84.3,88.0,92.0,93.0,67.0,100.0,95.0,0.085,0.04,-1.08,-2.07,79.4,0.269,0.294,,,,,,,,,,,
4,2023-07-28,717231,Flyout,field_out,True,645277,605288,Ozzie Albies,Adrian Houser,0,0,1,f43c0e20-cd4c-4737-8891-def2019eceba,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.47100000000000003,0.23800000000000002,,0.166,0.29,,0.46,-0.89,93.4,,92.1,82.3,0.296,,0.258,0.227,84.3,88.0,92.0,93.0,67.0,100.0,95.0,0.085,0.04,-1.08,-2.07,79.4,0.269,0.294,,,,,,,,,,,
5,2023-07-28,717231,Double Play,double_play,True,663586,605288,Austin Riley,Adrian Houser,1,0,1,1a104143-eed2-4965-a828-4c7f51e46438,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.47100000000000003,0.23800000000000002,,0.166,0.29,,0.46,-0.89,93.4,,92.1,82.3,0.296,,0.258,0.227,84.3,88.0,92.0,93.0,67.0,100.0,95.0,0.085,0.04,-1.08,-2.07,79.4,0.269,0.294,,,,,,,,,,,
6,2023-07-28,717231,Double,double,False,686217,630023,Sal Frelick,Yonny Chirinos,0,0,0,3704a6a1-38a4-405e-b550-0ace60c8b1b1,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-28,717231,Single,single,False,655316,630023,Andruw Monasterio,Yonny Chirinos,0,0,1,23107f4b-9980-4c09-9837-98f747c794ab,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-28,717231,Groundout,field_out,True,647351,630023,Abraham Toro,Yonny Chirinos,0,0,1,15489d14-fd64-4fd5-9fcc-b2cc688d2b47,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-28,717231,Single,single,False,621438,630023,Tyrone Taylor,Yonny Chirinos,0,0,1,ec4232d8-5c6f-47e8-9f56-75fb7ee36368,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-28,717231,Strikeout,strikeout,True,668930,630023,Brice Turang,Yonny Chirinos,0,0,0,d66d8459-c493-41f9-913b-766a83fbed4e,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-28,717231,Forceout,force_out,True,686894,630023,Joey Wiemer,Yonny Chirinos,0,0,1,ea7cfe76-12f0-4867-9f4b-b5b437d97cef,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-28,717231,Strikeout,strikeout,True,621566,605288,Matt Olson,Adrian Houser,0,0,0,6d2f3179-930d-4687-b780-d06ef200c0c3,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.47100000000000003,0.23800000000000002,,0.166,0.29,,0.46,-0.89,93.4,,92.1,82.3,0.296,,0.258,0.227,84.3,88.0,92.0,93.0,67.0,100.0,95.0,0.085,0.04,-1.08,-2.07,79.4,0.269,0.294,,,,,,,,,,,
13,2023-07-28,717231,Groundout,field_out,True,669221,605288,Sean Murphy,Adrian Houser,1,0,0,0e4359ec-7aef-4aa1-bac8-73f37859f355,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.47100000000000003,0.23800000000000002,,0.166,0.29,,0.46,-0.89,93.4,,92.1,82.3,0.296,,0.258,0.227,84.3,88.0,92.0,93.0,67.0,100.0,95.0,0.085,0.04,-1.08,-2.07,79.4,0.269,0.294,,,,,,,,,,,
