,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,CU_ba,CH_ba,FC_ba,SL_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba
0,2023-06-27,717593,Groundout,field_out,True,650490,668678,Yandy Díaz,Zac Gallen,0,0,0,24ff8573-8127-4c2e-b7bf-05ba21427588,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
1,2023-06-27,717593,Groundout,field_out,True,677551,668678,Wander Franco,Zac Gallen,1,0,0,b6b3bb23-0f6e-4fda-8f21-c9bf04d082f1,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
2,2023-06-27,717593,Lineout,field_out,True,623912,668678,Harold Ramírez,Zac Gallen,0,0,0,4651347c-1847-4860-b8cc-84f60d8fea95,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
3,2023-06-27,717593,Single,single,False,672695,671737,Geraldo Perdomo,Taj Bradley,1,0,0,c22aba4c-8267-4642-aee7-a90f38ebf6ac,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
4,2023-06-27,717593,Walk,walk,False,606466,671737,Ketel Marte,Taj Bradley,1,0,1,5eecb84f-c185-4ad7-b507-c46d21255bd7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
5,2023-06-27,717593,Home Run,home_run,False,682998,671737,Corbin Carroll,Taj Bradley,1,1,1,326a6536-dd42-4cac-93ab-524311477336,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
6,2023-06-27,717593,Home Run,home_run,False,572233,671737,Christian Walker,Taj Bradley,1,0,0,408c9840-1525-478f-a25e-d441f7646863,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
7,2023-06-27,717593,Groundout,field_out,True,666971,671737,Lourdes Gurriel Jr.,Taj Bradley,1,1,0,16c428d4-fd96-4a30-b313-d95d9c963ccd,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
8,2023-06-27,717593,Single,single,False,446334,671737,Evan Longoria,Taj Bradley,0,0,0,eab21a78-7c85-4447-bc9f-c80640e8ef98,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
9,2023-06-27,717593,Double,double,False,677950,671737,Alek Thomas,Taj Bradley,0,0,1,f4824716-a10c-4a20-b745-6e3ea2c849a1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,,,-0.8,-1.32,0.0,,,,96.1,88.9,97.8,,,0.277,0.169,,0.312,,,88.0,107.0,111.0,0.136,0.16699999999999998,0.62,0.04,89.3,79.0,0.19,,,,
