,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-20,716921,Strikeout,strikeout,True,607043,641712,Brandon Nimmo,Dakota Hudson,0,0,0,b4f29de6-cd85-4b50-a83b-3d7ae72c16fe,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
1,2023-08-20,716921,Pop Out,field_out,True,596019,641712,Francisco Lindor,Dakota Hudson,0,0,0,b0371190-f0ae-4b13-81ad-b0e355d7908e,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
2,2023-08-20,716921,Strikeout,strikeout,True,643446,641712,Jeff McNeil,Dakota Hudson,0,0,0,4ff61bbe-113c-4da6-be7d-083caeb7a720,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
3,2023-08-20,716921,Single,single,False,669242,471911,Tommy Edman,Carlos Carrasco,0,0,0,abd0fe9a-efee-42f5-a65b-b72683e79b98,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
4,2023-08-20,716921,Groundout,field_out,True,676475,471911,Alec Burleson,Carlos Carrasco,1,1,1,849e09a4-bf62-4d47-9fcf-f3319e96c802,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
5,2023-08-20,716921,Strikeout,strikeout,True,502671,471911,Paul Goldschmidt,Carlos Carrasco,0,0,0,1e0b062d-ddcc-4546-8954-39c5fd294aa9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
6,2023-08-20,716921,Groundout,field_out,True,571448,471911,Nolan Arenado,Carlos Carrasco,0,0,0,ed3655c3-4395-4eee-860f-7956d2ded38e,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
7,2023-08-20,716921,Strikeout,strikeout,True,624413,641712,Pete Alonso,Dakota Hudson,0,0,0,355bb2ba-9fb5-41b4-8f7d-bc71ee4436b1,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
8,2023-08-20,716921,Strikeout,strikeout,True,596129,641712,Daniel Vogelbach,Dakota Hudson,0,0,0,39d985f4-95ae-4e13-86e1-8312d15b265f,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
9,2023-08-20,716921,Flyout,field_out,True,621466,641712,DJ Stewart,Dakota Hudson,0,0,0,88e3b6ed-f97f-46dc-abc7-d1b6b578ced5,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
10,2023-08-20,716921,Groundout,field_out,True,575929,471911,Willson Contreras,Carlos Carrasco,1,1,0,e32c78d9-de41-46d1-8018-67c26eb8cb15,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
11,2023-08-20,716921,Lineout,field_out,True,691023,471911,Jordan Walker,Carlos Carrasco,0,0,0,8b9b0b8f-f487-4b42-9ee5-408081bad533,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
12,2023-08-20,716921,Single,single,False,663609,471911,Luken Baker,Carlos Carrasco,1,0,0,e6a8a537-d974-4f81-8b2a-9c84c166281c,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
13,2023-08-20,716921,Flyout,field_out,True,680700,471911,Richie Palacios,Carlos Carrasco,0,0,0,cff6b951-d253-4ade-a286-511659659da7,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
14,2023-08-20,716921,Walk,walk,False,553882,641712,Omar Narváez,Dakota Hudson,1,0,0,b63a44f8-4046-4fff-aff6-61c296e68b4c,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
15,2023-08-20,716921,Forceout,force_out,True,542364,641712,Rafael Ortega,Dakota Hudson,0,0,1,40b16dd4-df8d-4bd7-a7c0-3777981a1012,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
16,2023-08-20,716921,Single,single,False,660620,641712,Jonathan Araúz,Dakota Hudson,0,0,1,0958bf04-3d93-4a2a-90c8-7458e342812f,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
17,2023-08-20,716921,Flyout,field_out,True,607043,641712,Brandon Nimmo,Dakota Hudson,0,0,0,540cb77e-e207-4bc5-a067-df4d48f637ae,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
18,2023-08-20,716921,Strikeout,strikeout,True,596019,641712,Francisco Lindor,Dakota Hudson,0,0,0,817d1030-6111-4bfe-87d7-101e81e61073,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
19,2023-08-20,716921,Flyout,field_out,True,691026,471911,Masyn Winn,Carlos Carrasco,1,0,0,088b5b9e-df15-4d4a-936d-9eaad57ee6c9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
20,2023-08-20,716921,Single,single,False,669242,471911,Tommy Edman,Carlos Carrasco,1,0,0,d3e0a232-4807-4693-a074-46c336d8a122,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
21,2023-08-20,716921,Single,single,False,676475,471911,Alec Burleson,Carlos Carrasco,0,0,1,01a92e80-6fd4-47cf-be83-77eef0f928d3,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
22,2023-08-20,716921,Single,single,False,502671,471911,Paul Goldschmidt,Carlos Carrasco,0,0,1,4b1b105a-60d2-49c7-886e-b0ef1984d6dc,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
23,2023-08-20,716921,Strikeout,strikeout,True,571448,471911,Nolan Arenado,Carlos Carrasco,0,0,0,a59eda29-8729-4261-81e3-1184e5840f97,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
24,2023-08-20,716921,Strikeout,strikeout,True,575929,471911,Willson Contreras,Carlos Carrasco,0,0,0,a55440c0-5009-494a-8fdf-c74e4ada45a4,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
25,2023-08-20,716921,Groundout,field_out,True,643446,641712,Jeff McNeil,Dakota Hudson,1,0,0,9ef69de8-3316-4d3d-b211-759017fe63f0,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
26,2023-08-20,716921,Home Run,home_run,False,624413,641712,Pete Alonso,Dakota Hudson,0,0,0,f2ba2081-1baa-4972-bfb8-eef780905932,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
27,2023-08-20,716921,Single,single,False,596129,641712,Daniel Vogelbach,Dakota Hudson,0,0,0,f5592e4a-87c1-41c3-b9dd-b91ea17dbd70,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
28,2023-08-20,716921,Grounded Into DP,grounded_into_double_play,True,621466,641712,DJ Stewart,Dakota Hudson,0,0,1,fd939dcd-4c46-4ee2-8a69-788c57042cc7,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,,
29,2023-08-20,716921,Single,single,False,691023,471911,Jordan Walker,Carlos Carrasco,0,0,0,d94f751d-1a3a-4274-add7-c9c077b44e1a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.091,0.299,-2.35,-3.88,-1.99,-1.25,0.12,92.7,91.5,84.1,80.1,0.45,0.329,0.358,0.25,0.22,86.0,88.0,95.0,0.004,-9.5,89.5,,,,,,,,,
