,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-03-30,718781,Walk,walk,False,664774,543037,LaMonte Wade Jr.,Gerrit Cole,0,0,0,b4e60643-67bb-442e-b6f6-5e401f2c718e,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
1,2023-03-30,718781,Strikeout,strikeout,True,624424,543037,Michael Conforto,Gerrit Cole,0,0,0,8ef932ce-b1ac-40e7-8d49-2cd6fdedb2e4,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
2,2023-03-30,718781,Strikeout,strikeout,True,527038,543037,Wilmer Flores,Gerrit Cole,0,0,0,4c36bb07-086c-4d75-9a1d-d62d19ee8605,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
3,2023-03-30,718781,Strikeout,strikeout,True,592626,543037,Joc Pederson,Gerrit Cole,0,0,0,aeb8d4ee-b759-48f6-9745-67f18705e632,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
4,2023-03-30,718781,Strikeout,strikeout,True,518934,657277,DJ LeMahieu,Logan Webb,0,0,0,39a9b946-bb61-483c-9660-b1592514dd92,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,,,,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.11,,2.18,92.6,,84.3,,0.226,,,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,
5,2023-03-30,718781,Home Run,home_run,False,592450,657277,Aaron Judge,Logan Webb,0,0,0,37c29b15-573e-4f61-a290-142afd8c3099,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,,,,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.11,,2.18,92.6,,84.3,,0.226,,,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,
6,2023-03-30,718781,Single,single,False,519203,657277,Anthony Rizzo,Logan Webb,1,0,0,18bd0dae-0312-424b-b3d7-58227e05667e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,,,,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.11,,2.18,92.6,,84.3,,0.226,,,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,
7,2023-03-30,718781,Strikeout,strikeout,True,519317,657277,Giancarlo Stanton,Logan Webb,0,0,0,0a438d5c-e828-4fa0-8739-0eaffdd7c0af,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,,,,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.11,,2.18,92.6,,84.3,,0.226,,,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,
8,2023-03-30,718781,Strikeout,strikeout,True,518626,657277,Josh Donaldson,Logan Webb,0,0,0,c4e5d270-c559-4426-9154-3851a24c7476,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,,,,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.11,,2.18,92.6,,84.3,,0.226,,,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,
9,2023-03-30,718781,Strikeout,strikeout,True,573262,543037,Mike Yastrzemski,Gerrit Cole,0,0,0,e772ef19-862b-4dd6-9bd5-57884c6733b0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
