,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
10,2023-08-11,717044,Single,single,False,572191,650911,Michael A. Taylor,Cristopher Sánchez,0,0,0,485bb7de-7bbc-49c4-bcfc-e1594403ef0a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-11,717044,Strikeout,strikeout,True,608336,650911,Joey Gallo,Cristopher Sánchez,0,0,0,3bc84934-2165-4984-831f-b0121bbf060f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-11,717044,Flyout,field_out,True,650489,650911,Willi Castro,Cristopher Sánchez,0,0,0,b5b09ca9-1f34-42d1-bf35-dbafc41babcb,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-11,717044,Double,double,False,592206,572971,Nick Castellanos,Dallas Keuchel,1,0,0,29bc3f00-0537-4e8e-9a15-aa69f4446c50,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-11,717044,Double,double,False,681082,572971,Bryson Stott,Dallas Keuchel,1,1,1,475f2b44-a1e8-4687-b0c7-68cc071f4da7,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-11,717044,Single,single,False,592663,572971,J.T. Realmuto,Dallas Keuchel,0,0,1,866552d2-130d-4dec-bb93-d08fa0c5ebf2,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-11,717044,Walk,walk,False,642215,572971,Weston Wilson,Dallas Keuchel,1,0,1,83be58b9-cf2d-41e2-9335-17e4387da8ba,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-11,717044,Hit By Pitch,hit_by_pitch,False,624641,572971,Edmundo Sosa,Dallas Keuchel,0,0,1,afb90f65-590b-40da-b4a1-7d523d764107,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-11,717044,Forceout,force_out,True,679032,572971,Johan Rojas,Dallas Keuchel,0,0,1,3e4ce5f0-7830-44ef-8bb0-6b207e2a4bb9,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-11,717044,Single,single,False,656941,572971,Kyle Schwarber,Dallas Keuchel,0,0,1,f25e6055-93f9-4b20-be7d-ac7680dcec2b,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-11,717044,Sac Fly,sac_fly,True,664761,572971,Alec Bohm,Dallas Keuchel,0,0,1,1e029243-437b-4405-b45c-26a6899cc4d4,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-11,717044,Single,single,False,607208,572971,Trea Turner,Dallas Keuchel,1,1,1,c600e6ae-0e91-4e3b-8378-d398bc1e891b,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-11,717044,Single,single,False,592206,572971,Nick Castellanos,Dallas Keuchel,0,0,1,c3eb4e62-1084-464e-a803-a33dff21310c,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,0.34700000000000003,0.129,0.271,0.39,0.06,-0.58,87.4,78.3,0.245,0.327,0.222,92.0,94.0,90.0,0.254,-2.63,84.8,0.379,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-11,717044,Flyout,field_out,True,681082,680739,Bryson Stott,Josh Winder,0,0,0,f521fda1-71ac-4733-9745-ee969a824154,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
24,2023-08-11,717044,Walk,walk,False,656669,650911,Jordan Luplow,Cristopher Sánchez,1,0,0,19f21d5d-4f99-4a80-973e-8994d7c73a83,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-11,717044,Strikeout,strikeout,True,621043,650911,Carlos Correa,Cristopher Sánchez,0,0,0,c5330c71-60dc-410b-91bf-8fdfdfc9f5a4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-11,717044,Grounded Into DP,grounded_into_double_play,True,680777,650911,Ryan Jeffers,Cristopher Sánchez,1,0,1,0dc90031-14fe-416f-880b-2d87d2aba948,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-11,717044,Lineout,field_out,True,592663,680739,J.T. Realmuto,Josh Winder,1,0,0,640a8d23-34dc-41d9-9e43-b7e9869953d1,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
28,2023-08-11,717044,Strikeout,strikeout,True,642215,680739,Weston Wilson,Josh Winder,0,0,0,4301ce22-923f-4b8a-a461-4b96014480b1,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
29,2023-08-11,717044,Single,single,False,624641,680739,Edmundo Sosa,Josh Winder,0,0,0,e49f8f99-5065-4aaa-b20e-03b23a2be87f,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
30,2023-08-11,717044,Groundout,field_out,True,679032,680739,Johan Rojas,Josh Winder,0,0,0,89679e6c-a68a-4131-81cf-7d747a96fadd,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
31,2023-08-11,717044,Groundout,field_out,True,593871,650911,Jorge Polanco,Cristopher Sánchez,1,0,0,ac3c6aea-0d7d-4d41-b702-43d476dab773,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-11,717044,Walk,walk,False,596146,650911,Max Kepler,Cristopher Sánchez,1,0,0,9878d969-891a-40eb-a69a-7fedeafa5e14,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-11,717044,Forceout,force_out,True,571657,650911,Kyle Farmer,Cristopher Sánchez,0,0,1,1a66216c-ead3-4ab6-a049-e110dfaac159,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-11,717044,Single,single,False,572191,650911,Michael A. Taylor,Cristopher Sánchez,0,0,1,b7cc4703-b099-4319-9e55-b99921b5001b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-11,717044,Groundout,field_out,True,608336,650911,Joey Gallo,Cristopher Sánchez,0,0,0,2f520410-bc99-4444-b7d8-26aa518aa04c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-11,717044,Walk,walk,False,656941,680739,Kyle Schwarber,Josh Winder,1,0,0,37536bbe-1ad5-447c-8778-7563249a6477,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
37,2023-08-11,717044,Walk,walk,False,664761,680739,Alec Bohm,Josh Winder,1,0,1,56681444-3200-4ea8-971f-1615e97616d9,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
38,2023-08-11,717044,Double,double,False,607208,680739,Trea Turner,Josh Winder,0,0,1,05d33a34-d265-42af-ae15-dd8fc72609ec,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
39,2023-08-11,717044,Single,single,False,592206,680739,Nick Castellanos,Josh Winder,1,0,1,763e9fea-9d80-486c-bfce-70e03cfd3924,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.35200000000000004,0.249,3.55,2.23,-1.02,94.7,85.0,0.231,0.278,0.174,,,,,,,,76.0,88.0,96.0,72.0,97.0,90.0,0.245,0.095,-3.77,-0.53,94.5,80.0,0.429,0.286,,,,,,,,
