,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FO%,wFO/C,wSI/C,vFO,vSI,SI_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-05-26,718016,Walk,walk,False,607043,657756,Brandon Nimmo,Connor Seabold,1,0,0,ac9fa10b-df79-43ac-98b1-e35824b1af0d,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-26,718016,Home Run,home_run,False,596019,657756,Francisco Lindor,Connor Seabold,0,0,1,59673641-ca6a-4a61-a206-38f743021ae9,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-26,718016,Flyout,field_out,True,643446,657756,Jeff McNeil,Connor Seabold,0,0,0,4fa321cb-b157-4f38-8961-756f80ac1bd1,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-26,718016,Lineout,field_out,True,624413,657756,Pete Alonso,Connor Seabold,0,0,0,ca0eba67-0e76-431f-a628-7fdb3bc08f1d,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-26,718016,Lineout,field_out,True,683146,657756,Brett Baty,Connor Seabold,0,0,0,7d595e4c-98ed-4102-a2b1-d367c2890d4d,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-26,718016,Single,single,False,453568,453286,Charlie Blackmon,Max Scherzer,1,0,0,7de468ad-faf4-424d-92db-2ca0688bbe50,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.46299999999999997,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,84.0,75.4,0.255,0.25,0.207,0.187,98.0,108.0,99.0,0.10400000000000001,2.12,88.4,0.135,,,,,,,,,,,,,,,,,,
6,2023-05-26,718016,Strikeout,strikeout,True,595777,453286,Jurickson Profar,Max Scherzer,0,0,0,c39d5c3a-abff-4117-99e2-580e00120f09,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.46299999999999997,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,84.0,75.4,0.255,0.25,0.207,0.187,98.0,108.0,99.0,0.10400000000000001,2.12,88.4,0.135,,,,,,,,,,,,,,,,,,
7,2023-05-26,718016,Flyout,field_out,True,592178,453286,Kris Bryant,Max Scherzer,0,0,0,d9ef7476-1531-41f5-b777-ad9021b6c48c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.46299999999999997,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,84.0,75.4,0.255,0.25,0.207,0.187,98.0,108.0,99.0,0.10400000000000001,2.12,88.4,0.135,,,,,,,,,,,,,,,,,,
8,2023-05-26,718016,Lineout,field_out,True,553869,453286,Elias Díaz,Max Scherzer,0,0,0,5fcb640e-7fa9-4f45-b5d9-e27e82edbc53,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.46299999999999997,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,84.0,75.4,0.255,0.25,0.207,0.187,98.0,108.0,99.0,0.10400000000000001,2.12,88.4,0.135,,,,,,,,,,,,,,,,,,
9,2023-05-26,718016,Flyout,field_out,True,516782,657756,Starling Marte,Connor Seabold,1,0,0,459303c1-fb27-42e0-9d0a-7e7f39ea8851,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
