,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,CU%,CH%,wCU/C,wCH/C,vCU,SI_ba,SL_ba,CH_ba
10,2023-09-13,716596,Strikeout,strikeout,True,663656,621112,Kyle Tucker,Paul Blackburn,0,0,0,436731dd-04ab-4f7f-873e-28a3555449db,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
11,2023-09-13,716596,Flyout,field_out,True,488726,621112,Michael Brantley,Paul Blackburn,1,0,0,9d3438d8-3e91-4c66-ac21-5ebbf0e36a35,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
12,2023-09-13,716596,Single,single,False,673237,621112,Yainer Diaz,Paul Blackburn,0,0,1,3a490358-80f6-4c3c-a06d-21ab54e6f7ce,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
13,2023-09-13,716596,Groundout,field_out,True,572138,621112,Jon Singleton,Paul Blackburn,0,0,0,716c981a-02f8-4d72-9165-bf5d3b95328b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
14,2023-09-13,716596,Strikeout,strikeout,True,671732,686613,Lawrence Butler,Hunter Brown,0,0,0,e6f9c83e-ffcb-4c90-a14c-321be684fe91,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
15,2023-09-13,716596,Groundout,field_out,True,672478,686613,Jordan Diaz,Hunter Brown,0,0,0,7866ee36-3bde-4432-8393-e82059cef1a6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
16,2023-09-13,716596,Lineout,field_out,True,675656,686613,Kevin Smith,Hunter Brown,1,0,0,47313562-eeeb-461e-b1b0-42696372aca6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
17,2023-09-13,716596,Flyout,field_out,True,676694,621112,Jake Meyers,Paul Blackburn,0,0,0,f928506e-bff4-4686-86b3-5924eee598ce,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
18,2023-09-13,716596,Walk,walk,False,514888,621112,Jose Altuve,Paul Blackburn,1,0,0,d19d3abd-dc03-43e6-b074-a9186a1a1ceb,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
19,2023-09-13,716596,Walk,walk,False,665161,621112,Jeremy Peña,Paul Blackburn,0,0,1,701b9a10-a7d5-4139-9bba-093196d306e1,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
20,2023-09-13,716596,Home Run,home_run,False,670541,621112,Yordan Alvarez,Paul Blackburn,0,0,1,08a4be1f-97c9-401d-8d90-1261c5ba93f8,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
21,2023-09-13,716596,Home Run,home_run,False,608324,621112,Alex Bregman,Paul Blackburn,1,1,0,76f41f2c-76ce-42d6-99df-26aad1341b06,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
22,2023-09-13,716596,Groundout,field_out,True,663656,621112,Kyle Tucker,Paul Blackburn,0,0,0,eb139e13-34a2-457c-9a68-db4fcbf76b89,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
23,2023-09-13,716596,Single,single,False,488726,621112,Michael Brantley,Paul Blackburn,1,0,0,831d0b99-a26a-4d32-a3cc-8e7e4517f3c9,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
24,2023-09-13,716596,Forceout,force_out,True,673237,621112,Yainer Diaz,Paul Blackburn,0,0,1,4d727260-b99f-4884-8c79-84efe5b3395c,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,,,,,,,0.24,0.146,0.204,,0.18100000000000002,,-2.52,-2.38,,-0.75,0.46,,91.9,88.9,,91.8,80.8,,0.383,0.14,0.435,,,86.0,67.0,108.0,96.0,89.0,104.0,104.0,106.0,100.0,100.0,0.11699999999999999,0.11199999999999999,1.69,2.14,79.1,0.306,0.198,0.143
25,2023-09-13,716596,Groundout,field_out,True,643393,686613,Tony Kemp,Hunter Brown,1,1,0,640a79d5-6b13-4d6d-a83a-75e4a40c0d84,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
26,2023-09-13,716596,Strikeout,strikeout,True,680869,686613,Zack Gelof,Hunter Brown,0,0,0,75d4903e-b718-499c-a040-b168fb36d64b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
27,2023-09-13,716596,Walk,walk,False,676116,686613,Ryan Noda,Hunter Brown,0,0,0,87c010d0-8242-4861-8c1d-0e3e0f477fdf,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
28,2023-09-13,716596,Walk,walk,False,664913,686613,Seth Brown,Hunter Brown,1,0,1,e901d3fc-ca36-4f2d-b212-4c8daa1a48fe,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
29,2023-09-13,716596,Strikeout,strikeout,True,669127,686613,Shea Langeliers,Hunter Brown,0,0,0,2f48fbde-3b79-455c-be7b-04329ca05bbd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
30,2023-09-13,716596,Flyout,field_out,True,572138,682967,Jon Singleton,Devin Sweet,0,0,0,dca0d581-4a03-4663-a3d5-6bec00ad378f,682967.0,devinsweet,Sweet,Right,Devin Sweet,10.38,8.96,8.2,87.0,96.0,87.0,0.8029999999999999,6.23,6.23,10.38,4.15,0.86,0.207,0.517,0.24100000000000002,0.31,0.337,85.0,82.0,82.0,,,,109.0,96.0,101.0,,,,,,,,0.5,,,0.253,,-0.91,,,,-1.59,,92.9,,,,86.5,,0.222,,,,,77.4,102.0,89.0,83.0,,,,,,,,0.247,,-6.45,,,0.6,0.25
31,2023-09-13,716596,Single,single,False,676694,682967,Jake Meyers,Devin Sweet,0,0,0,d78de848-fcfe-421e-a388-3c7d25368799,682967.0,devinsweet,Sweet,Right,Devin Sweet,10.38,8.96,8.2,87.0,96.0,87.0,0.8029999999999999,6.23,6.23,10.38,4.15,0.86,0.207,0.517,0.24100000000000002,0.31,0.337,85.0,82.0,82.0,,,,109.0,96.0,101.0,,,,,,,,0.5,,,0.253,,-0.91,,,,-1.59,,92.9,,,,86.5,,0.222,,,,,77.4,102.0,89.0,83.0,,,,,,,,0.247,,-6.45,,,0.6,0.25
32,2023-09-13,716596,Walk,walk,False,514888,682967,Jose Altuve,Devin Sweet,0,0,1,07d696a2-0450-46ea-acfe-4528b016c796,682967.0,devinsweet,Sweet,Right,Devin Sweet,10.38,8.96,8.2,87.0,96.0,87.0,0.8029999999999999,6.23,6.23,10.38,4.15,0.86,0.207,0.517,0.24100000000000002,0.31,0.337,85.0,82.0,82.0,,,,109.0,96.0,101.0,,,,,,,,0.5,,,0.253,,-0.91,,,,-1.59,,92.9,,,,86.5,,0.222,,,,,77.4,102.0,89.0,83.0,,,,,,,,0.247,,-6.45,,,0.6,0.25
33,2023-09-13,716596,Pop Out,field_out,True,665161,682967,Jeremy Peña,Devin Sweet,0,0,0,69c6e20a-3f1c-4c0b-98c2-0337643503dc,682967.0,devinsweet,Sweet,Right,Devin Sweet,10.38,8.96,8.2,87.0,96.0,87.0,0.8029999999999999,6.23,6.23,10.38,4.15,0.86,0.207,0.517,0.24100000000000002,0.31,0.337,85.0,82.0,82.0,,,,109.0,96.0,101.0,,,,,,,,0.5,,,0.253,,-0.91,,,,-1.59,,92.9,,,,86.5,,0.222,,,,,77.4,102.0,89.0,83.0,,,,,,,,0.247,,-6.45,,,0.6,0.25
34,2023-09-13,716596,Strikeout,strikeout,True,670541,682967,Yordan Alvarez,Devin Sweet,0,0,0,a3d5ad82-502a-4711-a5f6-1a8b4d85244a,682967.0,devinsweet,Sweet,Right,Devin Sweet,10.38,8.96,8.2,87.0,96.0,87.0,0.8029999999999999,6.23,6.23,10.38,4.15,0.86,0.207,0.517,0.24100000000000002,0.31,0.337,85.0,82.0,82.0,,,,109.0,96.0,101.0,,,,,,,,0.5,,,0.253,,-0.91,,,,-1.59,,92.9,,,,86.5,,0.222,,,,,77.4,102.0,89.0,83.0,,,,,,,,0.247,,-6.45,,,0.6,0.25
