,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,FC%,wFC/C,vFC
0,2023-05-19,718117,Strikeout,strikeout,True,680911,663556,Owen Miller,Shane McClanahan,0,0,0,70b2e016-8d27-4a3f-92e2-f57400f87539,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
1,2023-05-19,718117,Strikeout,strikeout,True,661388,663556,William Contreras,Shane McClanahan,0,0,0,4dc03e6a-9f6e-416a-a262-7c434318172e,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
2,2023-05-19,718117,Groundout,field_out,True,592885,663556,Christian Yelich,Shane McClanahan,0,0,0,673f38da-e7a2-4ac9-a1b1-31d26d3d40ff,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
3,2023-05-19,718117,Flyout,field_out,True,666139,605288,Josh Lowe,Adrian Houser,0,0,0,16fbeac9-258f-43f1-9f5f-671c7e221b06,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,83.0,102.0,99.0,0.23800000000000002,0.166,0.085,0.04,0.29,-0.89,-1.08,-2.07,93.4,82.3,79.4,0.227,0.294,0.258,0.269,86.0,104.0,100.0,0.47100000000000003,0.46,92.1,0.296,,,,
4,2023-05-19,718117,Groundout,field_out,True,677551,605288,Wander Franco,Adrian Houser,0,0,0,2b6e5457-f7fb-46cf-a074-f787e71274ca,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,83.0,102.0,99.0,0.23800000000000002,0.166,0.085,0.04,0.29,-0.89,-1.08,-2.07,93.4,82.3,79.4,0.227,0.294,0.258,0.269,86.0,104.0,100.0,0.47100000000000003,0.46,92.1,0.296,,,,
5,2023-05-19,718117,Groundout,field_out,True,668227,605288,Randy Arozarena,Adrian Houser,1,1,0,5c33113e-8bf6-4c7c-863f-e4e30868634a,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,83.0,102.0,99.0,0.23800000000000002,0.166,0.085,0.04,0.29,-0.89,-1.08,-2.07,93.4,82.3,79.4,0.227,0.294,0.258,0.269,86.0,104.0,100.0,0.47100000000000003,0.46,92.1,0.296,,,,
6,2023-05-19,718117,Single,single,False,642715,663556,Willy Adames,Shane McClanahan,0,0,0,f2d1c0a2-faeb-44e5-a6d2-5cadc20d7ce4,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
7,2023-05-19,718117,Single,single,False,573131,663556,Darin Ruf,Shane McClanahan,0,0,1,31205294-80d2-4686-9015-ec3f6b4ebc16,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
8,2023-05-19,718117,Double Play,double_play,True,605119,663556,Brian Anderson,Shane McClanahan,0,0,1,713967cc-9c31-4698-9a51-e6d58be608ac,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
9,2023-05-19,718117,Strikeout,strikeout,True,670712,663556,Mike Brosseau,Shane McClanahan,0,0,0,f13c35f1-94d2-4b57-abb3-7231956ee411,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,
