,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-04-18,718527,Triple,triple,False,606466,656756,Ketel Marte,Jordan Montgomery,0,0,0,fd710579-fd3b-4a88-b898-83581b5438eb,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
1,2023-04-18,718527,Groundout,field_out,True,668942,656756,Josh Rojas,Jordan Montgomery,0,0,0,4f398f96-49fb-407f-a28b-e8b8f50bf4e5,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
2,2023-04-18,718527,Fielders Choice Out,fielders_choice_out,True,666971,656756,Lourdes Gurriel Jr.,Jordan Montgomery,1,1,1,f5755605-3708-4d25-89b5-b5853ddccfbf,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
3,2023-04-18,718527,Strikeout,strikeout,True,572233,656756,Christian Walker,Jordan Montgomery,0,0,0,bebe0890-04b2-4e71-9a2a-0bb871008f41,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
4,2023-04-18,718527,Groundout,field_out,True,663457,686753,Lars Nootbaar,Drey Jameson,0,0,0,3041b49e-8140-44ba-a34a-945b6529e6cc,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,,,,0.298,0.272,,0.037000000000000005,0.132,-0.7,,-0.74,1.43,2.95,97.0,,95.0,80.8,0.362,0.19,0.2,0.279,,115.0,99.0,106.0,0.261,0.4,85.4,0.158,,,,,,,,
5,2023-04-18,718527,Home Run,home_run,False,502671,686753,Paul Goldschmidt,Drey Jameson,1,1,0,72e17a06-dd89-41a0-abdd-d53c4e4907ee,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,,,,0.298,0.272,,0.037000000000000005,0.132,-0.7,,-0.74,1.43,2.95,97.0,,95.0,80.8,0.362,0.19,0.2,0.279,,115.0,99.0,106.0,0.261,0.4,85.4,0.158,,,,,,,,
6,2023-04-18,718527,Groundout,field_out,True,676475,686753,Alec Burleson,Drey Jameson,0,0,0,a57f2a56-e46b-4977-a81c-a45f5f50e28a,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,,,,0.298,0.272,,0.037000000000000005,0.132,-0.7,,-0.74,1.43,2.95,97.0,,95.0,80.8,0.362,0.19,0.2,0.279,,115.0,99.0,106.0,0.261,0.4,85.4,0.158,,,,,,,,
7,2023-04-18,718527,Flyout,field_out,True,575929,686753,Willson Contreras,Drey Jameson,0,0,0,55d69e6f-aac1-4bdd-bb7d-64dd80916a6a,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,,,,0.298,0.272,,0.037000000000000005,0.132,-0.7,,-0.74,1.43,2.95,97.0,,95.0,80.8,0.362,0.19,0.2,0.279,,115.0,99.0,106.0,0.261,0.4,85.4,0.158,,,,,,,,
8,2023-04-18,718527,Flyout,field_out,True,446334,656756,Evan Longoria,Jordan Montgomery,0,0,0,7353fdb4-b64c-4a29-8db7-de26bc20a7c8,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
9,2023-04-18,718527,Groundout,field_out,True,664983,656756,Jake McCarthy,Jordan Montgomery,0,0,0,23b65dfd-9829-452b-b09c-13bb2d516f34,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
