,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,CH_ba,FF_ba,SI_ba,CU_ba,FC_ba,SL_ba,KC%,wKC/C,vKC,ST_ba
0,2023-09-06,716699,Groundout,field_out,True,596103,696136,Austin Slater,Jordan Wicks,1,1,0,c616dac0-c0ef-4d74-a028-3931e30c76e9,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.285,0.098,0.040999999999999995,0.084,0.297,-1.88,-2.26,2.74,-6.67,-0.96,1.83,92.1,89.0,91.3,82.0,78.2,0.171,0.368,0.174,0.143,0.444,0.333,,,,
1,2023-09-06,716699,Single,single,False,642731,696136,Thairo Estrada,Jordan Wicks,1,1,0,c9e9d01d-9513-443e-9c87-7a743a58fc44,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.285,0.098,0.040999999999999995,0.084,0.297,-1.88,-2.26,2.74,-6.67,-0.96,1.83,92.1,89.0,91.3,82.0,78.2,0.171,0.368,0.174,0.143,0.444,0.333,,,,
2,2023-09-06,716699,Lineout,field_out,True,527038,696136,Wilmer Flores,Jordan Wicks,0,0,0,0dfb07f6-059d-4a2b-8234-efb3cbb003fb,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.285,0.098,0.040999999999999995,0.084,0.297,-1.88,-2.26,2.74,-6.67,-0.96,1.83,92.1,89.0,91.3,82.0,78.2,0.171,0.368,0.174,0.143,0.444,0.333,,,,
3,2023-09-06,716699,Caught Stealing 2B,caught_stealing_2b,True,571745,696136,Mitch Haniger,Jordan Wicks,0,0,0,9a4ac3ff-e573-44b3-85d1-1b34bd900dda,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.285,0.098,0.040999999999999995,0.084,0.297,-1.88,-2.26,2.74,-6.67,-0.96,1.83,92.1,89.0,91.3,82.0,78.2,0.171,0.368,0.174,0.143,0.444,0.333,,,,
4,2023-09-06,716699,Groundout,field_out,True,666624,622072,Christopher Morel,Alex Wood,1,0,0,5489407b-134b-40c2-aa44-2a9e66963164,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
5,2023-09-06,716699,Single,single,False,663538,622072,Nico Hoerner,Alex Wood,1,0,0,031e4396-2c8b-4a34-86e0-6d0ef1967a27,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
6,2023-09-06,716699,Single,single,False,664023,622072,Ian Happ,Alex Wood,0,0,1,a628bf12-f890-4a74-8989-04c03ba93d26,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
7,2023-09-06,716699,Strikeout,strikeout,True,641355,622072,Cody Bellinger,Alex Wood,0,0,0,cf857644-4607-4d87-8439-48f2e19b5d35,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
8,2023-09-06,716699,Walk,walk,False,621020,622072,Dansby Swanson,Alex Wood,0,0,1,798828b1-433e-43bd-aa21-4b4509167e6b,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
9,2023-09-06,716699,Double,double,False,673548,622072,Seiya Suzuki,Alex Wood,0,0,1,327db721-bb55-4e4c-9ce5-23a8f4036073,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,0.446,,,0.261,,0.292,,,0.12,-0.8,,-0.33,,,91.5,82.4,,0.273,,0.234,,,0.288,0.001,-5.8,83.6,
