,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,ST_ba
10,2023-05-08,718261,Walk,walk,False,668731,676440,Akil Baddoo,Tanner Bibee,1,0,0,2780683c-7f95-4fc6-b0c1-18133e5fb2a2,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-08,718261,Strikeout,strikeout,True,408234,676440,Miguel Cabrera,Tanner Bibee,0,0,1,16846766-32c4-43ed-bbad-f45a65c8fadb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-08,718261,Groundout,field_out,True,665926,666214,Andrés Giménez,Joey Wentz,1,0,0,6d87a616-298f-4e87-ac38-333990367443,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
13,2023-05-08,718261,Groundout,field_out,True,572287,666214,Mike Zunino,Joey Wentz,0,0,0,7dea1748-7c7e-4b66-b9ea-5ca2a12938d4,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
14,2023-05-08,718261,Strikeout,strikeout,True,672356,666214,Gabriel Arias,Joey Wentz,0,0,0,7097c110-2d0e-4eb3-bd03-e3cb0c9ef2fb,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
15,2023-05-08,718261,Single,single,False,628451,676440,Andy Ibáñez,Tanner Bibee,0,0,0,86ba8087-fafb-47b9-8582-93c78c9ffe59,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-08,718261,Single,single,False,606992,676440,Eric Haase,Tanner Bibee,0,0,1,6dcd3727-8969-4335-bac4-9933e485dd37,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-08,718261,Single,single,False,656716,676440,Zach McKinstry,Tanner Bibee,0,0,1,e09607e9-0587-4022-9b39-66cc9c8415c9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-08,718261,Flyout,field_out,True,682985,676440,Riley Greene,Tanner Bibee,0,0,1,b02484fd-5013-4512-abbf-b932da92750c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-08,718261,Single,single,False,595879,676440,Javier Báez,Tanner Bibee,0,0,1,a5f94eea-aab0-41d5-b386-92e44cc8ca95,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-08,718261,Double,double,False,665155,676440,Nick Maton,Tanner Bibee,0,0,1,6032ff9c-034a-4ac5-aaa3-1f865ad052ed,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-08,718261,Walk,walk,False,679529,676440,Spencer Torkelson,Tanner Bibee,0,0,0,5663e303-3332-4fbd-a7f0-ac95182c5553,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-08,718261,Pop Out,field_out,True,668731,676440,Akil Baddoo,Tanner Bibee,0,0,0,b7716f36-2c10-4ea3-9093-2b48f0e00edb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-08,718261,Groundout,field_out,True,408234,676440,Miguel Cabrera,Tanner Bibee,0,0,0,0125ba5a-8c21-416e-913e-ee74ec4035ac,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-08,718261,Groundout,field_out,True,664702,666214,Myles Straw,Joey Wentz,1,0,0,0ee75516-0220-4df3-8e20-3150ae192eec,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
25,2023-05-08,718261,Lineout,field_out,True,680757,666214,Steven Kwan,Joey Wentz,0,0,0,575661e9-1c0f-4b86-a054-c4e60b7df054,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
26,2023-05-08,718261,Strikeout,strikeout,True,642708,666214,Amed Rosario,Joey Wentz,0,0,0,4ffab053-4be6-44f6-91ff-5d55412048b9,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
27,2023-05-08,718261,Walk,walk,False,628451,676440,Andy Ibáñez,Tanner Bibee,0,0,0,58ed8f18-37ed-4e96-b98e-a3d9d947a282,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-08,718261,Single,single,False,606992,676440,Eric Haase,Tanner Bibee,1,0,1,da8f3363-89ad-4d93-b6a8-dd793cdbd1ec,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-08,718261,Flyout,field_out,True,656716,676440,Zach McKinstry,Tanner Bibee,0,0,0,5ddb5ddb-e541-461a-b114-62eecb8a177a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-08,718261,Double,double,True,682985,676440,Riley Greene,Tanner Bibee,1,0,1,57281b2d-1832-40dd-bebd-22d2936f0629,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-08,718261,Flyout,field_out,True,595879,680704,Javier Báez,Nick Sandlin,1,1,0,e4af4938-2f8e-4797-92b7-4ddc5db4caf9,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,,,,111.0,100.0,103.0,110.0,97.0,105.0,0.27399999999999997,0.496,,,0.3,1.0,,,92.1,79.1,,0.178,0.154,,,,,,,,,,86.0,97.0,97.0,102.0,91.0,90.0,0.187,0.044000000000000004,-5.25,1.85,85.9,92.4,0.2,0.4,
32,2023-05-08,718261,Home Run,home_run,False,608070,666214,José Ramírez,Joey Wentz,0,0,0,86cc2957-dd81-4ede-a80f-968d6d3b720d,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
33,2023-05-08,718261,Groundout,field_out,True,605137,666214,Josh Bell,Joey Wentz,0,0,0,ade8de07-9967-4209-a958-841e396c27f5,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
34,2023-05-08,718261,Flyout,field_out,True,681807,666214,David Fry,Joey Wentz,1,0,0,e6afce57-c912-42ce-84e1-1f6873efe75e,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
35,2023-05-08,718261,Groundout,field_out,True,665926,666214,Andrés Giménez,Joey Wentz,1,1,0,241ebbcd-008c-46bf-85d9-027999cd6251,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,0.41600000000000004,,0.158,0.175,-2.53,,-0.86,-0.22,93.4,,77.5,0.374,,0.189,0.247,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,,,,,,,,,,,,,,,
36,2023-05-08,718261,Groundout,field_out,True,665155,680704,Nick Maton,Nick Sandlin,1,1,0,d58b25f8-f33b-43dc-91ff-256a80da6b2a,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,,,,111.0,100.0,103.0,110.0,97.0,105.0,0.27399999999999997,0.496,,,0.3,1.0,,,92.1,79.1,,0.178,0.154,,,,,,,,,,86.0,97.0,97.0,102.0,91.0,90.0,0.187,0.044000000000000004,-5.25,1.85,85.9,92.4,0.2,0.4,
37,2023-05-08,718261,Double,double,False,679529,680704,Spencer Torkelson,Nick Sandlin,1,1,0,5cc79c72-b50b-4f26-abda-2fad0a7cdb65,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,,,,111.0,100.0,103.0,110.0,97.0,105.0,0.27399999999999997,0.496,,,0.3,1.0,,,92.1,79.1,,0.178,0.154,,,,,,,,,,86.0,97.0,97.0,102.0,91.0,90.0,0.187,0.044000000000000004,-5.25,1.85,85.9,92.4,0.2,0.4,
38,2023-05-08,718261,Strikeout,strikeout,True,668731,680704,Akil Baddoo,Nick Sandlin,0,0,0,5b92755e-b53d-43f8-a211-594e88ad9a22,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,,,,111.0,100.0,103.0,110.0,97.0,105.0,0.27399999999999997,0.496,,,0.3,1.0,,,92.1,79.1,,0.178,0.154,,,,,,,,,,86.0,97.0,97.0,102.0,91.0,90.0,0.187,0.044000000000000004,-5.25,1.85,85.9,92.4,0.2,0.4,
