,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FC%,wFC/C,vFC
10,2023-08-01,717178,Groundout,field_out,True,668731,670912,Akil Baddoo,Johan Oviedo,0,0,0,7de92433-350d-4e42-a939-50935ea76805,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
11,2023-08-01,717178,Groundout,field_out,True,669261,666159,Jack Suwinski,Matt Manning,1,0,0,81ddc821-f11e-453b-911a-310a76bb1fd3,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
12,2023-08-01,717178,Single,single,False,656582,666159,Connor Joe,Matt Manning,0,0,0,64526c49-97af-475f-8781-da53b12e7caa,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
13,2023-08-01,717178,Triple,triple,False,682848,666159,Endy Rodríguez,Matt Manning,1,0,1,e3c097f0-ae15-4725-900f-4dbabf68c21c,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
14,2023-08-01,717178,Strikeout,strikeout,True,669707,666159,Jared Triolo,Matt Manning,0,0,0,fc47f244-6b04-46e6-8a87-c8b9d1565f06,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
15,2023-08-01,717178,Home Run,home_run,False,678894,666159,Liover Peguero,Matt Manning,0,0,1,3f5ad77a-4aab-4fbd-923b-efa433a0bbb1,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
16,2023-08-01,717178,Single,single,False,675961,666159,Alika Williams,Matt Manning,1,1,0,0cfe0ba7-375b-4d00-a214-3a48e7f6b874,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
17,2023-08-01,717178,Groundout,field_out,True,641943,666159,Joshua Palacios,Matt Manning,0,0,0,6fc29e2b-563a-428f-a166-36e9dd821c6a,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
18,2023-08-01,717178,Strikeout,strikeout,True,668670,670912,Jake Rogers,Johan Oviedo,0,0,0,4372eafd-7f23-4dd5-8bcd-2820249c2016,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
19,2023-08-01,717178,Lineout,field_out,True,656716,670912,Zach McKinstry,Johan Oviedo,1,0,0,db30b809-0c4b-4026-a12f-1c600ad51991,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
20,2023-08-01,717178,Double,double,False,682985,670912,Riley Greene,Johan Oviedo,0,0,0,e6d664b7-f586-4d86-9541-f902b152d7f4,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
21,2023-08-01,717178,Walk,walk,False,679529,670912,Spencer Torkelson,Johan Oviedo,0,0,0,3858c792-0bf2-405f-87e9-a4c8958929c5,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
22,2023-08-01,717178,Flyout,field_out,True,681481,670912,Kerry Carpenter,Johan Oviedo,0,0,0,a6565390-1db3-4631-922d-79c20cae3209,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
23,2023-08-01,717178,Single,single,False,668804,666159,Bryan Reynolds,Matt Manning,1,0,0,4ad56102-0407-4dbe-9f95-75ff61fe4bff,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
24,2023-08-01,717178,Single,single,False,457705,666159,Andrew McCutchen,Matt Manning,0,0,1,b6d8d3e2-36ad-4f6e-a7b8-1e7db954a7dd,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
25,2023-08-01,717178,Flyout,field_out,True,669261,666159,Jack Suwinski,Matt Manning,1,0,0,9854809b-3456-4ef2-b71b-4c475776a3f4,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
26,2023-08-01,717178,Strikeout,strikeout,True,656582,666159,Connor Joe,Matt Manning,0,0,0,1f58961e-a691-4d4a-91d0-06dc65225e92,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
27,2023-08-01,717178,Strikeout,strikeout,True,682848,666159,Endy Rodríguez,Matt Manning,0,0,0,c15a8a4d-b8b3-4366-9d58-5066ee656f70,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
28,2023-08-01,717178,Strikeout,strikeout,True,663837,670912,Matt Vierling,Johan Oviedo,0,0,0,ceb1f022-ba42-414e-8671-86aa691203f7,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
29,2023-08-01,717178,Groundout,field_out,True,595879,670912,Javier Báez,Johan Oviedo,0,0,0,fdafc187-ff5a-4341-972d-1c9ddf5a944b,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
30,2023-08-01,717178,Single,single,False,408234,670912,Miguel Cabrera,Johan Oviedo,0,0,0,fae4fd27-d592-4159-8658-61d1d86c6e5d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
31,2023-08-01,717178,Strikeout,strikeout,True,668731,670912,Akil Baddoo,Johan Oviedo,0,0,0,f6053e4c-7217-4eaf-aab6-50ec0e3e6ebe,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
32,2023-08-01,717178,Single,single,False,669707,666159,Jared Triolo,Matt Manning,0,0,0,7540a534-18bd-4d99-a5d3-5b20734828cc,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
33,2023-08-01,717178,Pop Out,field_out,True,678894,666159,Liover Peguero,Matt Manning,0,0,0,2dcafbcf-8e64-47f2-aa8d-4d8f3c696ab9,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
34,2023-08-01,717178,Double,double,False,675961,666159,Alika Williams,Matt Manning,0,0,1,26f0f640-d979-4383-a3be-6c4af947f00d,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
35,2023-08-01,717178,Sac Fly,sac_fly,True,641943,666159,Joshua Palacios,Matt Manning,0,0,1,f808b001-87f8-4de6-8685-d56046bfb664,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
36,2023-08-01,717178,Groundout,field_out,True,668804,666159,Bryan Reynolds,Matt Manning,1,0,0,53efbc58-96ab-4226-820d-0f0d736a4cd6,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036000000000000004,0.58,,1.21,-0.9,0.93,93.4,,81.9,79.5,,0.214,0.258,,0.111,0.185,,,,,,,,,,
37,2023-08-01,717178,Strikeout,strikeout,True,668670,670912,Jake Rogers,Johan Oviedo,0,0,0,bf1a8b3b-14ee-4a53-a446-1a7a2a2ed8c8,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
38,2023-08-01,717178,Groundout,field_out,True,656716,670912,Zach McKinstry,Johan Oviedo,0,0,0,b17521f8-9485-4535-90ca-5a674d85e91a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,
