,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,ST_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-14,718585,Home Run,home_run,False,642731,666214,Thairo Estrada,Joey Wentz,1,1,0,89b9f151-15b1-45d2-ace2-4fc058c09d05,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
1,2023-04-14,718585,Strikeout,strikeout,True,527038,666214,Wilmer Flores,Joey Wentz,0,0,0,3fb81334-bb0b-4226-ba09-d662a8027ab7,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
2,2023-04-14,718585,Flyout,field_out,True,573262,666214,Mike Yastrzemski,Joey Wentz,1,0,0,6ba7b548-7965-47a8-bba8-3fda682351b6,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
3,2023-04-14,718585,Strikeout,strikeout,True,605204,666214,J.D. Davis,Joey Wentz,0,0,0,3f63d490-3bc3-485c-bbb6-d03cb159e9c1,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
4,2023-04-14,718585,Lineout,field_out,True,663837,640455,Matt Vierling,Sean Manaea,1,1,0,0fa4a3da-4303-4d55-80cc-fe615654d4fd,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,,,,0.562,0.0,,0.17,0.91,-5.8,,1.06,93.6,90.3,,0.235,,0.224,,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,-6.19,-0.93,94.0,82.3,0.317,0.122,0.4,,,,,,
5,2023-04-14,718585,Flyout,field_out,True,663527,640455,Tyler Nevin,Sean Manaea,0,0,0,3021feae-f19d-4bd5-8714-7c8c8f33402a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,,,,0.562,0.0,,0.17,0.91,-5.8,,1.06,93.6,90.3,,0.235,,0.224,,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,-6.19,-0.93,94.0,82.3,0.317,0.122,0.4,,,,,,
6,2023-04-14,718585,Strikeout,strikeout,True,682985,640455,Riley Greene,Sean Manaea,0,0,0,182bda50-b467-4917-a19f-f8289768e940,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,,,,0.562,0.0,,0.17,0.91,-5.8,,1.06,93.6,90.3,,0.235,,0.224,,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,-6.19,-0.93,94.0,82.3,0.317,0.122,0.4,,,,,,
7,2023-04-14,718585,Single,single,False,573131,666214,Darin Ruf,Joey Wentz,1,0,0,842f5650-f1ae-4c91-84cd-2622b73c587e,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
8,2023-04-14,718585,Grounded Into DP,grounded_into_double_play,True,681584,666214,David Villar,Joey Wentz,1,0,1,71acd776-fc0d-4780-85c4-afd549a3c9a0,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
9,2023-04-14,718585,Strikeout,strikeout,True,543063,666214,Brandon Crawford,Joey Wentz,0,0,0,a6fc7bc8-a8ee-434a-97fa-fd3c748fb7e7,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,
