,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba
0,2023-09-16,716581,Strikeout,strikeout,True,573262,608718,Mike Yastrzemski,Brent Suter,0,0,0,fed53252-175d-4396-bcd2-95b71950b047,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-16,716581,Single,single,False,642731,608718,Thairo Estrada,Brent Suter,1,0,0,09f06230-9580-44f8-8b2c-9ad52e8c8482,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-16,716581,Grounded Into DP,grounded_into_double_play,True,624424,608718,Michael Conforto,Brent Suter,0,0,1,3e3baa31-599a-4437-8838-1b0b15e9e9b1,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-16,716581,Lineout,field_out,True,666134,676775,Nolan Jones,Keaton Winn,1,0,0,a8f6ad72-b7a9-4e70-9fd2-d4c458558da8,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.258,0.035,,-1.55,-0.06,2.19,,95.9,95.5,85.9,0.24,0.25,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221,,,,,,,,,,,,,,,,,,,,
4,2023-09-16,716581,Strikeout,strikeout,True,678662,676775,Ezequiel Tovar,Keaton Winn,0,0,0,22f8f19f-5e26-414f-b428-1501113544f4,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.258,0.035,,-1.55,-0.06,2.19,,95.9,95.5,85.9,0.24,0.25,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221,,,,,,,,,,,,,,,,,,,,
5,2023-09-16,716581,Flyout,field_out,True,592178,676775,Kris Bryant,Keaton Winn,1,1,0,b3a5d491-4e5c-4d15-866d-9e26a6b36b22,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.258,0.035,,-1.55,-0.06,2.19,,95.9,95.5,85.9,0.24,0.25,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221,,,,,,,,,,,,,,,,,,,,
6,2023-09-16,716581,Pop Out,field_out,True,527038,608718,Wilmer Flores,Brent Suter,1,1,0,a0ea5f8d-216e-44cb-b0cd-3221f4b48e40,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-16,716581,Flyout,field_out,True,592626,608718,Joc Pederson,Brent Suter,1,0,0,4c2b3ba1-0ce7-4d07-85ad-2eb3e62f2e25,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-16,716581,Walk,walk,False,664774,608718,LaMonte Wade Jr.,Brent Suter,1,0,0,f1723bc7-46d9-441c-9d49-e3a377369d2e,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-16,716581,Hit By Pitch,hit_by_pitch,False,682641,608718,Luis Matos,Brent Suter,0,0,1,3844d17a-0763-45b1-ae87-6fe326efe164,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,0.304,0.306,0.10800000000000001,0.28300000000000003,1.16,-0.95,-0.99,1.82,86.0,88.1,76.7,0.259,0.342,0.171,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
