,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,ST_ba
10,2023-07-18,717362,Single,single,False,656305,605397,Matt Chapman,Joe Musgrove,1,1,1,f089007c-726c-4ba0-b83a-43904129fd70,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
11,2023-07-18,717362,Strikeout,strikeout,True,593160,605397,Whit Merrifield,Joe Musgrove,0,0,0,00c24722-e00c-4157-9bc3-cbdab1cc0313,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
12,2023-07-18,717362,Groundout,field_out,True,596142,666201,Gary Sánchez,Alek Manoah,0,0,0,8b937c4a-d78a-432f-ba91-aa514808cdc1,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
13,2023-07-18,717362,Pop Out,field_out,True,572761,666201,Matt Carpenter,Alek Manoah,1,0,0,23595731-4be6-4880-815f-c7683adf4028,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
14,2023-07-18,717362,Walk,walk,False,663757,666201,Trent Grisham,Alek Manoah,1,0,0,3cf876dd-2021-404c-ac15-ac8bbfa77b6d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
15,2023-07-18,717362,Flyout,field_out,True,673490,666201,Ha-Seong Kim,Alek Manoah,1,0,0,5dc62a84-bac7-4668-8e11-c4362583975d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
16,2023-07-18,717362,Strikeout,strikeout,True,662139,605397,Daulton Varsho,Joe Musgrove,0,0,0,04cf66fb-f0c6-45fa-8b2b-39ede9bd1ffa,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
17,2023-07-18,717362,Flyout,field_out,True,643376,605397,Danny Jansen,Joe Musgrove,1,0,0,e4f2ca77-defb-4016-a150-03973f864998,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
18,2023-07-18,717362,Hit By Pitch,hit_by_pitch,False,595281,605397,Kevin Kiermaier,Joe Musgrove,1,1,0,fe238e7f-20ed-424f-a3d1-e4b1a1219d92,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
19,2023-07-18,717362,Strikeout,strikeout,True,543807,605397,George Springer,Joe Musgrove,0,0,0,db28af58-b614-4bd0-8a90-ecbf5347f2ca,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
20,2023-07-18,717362,Double,double,False,665487,666201,Fernando Tatis Jr.,Alek Manoah,0,0,0,2a9a5e97-4261-4e87-9825-a1f066ba37a6,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
21,2023-07-18,717362,Double,double,False,665742,666201,Juan Soto,Alek Manoah,0,0,1,7ef5a2e6-b776-4099-83e5-42b6c170de2d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
22,2023-07-18,717362,Walk,walk,False,592518,666201,Manny Machado,Alek Manoah,0,0,0,e585a079-846e-4ff0-ab83-803fb46f05f3,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
23,2023-07-18,717362,Flyout,field_out,True,593428,666201,Xander Bogaerts,Alek Manoah,0,0,1,68ed279e-d9d9-49e9-bccd-2192294cfb32,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
24,2023-07-18,717362,Sac Fly,sac_fly,True,630105,666201,Jake Cronenworth,Alek Manoah,0,0,1,aae30255-2aad-4a7e-a371-074c3fc60b23,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
25,2023-07-18,717362,Pop Out,field_out,True,596142,666201,Gary Sánchez,Alek Manoah,1,1,0,0d3abce2-5adf-4f5f-866e-c82b08028c56,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
26,2023-07-18,717362,Flyout,field_out,True,666182,605397,Bo Bichette,Joe Musgrove,1,0,0,55209378-6706-4a7a-8421-b104e51b0bc8,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
27,2023-07-18,717362,Groundout,field_out,True,474832,605397,Brandon Belt,Joe Musgrove,1,0,0,bf737666-3c48-444a-b3df-ac39db8ac530,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
28,2023-07-18,717362,Groundout,field_out,True,665489,605397,Vladimir Guerrero Jr.,Joe Musgrove,0,0,0,a1487a65-f009-4012-93c4-885057b546e4,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
29,2023-07-18,717362,Walk,walk,False,572761,666201,Matt Carpenter,Alek Manoah,1,0,0,687f4ef2-e636-4d3f-b658-de8ca59a7b13,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
30,2023-07-18,717362,Fielders Choice,fielders_choice,False,663757,666201,Trent Grisham,Alek Manoah,0,0,1,1c227cd3-b75b-49ef-8e2e-5a1a9cfc00f9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
31,2023-07-18,717362,Lineout,field_out,True,673490,663878,Ha-Seong Kim,Nate Pearson,1,0,0,25ebafc6-522b-49d7-b4d9-272a3046d955,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,140.0,89.0,103.0,,,,,0.142,,-1.42,,80.4,0.188,,
32,2023-07-18,717362,Pop Out,field_out,True,665487,663878,Fernando Tatis Jr.,Nate Pearson,0,0,0,5ce29fef-5a5d-4789-9b0e-97f7517e355b,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,140.0,89.0,103.0,,,,,0.142,,-1.42,,80.4,0.188,,
33,2023-07-18,717362,Flyout,field_out,True,665742,663878,Juan Soto,Nate Pearson,0,0,0,17630ed8-b464-4808-bc0b-8247ba08143b,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,140.0,89.0,103.0,,,,,0.142,,-1.42,,80.4,0.188,,
34,2023-07-18,717362,Walk,walk,False,656305,605397,Matt Chapman,Joe Musgrove,1,0,0,0dcf055f-bdd2-4730-9cf0-f761bf6c8439,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
35,2023-07-18,717362,Single,single,False,593160,605397,Whit Merrifield,Joe Musgrove,0,0,1,fc30cbbe-764d-4fe8-911e-cbe483b839c6,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
36,2023-07-18,717362,Pop Out,field_out,True,662139,605397,Daulton Varsho,Joe Musgrove,0,0,0,0fbef9a7-d311-407d-843b-d088d2482b0d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
37,2023-07-18,717362,Grounded Into DP,grounded_into_double_play,True,643376,605397,Danny Jansen,Joe Musgrove,1,0,1,063c52bd-f0f5-4e83-b6fb-2a2a031fc951,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054000000000000006,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,92.8,82.2,0.261,0.205,0.281,0.267,134.0,107.0,110.0,102.0,99.0,98.0,0.204,0.239,1.68,0.77,90.1,81.3,0.207,0.302,
38,2023-07-18,717362,Home Run,home_run,False,592518,663878,Manny Machado,Nate Pearson,0,0,0,5706482c-4af7-40ba-9874-8d2b5c8eda53,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,140.0,89.0,103.0,,,,,0.142,,-1.42,,80.4,0.188,,
