,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,EP%,wEP/C,vEP
10,2023-09-04,716724,Flyout,field_out,True,547989,571760,José Abreu,Andrew Heaney,0,0,0,1907e9da-e6df-4bf9-a07c-7d1dc94840af,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-04,716724,Double,double,False,676801,571760,Chas McCormick,Andrew Heaney,0,0,0,4338ed1a-1fdf-4efd-8568-4fc8ccbb2f4c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-04,716724,Strikeout,strikeout,True,673237,571760,Yainer Diaz,Andrew Heaney,0,0,0,f727d06f-70db-4276-ad12-b492ff5c4653,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-04,716724,Flyout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,1,1,0,426bab6a-3120-42ef-8dd8-d015b91b0d3d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-04,716724,Groundout,field_out,True,641680,641585,Jonah Heim,J.P. France,0,0,0,20ef3ac3-1d3e-487e-8810-344b6ae55a7c,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-04,716724,Walk,walk,False,543257,641585,Robbie Grossman,J.P. France,1,0,0,36759cb1-0a8b-4ea1-9245-0716e4e3427b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-04,716724,Walk,walk,False,669701,641585,Josh Smith,J.P. France,0,0,1,d945ef0d-2ce2-4fba-b2c0-e275e94c743e,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-04,716724,Strikeout,strikeout,True,665750,641585,Leody Taveras,J.P. France,0,0,0,fa46bf22-8335-45bd-86a7-7a7c1a562d98,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-04,716724,Lineout,field_out,True,543760,641585,Marcus Semien,J.P. France,0,0,0,db51e6e2-495a-41c2-b680-b7fba753b5b0,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-04,716724,Flyout,field_out,True,514888,571760,Jose Altuve,Andrew Heaney,0,0,0,aa2c4b36-c7cf-4478-81aa-08019e7beb5c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-04,716724,Flyout,field_out,True,665161,571760,Jeremy Peña,Andrew Heaney,1,1,0,2ccf0120-9046-40a6-a8ce-5b639c1d1ac4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-04,716724,Groundout,field_out,True,670541,571760,Yordan Alvarez,Andrew Heaney,0,0,0,313ecb79-187a-4f92-b87e-d2ad9215a860,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-04,716724,Flyout,field_out,True,608369,641585,Corey Seager,J.P. France,1,0,0,b487430a-bd63-4f7e-820e-656082ba7260,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-04,716724,Groundout,field_out,True,663993,641585,Nathaniel Lowe,J.P. France,1,0,0,7b354f04-7ff3-438f-85fa-6a0563b78984,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-04,716724,Double,double,False,666969,641585,Adolis García,J.P. France,1,0,0,126f900a-04ea-43fa-a677-389c66e1e8e4,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-04,716724,Single,single,False,641598,641585,Mitch Garver,J.P. France,1,1,1,9564fd01-1b02-4aa0-a1b5-75df739cc164,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-04,716724,Flyout,field_out,True,641680,641585,Jonah Heim,J.P. France,0,0,0,f7cafa0b-5640-4448-b35b-c098de53e05b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-04,716724,Walk,walk,False,608324,571760,Alex Bregman,Andrew Heaney,0,0,0,c423beaa-5292-4630-aab3-5e37c3528c80,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-04,716724,Grounded Into DP,grounded_into_double_play,True,663656,571760,Kyle Tucker,Andrew Heaney,1,0,1,caae1b52-e8ed-4bfd-9b01-9c5d0ee985a4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-04,716724,Pop Out,field_out,True,547989,571760,José Abreu,Andrew Heaney,1,0,0,a24e00a9-c2b7-4dfa-ac0e-e8e18723f391,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-04,716724,Strikeout,strikeout,True,543257,641585,Robbie Grossman,J.P. France,0,0,0,857d17ea-d592-4b8e-979f-3a3ffc5a38de,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-04,716724,Flyout,field_out,True,669701,641585,Josh Smith,J.P. France,1,0,0,98e1377e-1b83-4a4e-99ad-47ca1217823a,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-04,716724,Strikeout,strikeout,True,665750,641585,Leody Taveras,J.P. France,0,0,0,b6ade55c-e20d-4bf8-9520-050282b1a6a4,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,0.152,-0.26,-2.09,0.16,2.51,93.0,80.1,76.0,0.308,,0.183,116.0,108.0,103.0,0.18899999999999997,0.33,86.8,0.317,0.25,0.145,,,,,,,,,,,,,,,,,,,,,,,
33,2023-09-04,716724,Hit By Pitch,hit_by_pitch,False,676801,571760,Chas McCormick,Andrew Heaney,0,0,0,b296c8d8-c4f4-4914-8165-60cde6262185,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-09-04,716724,Forceout,force_out,True,673237,571760,Yainer Diaz,Andrew Heaney,1,0,1,c17cc829-0ef5-4689-97b1-854729e3a0d9,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-09-04,716724,Flyout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,0,0,0,5848790a-471d-4120-90c8-edde93e9a4c5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-04,716724,Single,single,False,514888,571760,Jose Altuve,Andrew Heaney,0,0,1,2f44cb10-d8a1-46d4-9368-907f03543b9a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
