,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,ST_ba
10,2023-04-16,718545,Groundout,field_out,True,606192,663562,Teoscar Hernández,Noah Davis,1,1,0,d798116a-853c-40bc-a842-f1439c009751,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
11,2023-04-16,718545,Lineout,field_out,True,672284,663562,Jarred Kelenic,Noah Davis,0,0,0,f341e25b-6590-4e14-8d4d-91f84efbe4e2,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
12,2023-04-16,718545,Groundout,field_out,True,605612,622491,Harold Castro,Luis Castillo,1,0,0,7585b457-5ece-4d26-93d2-2a583a7d7495,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
13,2023-04-16,718545,Strikeout,strikeout,True,676701,622491,Alan Trejo,Luis Castillo,0,0,0,bafdd647-8754-45c6-b250-721bd9f03e43,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
14,2023-04-16,718545,Lineout,field_out,True,661531,622491,Brian Serven,Luis Castillo,1,0,0,6eaa5def-4924-4450-91f9-ecc9970b8158,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
15,2023-04-16,718545,Strikeout,strikeout,True,572041,663562,AJ Pollock,Noah Davis,0,0,0,a2abc3b2-00c0-463e-b1cc-0d2347621188,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
16,2023-04-16,718545,Single,single,False,543939,663562,Kolten Wong,Noah Davis,1,0,0,7618ee73-845b-4b5f-8030-ff0d09a5a9d0,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
17,2023-04-16,718545,Single,single,False,641487,663562,J.P. Crawford,Noah Davis,0,0,1,915d80d3-df03-49cf-9faa-04fab647b0da,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
18,2023-04-16,718545,Grounded Into DP,grounded_into_double_play,True,677594,663562,Julio Rodríguez,Noah Davis,1,0,1,70322556-12d6-46ae-bd74-e4e36c833bce,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
19,2023-04-16,718545,Lineout,field_out,True,595777,622491,Jurickson Profar,Luis Castillo,0,0,0,5dfcaf11-5b16-419b-8ff5-bed67c052fc5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
20,2023-04-16,718545,Strikeout,strikeout,True,592178,622491,Kris Bryant,Luis Castillo,0,0,0,46253435-3b74-4b84-bc83-f812959ec043,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
21,2023-04-16,718545,Strikeout,strikeout,True,453568,622491,Charlie Blackmon,Luis Castillo,0,0,0,87ad720a-d16b-4996-a8ee-6a408b315d5d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
22,2023-04-16,718545,Walk,walk,False,664034,663562,Ty France,Noah Davis,1,0,0,9aa2fd79-7482-449f-8d70-a6b17e5ac6ed,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
23,2023-04-16,718545,Single,single,False,553993,663562,Eugenio Suárez,Noah Davis,1,0,1,ebea95b4-c011-464c-b106-d2d31be589fb,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
24,2023-04-16,718545,Strikeout,strikeout,True,663728,663562,Cal Raleigh,Noah Davis,0,0,0,e090a793-1149-44c2-b2d0-16ac9e72af70,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
25,2023-04-16,718545,Grounded Into DP,grounded_into_double_play,True,606192,663562,Teoscar Hernández,Noah Davis,0,0,1,70a1c445-67a6-48f3-b519-17430b7ba3d2,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
26,2023-04-16,718545,Groundout,field_out,True,543068,622491,C.J. Cron,Luis Castillo,1,0,0,cf91b502-777c-4fe1-81f8-7873ff596886,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
27,2023-04-16,718545,Groundout,field_out,True,641857,622491,Ryan McMahon,Luis Castillo,1,1,0,e71ecb9a-0651-4627-b203-8422e68128f7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
28,2023-04-16,718545,Flyout,field_out,True,660707,622491,Elehuris Montero,Luis Castillo,0,0,0,caa8c4cb-6b9a-46d6-ba11-1664ac8ca96d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
29,2023-04-16,718545,Walk,walk,False,672284,663562,Jarred Kelenic,Noah Davis,1,0,0,70d79407-fdaa-497d-a912-55e385b53526,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
30,2023-04-16,718545,Strikeout,strikeout,True,572041,663562,AJ Pollock,Noah Davis,0,0,1,fcb9771a-6c85-44f1-bb11-fe7dd72567dc,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
31,2023-04-16,718545,Pop Out,field_out,True,543939,663562,Kolten Wong,Noah Davis,1,0,0,47d2f6bb-3e12-45e0-9740-854f844d1fd9,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
32,2023-04-16,718545,Walk,walk,False,641487,663562,J.P. Crawford,Noah Davis,0,0,0,85f1b9cf-a940-4da6-9e1d-48c3f9eb5059,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
33,2023-04-16,718545,Pop Out,field_out,True,677594,663562,Julio Rodríguez,Noah Davis,0,0,0,773dd5b9-e4b4-49fc-a928-2a5ab5f13732,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,0.504,0.017,0.14300000000000002,0.092,1.13,-2.48,0.59,-7.33,91.0,93.5,83.8,0.333,0.4,0.077,0.533,110.0,77.0,95.0,95.0,102.0,95.0,0.17,0.075,0.75,-2.62,88.3,78.4,0.2,0.267,
34,2023-04-16,718545,Strikeout,strikeout,True,605612,622491,Harold Castro,Luis Castillo,0,0,0,a1c3ceaf-3921-4072-ba94-90e2faa6a20b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
35,2023-04-16,718545,Flyout,field_out,True,676701,622491,Alan Trejo,Luis Castillo,1,0,0,12ef4170-a05f-44c3-8adc-90bbc42fba7c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
36,2023-04-16,718545,Groundout,field_out,True,661531,622491,Brian Serven,Luis Castillo,0,0,0,4b59bf77-aba2-4501-b427-4db7edde88aa,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,
37,2023-04-16,718545,Walk,walk,False,664034,659275,Ty France,Dinelson Lamet,0,0,0,2e73cb0f-b276-4313-82ae-d93594004a64,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.355,0.429,0.305,,,,,,,,,,,,,,,,
