,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-04-26,718416,Groundout,field_out,True,657077,669330,Alex Verdugo,Tyler Wells,0,0,0,b9bb63b9-21e9-4e3f-8fc9-ff2248530890,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
1,2023-04-26,718416,Flyout,field_out,True,646240,669330,Rafael Devers,Tyler Wells,0,0,0,863ba131-7705-40f6-ba7e-61ef4fb7fc27,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
2,2023-04-26,718416,Lineout,field_out,True,457759,669330,Justin Turner,Tyler Wells,1,0,0,372ff33b-5ece-4dfd-accb-0dabc5df907c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
3,2023-04-26,718416,Single,single,False,656775,656557,Cedric Mullins,Tanner Houck,1,0,0,95f3a604-de3f-4f9a-82b1-b4e79ce4d256,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,80.0,100.0,92.0,0.099,0.10800000000000001,0.38299999999999995,,,-2.8,0.73,0.98,,,93.9,91.3,83.9,,0.325,,0.229,0.178,,111.0,102.0,101.0,67.0,105.0,92.0,0.295,0.114,-1.52,-0.38,87.6,93.4,0.306,0.31,,,,,,,
4,2023-04-26,718416,Field Error,field_error,False,668939,656557,Adley Rutschman,Tanner Houck,1,0,1,0eae1c91-7f06-4565-974d-b6f5866a1d34,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,80.0,100.0,92.0,0.099,0.10800000000000001,0.38299999999999995,,,-2.8,0.73,0.98,,,93.9,91.3,83.9,,0.325,,0.229,0.178,,111.0,102.0,101.0,67.0,105.0,92.0,0.295,0.114,-1.52,-0.38,87.6,93.4,0.306,0.31,,,,,,,
5,2023-04-26,718416,Sac Fly,sac_fly,True,623993,656557,Anthony Santander,Tanner Houck,0,0,1,5daf64cd-a74f-41f9-93a7-0ba8164127c0,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,80.0,100.0,92.0,0.099,0.10800000000000001,0.38299999999999995,,,-2.8,0.73,0.98,,,93.9,91.3,83.9,,0.325,,0.229,0.178,,111.0,102.0,101.0,67.0,105.0,92.0,0.295,0.114,-1.52,-0.38,87.6,93.4,0.306,0.31,,,,,,,
6,2023-04-26,718416,Flyout,field_out,True,663624,656557,Ryan Mountcastle,Tanner Houck,1,0,0,a38807d0-7eac-4aa9-8de6-686aef56d5d9,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,80.0,100.0,92.0,0.099,0.10800000000000001,0.38299999999999995,,,-2.8,0.73,0.98,,,93.9,91.3,83.9,,0.325,,0.229,0.178,,111.0,102.0,101.0,67.0,105.0,92.0,0.295,0.114,-1.52,-0.38,87.6,93.4,0.306,0.31,,,,,,,
7,2023-04-26,718416,Groundout,field_out,True,683002,656557,Gunnar Henderson,Tanner Houck,1,0,0,52132004-10c1-4813-846f-017efa205d2c,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,80.0,100.0,92.0,0.099,0.10800000000000001,0.38299999999999995,,,-2.8,0.73,0.98,,,93.9,91.3,83.9,,0.325,,0.229,0.178,,111.0,102.0,101.0,67.0,105.0,92.0,0.295,0.114,-1.52,-0.38,87.6,93.4,0.306,0.31,,,,,,,
8,2023-04-26,718416,Home Run,home_run,False,807799,669330,Masataka Yoshida,Tyler Wells,1,0,0,3e3b67fd-c8fc-49f3-9233-97f6a5738f27,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
9,2023-04-26,718416,Walk,walk,False,571771,669330,Enrique Hernández,Tyler Wells,0,0,0,b0e70561-cfa2-4476-8fb6-4f51d78741b7,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
