,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,KC%,wFA/C,wFC/C,wFS/C,wCU/C,wKC/C,vFA,vFC,vFS,vCU,vKC,FF_ba,ST_ba,CU_ba,FS_ba,FC_ba
0,2023-07-14,717418,Flyout,field_out,True,673490,650911,Ha-Seong Kim,Cristopher Sánchez,1,1,0,000f8d48-b5d2-4e1a-9fd3-468c05f9eb60,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-14,717418,Groundout,field_out,True,665487,650911,Fernando Tatis Jr.,Cristopher Sánchez,1,0,0,09a53e1e-83eb-4103-8d2d-68e8347372b4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-14,717418,Strikeout,strikeout,True,665742,650911,Juan Soto,Cristopher Sánchez,0,0,0,28ed9a37-39d2-4aa9-88dd-ec65d5877adc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-14,717418,Pop Out,field_out,True,656941,506433,Kyle Schwarber,Yu Darvish,0,0,0,79a36c90-77fb-476f-aa24-a5125462aca2,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.363,0.001,0.46,-0.68,-1.35,94.3,84.0,0.319,,0.432,97.0,94.0,104.0,122.0,110.0,114.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.16699999999999998,0.08900000000000001,0.077,0.051,0.066,-1.74,2.4,1.21,1.37,3.06,94.7,90.9,89.2,72.3,79.3,0.253,0.256,0.13,0.167,0.2
4,2023-07-14,717418,Strikeout,strikeout,True,607208,506433,Trea Turner,Yu Darvish,0,0,0,93746434-4744-4f70-9118-8bb967ce789f,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.363,0.001,0.46,-0.68,-1.35,94.3,84.0,0.319,,0.432,97.0,94.0,104.0,122.0,110.0,114.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.16699999999999998,0.08900000000000001,0.077,0.051,0.066,-1.74,2.4,1.21,1.37,3.06,94.7,90.9,89.2,72.3,79.3,0.253,0.256,0.13,0.167,0.2
5,2023-07-14,717418,Single,single,False,592206,506433,Nick Castellanos,Yu Darvish,0,0,1,be1e8223-fbf0-4d2b-b180-e43659f79db1,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.363,0.001,0.46,-0.68,-1.35,94.3,84.0,0.319,,0.432,97.0,94.0,104.0,122.0,110.0,114.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.16699999999999998,0.08900000000000001,0.077,0.051,0.066,-1.74,2.4,1.21,1.37,3.06,94.7,90.9,89.2,72.3,79.3,0.253,0.256,0.13,0.167,0.2
6,2023-07-14,717418,Strikeout,strikeout,True,547180,506433,Bryce Harper,Yu Darvish,0,0,0,76c00b93-3360-4310-bbd9-6dbea1634827,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.363,0.001,0.46,-0.68,-1.35,94.3,84.0,0.319,,0.432,97.0,94.0,104.0,122.0,110.0,114.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.16699999999999998,0.08900000000000001,0.077,0.051,0.066,-1.74,2.4,1.21,1.37,3.06,94.7,90.9,89.2,72.3,79.3,0.253,0.256,0.13,0.167,0.2
7,2023-07-14,717418,Groundout,field_out,True,592518,650911,Manny Machado,Cristopher Sánchez,1,0,0,b9862a45-800b-47f1-809c-ea4cd47fb14f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-14,717418,Single,single,False,593428,650911,Xander Bogaerts,Cristopher Sánchez,0,0,0,6dd8f128-400f-44ea-83f1-ea6e0b61840e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-14,717418,Grounded Into DP,grounded_into_double_play,True,630105,650911,Jake Cronenworth,Cristopher Sánchez,1,0,1,dc22b8f4-786a-4e55-9d6c-404e5e2fbacc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
