,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,SI_ba,KC%,wKC/C,vKC,ST_ba
0,2023-05-15,718165,Walk,walk,False,660670,674003,Ronald Acuña Jr.,Cody Bradford,1,0,0,9607df31-7478-4497-bcf7-f73779cf4389,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-05-15,718165,Grounded Into DP,grounded_into_double_play,True,621566,674003,Matt Olson,Cody Bradford,1,0,1,744854a0-313c-4c23-b958-d72c7e8a879e,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-05-15,718165,Double,double,False,645277,674003,Ozzie Albies,Cody Bradford,0,0,0,dc80ce7b-ecc7-4b84-ab30-770aa1e6a8db,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-05-15,718165,Flyout,field_out,True,663586,674003,Austin Riley,Cody Bradford,1,1,0,ff259f9b-4499-4bd5-a07d-72b106ee908e,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-05-15,718165,Flyout,field_out,True,543760,450203,Marcus Semien,Charlie Morton,0,0,0,e8195202-b19a-4bc7-87a6-dca363feb3f1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,,,,0.317,0.08,,0.10300000000000001,-1.26,0.25,,0.86,94.9,89.1,,0.292,0.25,0.296,,139.0,100.0,111.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.43200000000000005,-4.03,1.79,94.2,82.3,0.177,0.474,,,,
5,2023-05-15,718165,Single,single,False,543257,450203,Robbie Grossman,Charlie Morton,1,0,0,201444d1-e29c-4610-949c-034101419a76,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,,,,0.317,0.08,,0.10300000000000001,-1.26,0.25,,0.86,94.9,89.1,,0.292,0.25,0.296,,139.0,100.0,111.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.43200000000000005,-4.03,1.79,94.2,82.3,0.177,0.474,,,,
6,2023-05-15,718165,Strikeout,strikeout,True,663993,450203,Nathaniel Lowe,Charlie Morton,0,0,0,8478abe5-0312-46d9-8e3c-d877666f255c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,,,,0.317,0.08,,0.10300000000000001,-1.26,0.25,,0.86,94.9,89.1,,0.292,0.25,0.296,,139.0,100.0,111.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.43200000000000005,-4.03,1.79,94.2,82.3,0.177,0.474,,,,
7,2023-05-15,718165,Forceout,force_out,True,666969,450203,Adolis García,Charlie Morton,0,0,1,8408e50c-cfb4-4706-874a-6c79d22a666e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,,,,0.317,0.08,,0.10300000000000001,-1.26,0.25,,0.86,94.9,89.1,,0.292,0.25,0.296,,139.0,100.0,111.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.43200000000000005,-4.03,1.79,94.2,82.3,0.177,0.474,,,,
8,2023-05-15,718165,Single,single,False,669221,674003,Sean Murphy,Cody Bradford,1,0,0,6b6fda14-303b-437e-8d56-7b78aea844ed,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
9,2023-05-15,718165,Strikeout,strikeout,True,542303,674003,Marcell Ozuna,Cody Bradford,0,0,0,51379129-5918-4e23-870c-eb8fc20e5702,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
10,2023-05-15,718165,Home Run,home_run,False,607680,674003,Kevin Pillar,Cody Bradford,0,0,1,1531eb48-8e6e-444a-83bc-9763885b916f,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
11,2023-05-15,718165,Groundout,field_out,True,671739,674003,Michael Harris II,Cody Bradford,1,0,0,05c3c726-7834-4c8d-a42e-876f9ff6e9a8,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
12,2023-05-15,718165,Double,double,False,606115,674003,Orlando Arcia,Cody Bradford,0,0,0,f673ac05-cdca-484c-a5f6-581ca7c133a1,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
13,2023-05-15,718165,Home Run,home_run,False,660670,674003,Ronald Acuña Jr.,Cody Bradford,0,0,1,6505d6f6-ac9a-483f-aaba-034c32b87a8c,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
14,2023-05-15,718165,Groundout,field_out,True,621566,674003,Matt Olson,Cody Bradford,0,0,0,66578de5-03f1-4805-ae64-60d2c2f5411e,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.134,0.044000000000000004,0.276,0.16,-1.23,-6.76,0.74,90.4,86.6,83.1,0.26,0.2,0.316,0.5,,,,,,,,,,,,,,,,,,,,,
15,2023-05-15,718165,Single,single,False,673962,450203,Josh Jung,Charlie Morton,1,0,0,d8ee1a21-6839-4bbd-a0e0-d97792887d6b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,,,,0.317,0.08,,0.10300000000000001,-1.26,0.25,,0.86,94.9,89.1,,0.292,0.25,0.296,,139.0,100.0,111.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.43200000000000005,-4.03,1.79,94.2,82.3,0.177,0.474,,,,
