,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,CH_ba,SL_ba,FF_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-18,718521,Flyout,field_out,True,663647,570632,Ke'Bryan Hayes,José Ureña,0,0,0,5e49ee3a-9a3f-48a7-b548-e0b6b7327389,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-18,718521,Groundout,field_out,True,668804,570632,Bryan Reynolds,José Ureña,0,0,0,6d232ae1-2f9f-4785-a5d0-498140f2f80f,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-18,718521,Groundout,field_out,True,656582,570632,Connor Joe,José Ureña,0,0,0,05dc938f-3c73-4617-a7ca-17034dc35e6a,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-18,718521,Strikeout,strikeout,True,595777,592826,Jurickson Profar,Vince Velasquez,0,0,0,40ff1626-b114-4078-91dd-8ce7c04394c8,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-18,718521,Home Run,home_run,False,592178,592826,Kris Bryant,Vince Velasquez,0,0,0,2d6833ee-b20b-497e-8a72-4492ac777097,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-18,718521,Groundout,field_out,True,453568,592826,Charlie Blackmon,Vince Velasquez,0,0,0,b7dbaf33-8045-4c9b-ae5d-cda86824e39d,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-18,718521,Single,single,False,543068,592826,C.J. Cron,Vince Velasquez,0,0,0,b4f11e31-4a48-4b06-9c19-fdf197df7e0b,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-18,718521,Double,double,False,641857,592826,Ryan McMahon,Vince Velasquez,0,0,1,ab9406a5-514a-47d7-bda0-d10f28037618,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-18,718521,Double,double,False,553869,592826,Elias Díaz,Vince Velasquez,1,1,1,f570b3cb-b3b1-406f-9ca2-86e49363dbc9,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-18,718521,Lineout,field_out,True,602074,592826,Yonathan Daza,Vince Velasquez,1,0,0,fe5f9bdb-eca6-4c07-8c1a-d6a330e75dcb,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,,0.25,0.192,0.314,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-18,718521,Groundout,field_out,True,467793,570632,Carlos Santana,José Ureña,0,0,0,a1fb4f7d-ad52-495d-bdb4-07929ffc8a3e,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
