,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CU_ba,CH_ba,SL_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,FF_ba
10,2023-08-01,717172,Strikeout,strikeout,True,547989,668909,José Abreu,Gavin Williams,0,0,0,e4d6351a-c556-4360-8ce7-8f2adfe08ffd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
11,2023-08-01,717172,Strikeout,strikeout,True,676801,668909,Chas McCormick,Gavin Williams,0,0,0,0f164161-5d7f-4161-982e-722e7f5cd246,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
12,2023-08-01,717172,Strikeout,strikeout,True,673237,668909,Yainer Diaz,Gavin Williams,0,0,0,3070e699-206a-4fc2-a4f9-fa889dcdba71,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
13,2023-08-01,717172,Strikeout,strikeout,True,672356,664285,Gabriel Arias,Framber Valdez,0,0,0,ff32ae8f-17c6-4247-84bd-7fb46abc9120,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
14,2023-08-01,717172,Lineout,field_out,True,664702,664285,Myles Straw,Framber Valdez,1,0,0,eda1db70-0315-4b19-b94e-4f40de2cf6c5,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
15,2023-08-01,717172,Flyout,field_out,True,595956,664285,Cam Gallagher,Framber Valdez,1,0,0,e6e3383b-a0c2-48de-8738-aaf1684e2b4f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
16,2023-08-01,717172,Single,single,False,676694,668909,Jake Meyers,Gavin Williams,1,0,0,ad8b73ba-a71e-4853-8088-e513077b3b18,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
17,2023-08-01,717172,Strikeout Double Play,strikeout_double_play,True,455117,668909,Martín Maldonado,Gavin Williams,0,0,1,c795690a-4b46-4765-b9c1-5b7fc3858956,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
18,2023-08-01,717172,Single,single,False,514888,668909,Jose Altuve,Gavin Williams,0,0,0,637f4e95-34b8-4bf0-b476-e76f1a502413,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
19,2023-08-01,717172,Walk,walk,False,665161,668909,Jeremy Peña,Gavin Williams,0,0,1,532d8455-9647-4ab1-8a18-aa1aa8029e4f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
20,2023-08-01,717172,Single,single,False,663656,668909,Kyle Tucker,Gavin Williams,1,1,1,75cc2205-4f5b-4fb5-9182-cb651cc09770,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
21,2023-08-01,717172,Strikeout,strikeout,True,608324,668909,Alex Bregman,Gavin Williams,0,0,0,bba5c0d2-d8eb-4563-b8c5-69214b0c574e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
22,2023-08-01,717172,Groundout,field_out,True,680757,664285,Steven Kwan,Framber Valdez,0,0,0,89ab1007-3a09-48d8-ae69-b659e3cef21e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
23,2023-08-01,717172,Groundout,field_out,True,671289,664285,Tyler Freeman,Framber Valdez,0,0,0,e1c0ecdc-4a03-498b-8ee3-560efaaba8cd,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
24,2023-08-01,717172,Strikeout,strikeout,True,608070,664285,José Ramírez,Framber Valdez,0,0,0,0f2b4db7-e9bd-47f8-b2e8-0cc280d3ae7d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
25,2023-08-01,717172,Walk,walk,False,547989,668909,José Abreu,Gavin Williams,0,0,0,cf8e98c5-181b-470e-97ec-8f8bf7395f09,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
26,2023-08-01,717172,Walk,walk,False,676801,668909,Chas McCormick,Gavin Williams,0,0,1,4c6bae78-06de-4ce7-8e9a-2b0055926423,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
27,2023-08-01,717172,Pop Out,field_out,True,673237,668909,Yainer Diaz,Gavin Williams,0,0,0,cb6c044c-7cae-4a06-a09c-bbdc6bf74caf,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
28,2023-08-01,717172,Groundout,field_out,True,676694,668909,Jake Meyers,Gavin Williams,0,0,1,46c77207-3533-43fb-9162-0952f9d87768,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
29,2023-08-01,717172,Strikeout,strikeout,True,455117,668909,Martín Maldonado,Gavin Williams,0,0,0,d58f21e2-e494-459b-8eff-7be994d24fc1,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
30,2023-08-01,717172,Walk,walk,False,660757,664285,Oscar Gonzalez,Framber Valdez,1,0,0,9d8d71af-aaa8-49bf-ba61-1595f9327390,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
31,2023-08-01,717172,Flyout,field_out,True,681807,664285,David Fry,Framber Valdez,0,0,0,62b49840-934d-48fe-af07-0b6333c46036,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
32,2023-08-01,717172,Grounded Into DP,grounded_into_double_play,True,686823,664285,Will Brennan,Framber Valdez,0,0,1,d18a09f5-10b7-4bdb-8dfe-9f8799228564,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
33,2023-08-01,717172,Flyout,field_out,True,514888,668909,Jose Altuve,Gavin Williams,1,0,0,5afd3eab-2ed5-4ac9-a75e-ab7b68abd245,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
34,2023-08-01,717172,Walk,walk,False,665161,668909,Jeremy Peña,Gavin Williams,1,0,0,b2fa3b7f-9aef-4065-984d-21f6bfd17b13,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
35,2023-08-01,717172,Forceout,force_out,True,663656,668909,Kyle Tucker,Gavin Williams,0,0,1,1786eac4-4b3d-4fe7-a7b1-58cf0734fb90,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
36,2023-08-01,717172,Flyout,field_out,True,608324,668909,Alex Bregman,Gavin Williams,0,0,0,c88c2849-1721-45fa-98b1-4603abe05523,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,,,,0.5529999999999999,,0.221,0.17,0.055999999999999994,0.35,,,2.27,-1.23,-3.24,95.7,,,84.9,76.2,,0.174,0.353,0.157,,83.0,107.0,102.0,0.25
37,2023-08-01,717172,Groundout,field_out,True,672356,664285,Gabriel Arias,Framber Valdez,0,0,0,ee1a9370-7b9f-4303-8057-c47bfb304d26,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
38,2023-08-01,717172,Lineout,field_out,True,664702,664285,Myles Straw,Framber Valdez,0,0,0,c0fa7973-61f6-4492-af64-d8f0a381db73,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
