,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FS_ba,CU_ba,FF_ba
0,2023-09-18,716529,Walk,walk,False,680757,663903,Steven Kwan,Brady Singer,0,0,0,27b1d911-ff70-4090-8182-df067cedd7a8,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-18,716529,Single,single,True,608070,663903,José Ramírez,Brady Singer,0,0,1,68391cbc-f0f0-422b-a74a-a3220eef63fe,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-18,716529,Groundout,field_out,True,647304,663903,Josh Naylor,Brady Singer,0,0,1,3895b161-d76f-4895-9c86-334769a23bcb,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-18,716529,Strikeout,strikeout,True,594777,663903,Kole Calhoun,Brady Singer,0,0,0,f1cdd480-08e6-4d8f-a5ff-ac23f62cb030,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-18,716529,Single,single,False,672580,615698,Maikel Garcia,Cal Quantrill,0,0,0,afd16abf-743e-41df-b85f-6974fe81f5c5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.10099999999999999,-2.44,0.18,,-2.42,93.8,93.7,,0.277,,0.344,,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,0.109,-0.89,-1.13,1.28,88.1,86.8,82.0,0.33,0.241,0.188,0.333
5,2023-09-18,716529,Forceout,force_out,True,677951,615698,Bobby Witt Jr.,Cal Quantrill,0,0,1,3d59dcd8-4aa0-48db-872d-5d8ef6f0a6f7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.10099999999999999,-2.44,0.18,,-2.42,93.8,93.7,,0.277,,0.344,,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,0.109,-0.89,-1.13,1.28,88.1,86.8,82.0,0.33,0.241,0.188,0.333
6,2023-09-18,716529,Forceout,force_out,True,669004,615698,MJ Melendez,Cal Quantrill,1,0,1,853636b9-2ff0-47aa-8945-550ac873947c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.10099999999999999,-2.44,0.18,,-2.42,93.8,93.7,,0.277,,0.344,,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,0.109,-0.89,-1.13,1.28,88.1,86.8,82.0,0.33,0.241,0.188,0.333
7,2023-09-18,716529,Strikeout,strikeout,True,676369,615698,Nelson Velázquez,Cal Quantrill,0,0,0,256672af-25e0-4c07-9a3f-531a0f025aaa,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.10099999999999999,-2.44,0.18,,-2.42,93.8,93.7,,0.277,,0.344,,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,0.109,-0.89,-1.13,1.28,88.1,86.8,82.0,0.33,0.241,0.188,0.333
8,2023-09-18,716529,Single,single,False,665926,663903,Andrés Giménez,Brady Singer,0,0,0,9c2c1957-9186-4542-a550-88f0988d70b5,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-18,716529,Strikeout,strikeout,True,672356,663903,Gabriel Arias,Brady Singer,0,0,0,463f57fa-228c-4f83-a8e9-7d34926ea44a,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
