,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FC_ba,CU_ba,FF_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-30,717563,Single,single,False,657041,650911,Lane Thomas,Cristopher Sánchez,0,0,0,5f3527ba-fcd8-41f8-b901-cdff1973b5ce,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-30,717563,Forceout,force_out,True,671277,650911,Luis García Jr.,Cristopher Sánchez,0,0,1,d86866ee-6ac0-4752-8fbd-020308959437,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-30,717563,Strikeout,strikeout,True,600869,650911,Jeimer Candelario,Cristopher Sánchez,0,0,0,4b7e00e4-359b-4a8a-8ea2-a8c955b21f36,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-30,717563,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,608841,650911,Joey Meneses,Cristopher Sánchez,1,0,0,cc2f52d7-5c50-476d-80b4-85613ffdf039,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-30,717563,Walk,walk,False,656941,680686,Kyle Schwarber,Josiah Gray,1,0,0,fdd22ee1-28d3-4fd7-bcf2-07d1acd57b07,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.299,0.016,0.15,-0.07,0.6,93.1,85.1,0.313,0.286,0.239,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.18100000000000002,0.161,-1.21,-0.09,0.24,93.5,88.8,82.2,0.243,0.221,0.291,0.163,,,,,,,
5,2023-06-30,717563,Strikeout,strikeout,True,607208,680686,Trea Turner,Josiah Gray,0,0,0,6822b884-9c5c-4b1c-898b-2e6f1ed3a9c3,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.299,0.016,0.15,-0.07,0.6,93.1,85.1,0.313,0.286,0.239,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.18100000000000002,0.161,-1.21,-0.09,0.24,93.5,88.8,82.2,0.243,0.221,0.291,0.163,,,,,,,
6,2023-06-30,717563,Strikeout,strikeout,True,592206,680686,Nick Castellanos,Josiah Gray,0,0,0,8f8e38e8-a6bf-43c6-bfa3-8bad31caa775,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.299,0.016,0.15,-0.07,0.6,93.1,85.1,0.313,0.286,0.239,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.18100000000000002,0.161,-1.21,-0.09,0.24,93.5,88.8,82.2,0.243,0.221,0.291,0.163,,,,,,,
7,2023-06-30,717563,Strikeout,strikeout,True,547180,680686,Bryce Harper,Josiah Gray,0,0,0,94960c58-a54b-41ee-9831-87a46f49d91d,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.299,0.016,0.15,-0.07,0.6,93.1,85.1,0.313,0.286,0.239,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.18100000000000002,0.161,-1.21,-0.09,0.24,93.5,88.8,82.2,0.243,0.221,0.291,0.163,,,,,,,
8,2023-06-30,717563,Strikeout,strikeout,True,608841,650911,Joey Meneses,Cristopher Sánchez,0,0,0,3aa15b9b-a927-40a2-8587-64ce626c379c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-30,717563,Field Error,field_error,False,660688,650911,Keibert Ruiz,Cristopher Sánchez,0,0,0,96518b5d-4148-4789-abd8-c1efc77c9a12,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
