,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,ST_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,vSC (sc),SC%,wSC/C,SC_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,EP%,wEP/C,vEP
10,2023-07-22,717299,Strikeout,strikeout,True,663845,666159,Alfonso Rivas III,Matt Manning,0,0,0,f53282f4-aa19-4734-a313-ac50a6687d0c,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,112.0,102.0,107.0,0.478,0.315,0.172,0.036000000000000004,0.58,1.21,-0.9,0.93,93.4,81.9,79.5,0.214,0.185,0.258,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-22,717299,Flyout,field_out,True,628451,680232,Andy Ibáñez,Jackson Wolf,1,0,0,f52b1d72-f76a-44fc-abf7-0bef2837422c,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-22,717299,Groundout,field_out,True,595879,680232,Javier Báez,Jackson Wolf,0,0,0,97e16424-4fe9-4f76-b814-8d392ddabfd7,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-22,717299,Walk,walk,False,656716,680232,Zach McKinstry,Jackson Wolf,0,0,0,e01e8bc1-989e-4a0e-b361-dcd695944ed4,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-22,717299,Single,single,False,408234,680232,Miguel Cabrera,Jackson Wolf,0,0,1,453dad78-a1d2-44d3-a6fd-c78cf0019915,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-22,717299,Double,double,False,668670,680232,Jake Rogers,Jackson Wolf,1,0,1,867f22d6-dfbf-4a11-b948-800199fd132b,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-22,717299,Single,single,False,670097,680232,Zack Short,Jackson Wolf,1,0,1,cc483d37-c6ac-40a5-aea7-c0af1959e347,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-22,717299,Single,single,False,663837,680232,Matt Vierling,Jackson Wolf,0,0,1,07e97d02-b85f-488e-a6ce-dd1116eca725,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-22,717299,Flyout,field_out,True,679529,680232,Spencer Torkelson,Jackson Wolf,1,0,0,9ad6a951-5932-48a6-8a3f-c9c992bc4801,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-22,717299,Walk,walk,False,663757,669438,Trent Grisham,Mason Englert,1,0,0,60d79ca0-39cd-42b8-955f-1976dc7e883e,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-22,717299,Flyout,field_out,True,673490,669438,Ha-Seong Kim,Mason Englert,0,0,0,26c99c4f-e4fd-4b58-8418-5fdbbbd183b6,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-22,717299,Single,single,False,665487,669438,Fernando Tatis Jr.,Mason Englert,1,0,1,b4ecdd8d-43f5-4449-a737-8a455df38a31,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-22,717299,Double,double,False,665742,669438,Juan Soto,Mason Englert,0,0,1,e72e0b39-a18b-4ca7-ab6d-b3215291fb47,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-22,717299,Home Run,home_run,False,592518,669438,Manny Machado,Mason Englert,0,0,1,c9c32a77-8eca-47c9-83d2-9f32f9f6ffd5,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-22,717299,Strikeout,strikeout,True,593428,669438,Xander Bogaerts,Mason Englert,0,0,0,54def86b-ca8a-42d7-96b3-3e30188a948c,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-22,717299,Lineout,field_out,True,630105,669438,Jake Cronenworth,Mason Englert,0,0,0,6ef10d73-4728-4ed1-a889-b4f82bd2a081,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-22,717299,Groundout,field_out,True,682985,680232,Riley Greene,Jackson Wolf,0,0,0,08f1225a-80bc-46b4-a3a5-697f802ce06e,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-22,717299,Single,single,False,628451,680232,Andy Ibáñez,Jackson Wolf,0,0,0,c33fe9f1-c3d5-4b5c-85ed-1f31bb38abf6,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-22,717299,Forceout,force_out,True,595879,680232,Javier Báez,Jackson Wolf,0,0,1,f68d9a6f-7a96-449a-9bbd-857b7dc74729,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-22,717299,Groundout,field_out,True,656716,680232,Zach McKinstry,Jackson Wolf,1,1,0,613696e5-e898-4920-bfb4-eb9a54a71c9a,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-22,717299,Single,single,False,669134,669438,Luis Campusano,Mason Englert,0,0,0,7b348ab7-b176-4c6d-a700-bbff013d281a,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-22,717299,Flyout,field_out,True,663845,669438,Alfonso Rivas III,Mason Englert,0,0,0,5509e0c2-beaf-483e-a437-97d9f5987c62,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-22,717299,Flyout,field_out,True,663757,669438,Trent Grisham,Mason Englert,0,0,0,54329daa-e5b2-447c-b247-b9e39c5c77fb,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-22,717299,Single,single,False,673490,669438,Ha-Seong Kim,Mason Englert,1,0,1,e2953f1a-9c9c-4093-9927-9da730205710,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-22,717299,Double,double,False,665487,669438,Fernando Tatis Jr.,Mason Englert,0,0,1,fab219e7-a799-44a8-b1e7-873f18d414e9,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-22,717299,Lineout,field_out,True,665742,669438,Juan Soto,Mason Englert,1,1,0,ad18ded9-6c31-4a0f-89ab-d4bc5e020d1b,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-22,717299,Groundout,field_out,True,408234,680232,Miguel Cabrera,Jackson Wolf,1,1,0,a4195e81-2ea3-4060-8497-e4bb3757b11c,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-22,717299,Groundout,field_out,True,668670,680232,Jake Rogers,Jackson Wolf,0,0,0,c5471468-694d-44fc-b07b-cd884888e2b0,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-07-22,717299,Flyout,field_out,True,670097,680232,Zack Short,Jackson Wolf,0,0,0,e66be336-ef97-4847-91c5-37a9b4277c39,680232.0,jacksonwolf,Wolf,Left,Jackson Wolf,5.4,6.9,5.0,98.0,117.0,98.0,0.943,1.8,1.8,10.8,0.0,2.4,0.15,0.45,0.15,0.35,0.467,82.4,132.0,80.0,99.0,,,,107.0,108.0,103.0,120.0,95.0,92.0,0.45299999999999996,0.33299999999999996,,0.213,-1.16,-0.49,,5.08,88.9,75.6,,0.364,,,0.143,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-07-22,717299,Lineout,field_out,True,592518,669438,Manny Machado,Mason Englert,0,0,0,408b9923-ce38-4b2f-8018-39809a0d8384,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,,0.316,0.3,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
