,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,SL_ba,FC_ba,FF_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-05-29,717970,Groundout,field_out,True,660670,621112,Ronald Acuña Jr.,Paul Blackburn,0,0,0,a9ce689b-cdc6-4f9b-bd82-df52366c2ebe,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
1,2023-05-29,717970,Walk,walk,False,621566,621112,Matt Olson,Paul Blackburn,0,0,0,a8bfe615-37ef-4e1e-94f1-979b4c38b879,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
2,2023-05-29,717970,Single,single,False,663586,621112,Austin Riley,Paul Blackburn,1,0,1,67c4f1e1-d97d-41ad-a749-af83984fa782,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
3,2023-05-29,717970,Single,single,False,669221,621112,Sean Murphy,Paul Blackburn,0,0,1,c4d761f3-b671-4559-82b2-e2fd550cda82,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
4,2023-05-29,717970,Strikeout,strikeout,True,542303,621112,Marcell Ozuna,Paul Blackburn,0,0,0,b0715212-9d17-4e1b-b802-c38108c333fc,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
5,2023-05-29,717970,Strikeout,strikeout,True,592696,621112,Eddie Rosario,Paul Blackburn,0,0,0,b68317c1-4564-46f9-9384-0c65a44a4215,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
6,2023-05-29,717970,Groundout,field_out,True,665923,647336,Esteury Ruiz,Michael Soroka,0,0,0,694b36eb-60cc-4841-beeb-b416d16695d4,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
7,2023-05-29,717970,Strikeout,strikeout,True,676116,647336,Ryan Noda,Michael Soroka,0,0,0,c494b5b1-a6c3-4859-847a-afd5ddcf41a0,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
8,2023-05-29,717970,Groundout,field_out,True,664913,647336,Seth Brown,Michael Soroka,1,0,0,76e39cf4-7e20-49cd-8b95-80970a77e9b9,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
9,2023-05-29,717970,Groundout,field_out,True,645277,621112,Ozzie Albies,Paul Blackburn,1,1,0,fe027c2e-8112-49d1-8823-9e78487f211b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
10,2023-05-29,717970,Strikeout,strikeout,True,606115,621112,Orlando Arcia,Paul Blackburn,0,0,0,8071ec78-d883-47c1-ad25-2b8bbd9160e4,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
11,2023-05-29,717970,Lineout,field_out,True,671739,621112,Michael Harris II,Paul Blackburn,1,1,0,f7a0011a-9208-419c-a4dd-25eb87098454,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
12,2023-05-29,717970,Flyout,field_out,True,649557,647336,Aledmys Díaz,Michael Soroka,1,0,0,6e826f53-f366-4199-90f5-ab92c230424c,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
13,2023-05-29,717970,Strikeout,strikeout,True,668709,647336,JJ Bleday,Michael Soroka,0,0,0,a02487ed-81f2-480d-997c-9bdc96af6555,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
14,2023-05-29,717970,Walk,walk,False,657656,647336,Ramón Laureano,Michael Soroka,0,0,0,f3dbbaca-5aae-45ee-ba16-8c6afa53ab81,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
15,2023-05-29,717970,Strikeout,strikeout,True,669127,647336,Shea Langeliers,Michael Soroka,0,0,0,26e59984-668c-45cd-9722-bc1e2753ecd9,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,82.0,79.0,88.0,87.0,,,,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,0.22699999999999998,0.324,,0.266,,0.182,-1.72,,1.07,-2.58,,-2.1,93.2,,92.5,83.1,,0.286,0.36,,0.271,,0.2,,,,,,,,
16,2023-05-29,717970,Flyout,field_out,True,660670,621112,Ronald Acuña Jr.,Paul Blackburn,1,0,0,3664c602-67cd-42fc-899d-d6ce14b97ce5,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
17,2023-05-29,717970,Strikeout,strikeout,True,621566,621112,Matt Olson,Paul Blackburn,0,0,0,113c1ed8-5cf0-4f80-b186-9223d001b2c7,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
