,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-06-04,717891,Groundout,field_out,True,683734,571510,Andrew Vaughn,Matthew Boyd,1,0,0,64b96155-fda5-4a85-91d0-15454a8bc1af,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
11,2023-06-04,717891,Groundout,field_out,True,518735,571510,Yasmani Grandal,Matthew Boyd,1,0,0,681afa4c-58a4-4b48-a2db-a0de2377056a,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
12,2023-06-04,717891,Strikeout,strikeout,True,640449,571510,Clint Frazier,Matthew Boyd,0,0,0,62dda2dc-7b4c-4189-a89d-3fa84248c844,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
13,2023-06-04,717891,Flyout,field_out,True,628451,656629,Andy Ibáñez,Michael Kopech,0,0,0,5df54c3f-ccb6-4b0a-a143-3ecc4c81b2fc,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
14,2023-06-04,717891,Pop Out,field_out,True,668670,656629,Jake Rogers,Michael Kopech,0,0,0,6ba47393-82d1-40e8-90fd-d9877e7e0f71,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
15,2023-06-04,717891,Strikeout,strikeout,True,545350,656629,Jake Marisnick,Michael Kopech,0,0,0,eb539574-8471-47d3-ac47-3f8d2c5ff40b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
16,2023-06-04,717891,Strikeout,strikeout,True,663853,571510,Romy Gonzalez,Matthew Boyd,0,0,0,3ee3513e-a7c2-42a5-b85c-011e80db99a3,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
17,2023-06-04,717891,Strikeout,strikeout,True,462101,571510,Elvis Andrus,Matthew Boyd,0,0,0,d181f085-1801-4878-9142-cebb1150d95f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
18,2023-06-04,717891,Groundout,field_out,True,641313,571510,Tim Anderson,Matthew Boyd,1,0,0,039f9258-3963-46de-a6f9-094777dfffc9,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
19,2023-06-04,717891,Strikeout,strikeout,True,656716,656629,Zach McKinstry,Michael Kopech,0,0,0,21315901-e01b-411c-91f7-ffdce47fa61c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
20,2023-06-04,717891,Groundout,field_out,True,595879,656629,Javier Báez,Michael Kopech,0,0,0,422ec649-d63e-422c-aa4b-5eab8b421ed5,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
21,2023-06-04,717891,Single,single,False,668731,656629,Akil Baddoo,Michael Kopech,0,0,0,53bbab50-3e69-4d25-b155-66824bbd163f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
22,2023-06-04,717891,Home Run,home_run,False,679529,656629,Spencer Torkelson,Michael Kopech,1,0,1,b46c4fac-a61c-4150-9359-de33ea518ac7,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
23,2023-06-04,717891,Groundout,field_out,True,663527,656629,Tyler Nevin,Michael Kopech,1,0,0,0ca7ba30-2364-41d8-919c-81baabed6010,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
24,2023-06-04,717891,Strikeout,strikeout,True,669394,571510,Jake Burger,Matthew Boyd,0,0,0,c2b8f6c6-2be2-48dd-809a-3752e1e7ac66,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
25,2023-06-04,717891,Double,double,False,673357,571510,Luis Robert Jr.,Matthew Boyd,1,0,0,442932fd-03ab-4c2a-852a-adb44ac4d620,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
26,2023-06-04,717891,Single,single,False,650391,571510,Eloy Jiménez,Matthew Boyd,0,0,1,bd17af6e-165d-4a1a-a466-4d6d5b9b240c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
27,2023-06-04,717891,Strikeout,strikeout,True,683734,571510,Andrew Vaughn,Matthew Boyd,0,0,0,39efa5fa-25fc-4109-9c51-9009ab36e125,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
28,2023-06-04,717891,Forceout,force_out,True,518735,571510,Yasmani Grandal,Matthew Boyd,1,0,1,cc04fed4-6914-4be9-a275-659bc97f35f5,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
29,2023-06-04,717891,Groundout,field_out,True,665155,656629,Nick Maton,Michael Kopech,1,1,0,61052c2a-089f-4ffd-b784-d68649c361b2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
30,2023-06-04,717891,Double,double,False,628451,656629,Andy Ibáñez,Michael Kopech,1,0,0,3a51d16b-4880-4cbf-a244-fea0e780167d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
31,2023-06-04,717891,Strikeout,strikeout,True,668670,656629,Jake Rogers,Michael Kopech,0,0,0,612f3229-8a48-4ae4-85f4-eb2553a55553,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
32,2023-06-04,717891,Strikeout,strikeout,True,545350,656629,Jake Marisnick,Michael Kopech,0,0,0,4030d1a9-b386-459d-abbc-3056900df52b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
33,2023-06-04,717891,Strikeout,strikeout,True,640449,571510,Clint Frazier,Matthew Boyd,0,0,0,4c94c6ff-add4-4048-bd1a-a8ef5dd32487,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
34,2023-06-04,717891,Lineout,field_out,True,663853,571510,Romy Gonzalez,Matthew Boyd,1,0,0,9402eea2-c2a4-403d-ba54-1b170fd97cc1,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
35,2023-06-04,717891,Strikeout,strikeout,True,462101,571510,Elvis Andrus,Matthew Boyd,0,0,0,68d0bee4-d1aa-4d90-951c-afb1cecf683c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,95.0,95.0,96.0,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,0.57,-2.52,0.56,91.4,79.6,73.8,0.281,0.203,0.245,0.4,76.0,100.0,90.0,0.07,2.52,90.8,0.207,,,,,,,,,,,,,
36,2023-06-04,717891,Flyout,field_out,True,656716,656629,Zach McKinstry,Michael Kopech,0,0,0,1fbe3839-f67d-48da-af6b-a7c9140dae79,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
37,2023-06-04,717891,Walk,walk,False,595879,656629,Javier Báez,Michael Kopech,0,0,0,785867e1-90f5-49bb-b08b-5a8086906832,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
38,2023-06-04,717891,Strikeout,strikeout,True,668731,656629,Akil Baddoo,Michael Kopech,0,0,1,3e6126e9-d521-439e-979d-2b3ff3a2389e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,
