,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,CU%,wFA/C,wFS/C,wCU/C,vFA,vFS,vCU,FF_ba,ST_ba,CU_ba,FS_ba,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-03,717906,Walk,walk,False,592885,668933,Christian Yelich,Graham Ashcraft,1,0,0,9b447303-9471-4f2d-9361-a6dd54b7055f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-03,717906,Strikeout,strikeout,True,680911,668933,Owen Miller,Graham Ashcraft,0,0,1,a0a0cbb2-8340-482f-a015-3c399643eb60,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-03,717906,Single,single,False,642133,668933,Rowdy Tellez,Graham Ashcraft,1,1,1,5e46c3fc-960a-42bf-8b63-6ca1ae93d1c7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-03,717906,Lineout,field_out,True,661388,668933,William Contreras,Graham Ashcraft,0,0,0,f62b5953-c11a-4d2a-a7fe-8e952161b195,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-03,717906,Groundout,field_out,True,605119,668933,Brian Anderson,Graham Ashcraft,1,0,0,0e3c4096-8a33-4d64-9167-be263ed12dcc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-03,717906,Lineout,field_out,True,621028,607067,Kevin Newman,Colin Rea,0,0,0,78cae413-2280-44ff-a310-01e99a0cf182,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.265,0.109,,-0.01,0.31,-0.31,,86.7,92.6,83.1,0.245,,0.253,101.0,105.0,105.0,82.0,111.0,99.0,62.0,96.0,91.0,0.193,0.055999999999999994,0.079,2.43,-5.76,-0.94,93.2,86.0,78.8,0.135,0.226,0.242,0.44,,,,,,,,,,
6,2023-06-03,717906,Walk,walk,False,680574,607067,Matt McLain,Colin Rea,0,0,0,f0dd935e-454f-4901-ba61-51d8c9c4c9e8,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.265,0.109,,-0.01,0.31,-0.31,,86.7,92.6,83.1,0.245,,0.253,101.0,105.0,105.0,82.0,111.0,99.0,62.0,96.0,91.0,0.193,0.055999999999999994,0.079,2.43,-5.76,-0.94,93.2,86.0,78.8,0.135,0.226,0.242,0.44,,,,,,,,,,
7,2023-06-03,717906,Lineout,field_out,True,663697,607067,Jonathan India,Colin Rea,0,0,0,b38bb1ad-5fe1-4b26-9301-bca461ffa492,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.265,0.109,,-0.01,0.31,-0.31,,86.7,92.6,83.1,0.245,,0.253,101.0,105.0,105.0,82.0,111.0,99.0,62.0,96.0,91.0,0.193,0.055999999999999994,0.079,2.43,-5.76,-0.94,93.2,86.0,78.8,0.135,0.226,0.242,0.44,,,,,,,,,,
8,2023-06-03,717906,Single,single,False,641584,607067,Jake Fraley,Colin Rea,1,0,1,52b323bd-9817-47f5-bd2e-47dfcc22e15e,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.265,0.109,,-0.01,0.31,-0.31,,86.7,92.6,83.1,0.245,,0.253,101.0,105.0,105.0,82.0,111.0,99.0,62.0,96.0,91.0,0.193,0.055999999999999994,0.079,2.43,-5.76,-0.94,93.2,86.0,78.8,0.135,0.226,0.242,0.44,,,,,,,,,,
9,2023-06-03,717906,Single,single,False,668715,607067,Spencer Steer,Colin Rea,0,0,1,159f1699-633b-4da9-a136-d626e4b71d93,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.265,0.109,,-0.01,0.31,-0.31,,86.7,92.6,83.1,0.245,,0.253,101.0,105.0,105.0,82.0,111.0,99.0,62.0,96.0,91.0,0.193,0.055999999999999994,0.079,2.43,-5.76,-0.94,93.2,86.0,78.8,0.135,0.226,0.242,0.44,,,,,,,,,,
