,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-09,718238,Strikeout,strikeout,True,669004,608337,MJ Melendez,Lucas Giolito,0,0,0,03272f32-4dcc-406c-b0ca-688b53964aa3,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
11,2023-05-09,718238,Groundout,field_out,True,641531,608337,Hunter Dozier,Lucas Giolito,0,0,0,9aac640c-1e96-4d74-aa90-34cd7771d92c,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
12,2023-05-09,718238,Pop Out,field_out,True,666023,608337,Freddy Fermin,Lucas Giolito,0,0,0,69138998-7580-4ab9-9c46-6af84d3a8b5d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
13,2023-05-09,718238,Strikeout,strikeout,True,462101,543475,Elvis Andrus,Jordan Lyles,0,0,0,5801af9d-6cae-47be-9ef1-66846e897447,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
14,2023-05-09,718238,Lineout,field_out,True,664874,543475,Seby Zavala,Jordan Lyles,0,0,0,5cee8570-c360-4355-b2bb-8f5ddc29646d,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
15,2023-05-09,718238,Pop Out,field_out,True,672820,543475,Lenyn Sosa,Jordan Lyles,1,0,0,a948e7cf-c697-4b2c-aa64-96e5c362dd4b,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
16,2023-05-09,718238,Strikeout,strikeout,True,598265,608337,Jackie Bradley Jr.,Lucas Giolito,0,0,0,b0f7716c-e5c8-4cf5-a0e3-d833b4175f6e,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
17,2023-05-09,718238,Strikeout,strikeout,True,681987,608337,Nate Eaton,Lucas Giolito,0,0,0,462542ed-cc96-4e24-93c0-c851fce63202,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
18,2023-05-09,718238,Strikeout,strikeout,True,677951,608337,Bobby Witt Jr.,Lucas Giolito,0,0,0,5fe351be-5d2a-45de-a93a-98657b925b53,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
19,2023-05-09,718238,Groundout,field_out,True,643217,543475,Andrew Benintendi,Jordan Lyles,1,0,0,e6902990-a538-47ff-9f65-9eeaca256bc3,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
20,2023-05-09,718238,Pop Out,field_out,True,683734,543475,Andrew Vaughn,Jordan Lyles,0,0,0,89ee24e8-3575-4fb1-8b6f-d4a5e269ef37,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
21,2023-05-09,718238,Home Run,home_run,False,673357,543475,Luis Robert Jr.,Jordan Lyles,0,0,0,be248f16-ddb3-4abb-9144-561c00ce2290,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
22,2023-05-09,718238,Double,double,False,657757,543475,Gavin Sheets,Jordan Lyles,0,0,0,b5727b9b-e646-4048-9fc1-303cc281c591,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
23,2023-05-09,718238,Groundout,field_out,True,518735,543475,Yasmani Grandal,Jordan Lyles,0,0,0,a823ebda-30dd-4a8e-aa27-4864118ce7fd,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
24,2023-05-09,718238,Flyout,field_out,True,686469,608337,Vinnie Pasquantino,Lucas Giolito,1,0,0,efc78f7c-6058-40e9-bc48-a706171eb20f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
25,2023-05-09,718238,Flyout,field_out,True,521692,608337,Salvador Perez,Lucas Giolito,1,0,0,983e4e80-30c1-4aa2-bf7a-fde487e658e4,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
26,2023-05-09,718238,Pop Out,field_out,True,672580,608337,Maikel Garcia,Lucas Giolito,0,0,0,389ac9e5-0890-4f77-ad25-8a4179b254f9,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
27,2023-05-09,718238,Groundout,field_out,True,593643,543475,Hanser Alberto,Jordan Lyles,0,0,0,49b884df-fc06-4d26-a0fb-9a081c0e840c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
28,2023-05-09,718238,Groundout,field_out,True,462101,543475,Elvis Andrus,Jordan Lyles,1,1,0,020a5ede-b211-43ca-87b6-994ed58409ef,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
29,2023-05-09,718238,Strikeout,strikeout,True,664874,543475,Seby Zavala,Jordan Lyles,0,0,0,5047071a-56a5-4658-b84e-de2b9501d745,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
30,2023-05-09,718238,Single,single,False,669004,608337,MJ Melendez,Lucas Giolito,0,0,0,9c433f4c-c5eb-4633-a6c2-d8b83c793169,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
31,2023-05-09,718238,Single,single,False,641531,608337,Hunter Dozier,Lucas Giolito,0,0,1,1ba38139-453a-4a9a-ba7a-4c7a18e9c571,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
32,2023-05-09,718238,Strikeout,strikeout,True,666023,608337,Freddy Fermin,Lucas Giolito,0,0,0,a804f49b-90d5-431c-8e52-f8f9f790c936,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
33,2023-05-09,718238,Strikeout,strikeout,True,598265,608337,Jackie Bradley Jr.,Lucas Giolito,0,0,0,95b3287d-9117-4190-a3bf-a71c55edc6a6,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
34,2023-05-09,718238,Strikeout,strikeout,True,681987,608337,Nate Eaton,Lucas Giolito,0,0,0,0b2a7a79-adf9-4577-a231-a1e3b794a70f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.28300000000000003,-0.85,,,-0.25,-3.72,-0.2,93.1,,,84.0,77.9,0.262,,,0.209,0.5,,0.236,,,,,,
35,2023-05-09,718238,Double,double,False,672820,543475,Lenyn Sosa,Jordan Lyles,0,0,0,ce958819-00b8-4381-b405-3e78422a6cb2,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
36,2023-05-09,718238,Groundout,field_out,True,643217,543475,Andrew Benintendi,Jordan Lyles,0,0,1,250f06b1-5eb2-4452-b738-6154eadda181,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
