,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vSI,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FS_ba
10,2023-06-22,717661,Strikeout,strikeout,True,641525,622072,Brandon Dixon,Alex Wood,0,0,0,55eefaf7-4586-4720-beed-b36d0af5ccfa,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-22,717661,Single,single,False,663757,622072,Trent Grisham,Alex Wood,1,0,0,01309e0e-7fa7-4d6b-8ff6-40c457345b1a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-22,717661,Flyout,field_out,True,673490,622072,Ha-Seong Kim,Alex Wood,1,0,0,2b79899a-0c80-4119-be38-6f131d1807d6,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-22,717661,Flyout,field_out,True,605204,605483,J.D. Davis,Blake Snell,0,0,0,016ce695-f2a1-476b-bb54-42fd2c67f93e,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
14,2023-06-22,717661,Strikeout,strikeout,True,624424,605483,Michael Conforto,Blake Snell,0,0,0,a96bb713-7e63-4e0b-921b-50923ac200cc,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
15,2023-06-22,717661,Strikeout,strikeout,True,669477,605483,Casey Schmitt,Blake Snell,0,0,0,bac0dae6-f308-4c6b-9b02-26444df5fe12,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
16,2023-06-22,717661,Walk,walk,False,665487,622072,Fernando Tatis Jr.,Alex Wood,1,0,0,7dd70aeb-d9f3-4923-a332-132e886b2c89,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-22,717661,Single,single,False,665742,622072,Juan Soto,Alex Wood,0,0,1,bb0c3e5e-9f29-4e6f-9425-01c4abae71db,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-22,717661,Home Run,home_run,False,592518,622072,Manny Machado,Alex Wood,0,0,1,2a86dfe9-4d26-49dd-bb05-cbba360f1290,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-22,717661,Strikeout,strikeout,True,596142,622072,Gary Sánchez,Alex Wood,0,0,0,33a1a63a-5aea-4850-91b2-93a836f5df79,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-22,717661,Groundout,field_out,True,630105,622072,Jake Cronenworth,Alex Wood,1,0,0,eee566b2-6eb0-48b4-9947-58d8351a7b22,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-22,717661,Walk,walk,False,443558,622072,Nelson Cruz,Alex Wood,1,0,0,8b074388-8a37-4575-8215-a14a9ef5e5a3,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-22,717661,Forceout,force_out,True,641525,622072,Brandon Dixon,Alex Wood,0,0,1,2374b972-d5f7-4326-90b9-74df81597740,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-22,717661,Single,single,False,672275,605483,Patrick Bailey,Blake Snell,1,1,0,a9eca5e7-9819-4a40-954f-d83f26bc8db2,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
24,2023-06-22,717661,Strikeout,strikeout,True,681584,605483,David Villar,Blake Snell,0,0,0,ccd7873f-ef9c-4b59-9e90-bbc0549d8a0c,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
25,2023-06-22,717661,Lineout,field_out,True,669369,605483,Bryce Johnson,Blake Snell,0,0,0,0d0490bb-5c5f-4224-b4ff-269f83b443cd,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
26,2023-06-22,717661,Strikeout,strikeout,True,596103,605483,Austin Slater,Blake Snell,0,0,1,60227d1f-74a0-4d88-b9e7-73fffb30e341,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
27,2023-06-22,717661,Groundout,field_out,True,663757,622072,Trent Grisham,Alex Wood,1,0,0,302f423d-c0c2-46fb-81ee-194a42585323,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-22,717661,Home Run,home_run,False,673490,596001,Ha-Seong Kim,Jakob Junis,0,0,0,7cd515c0-0d0f-40e2-9e7f-40622da0a3ae,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
29,2023-06-22,717661,Flyout,field_out,True,665487,596001,Fernando Tatis Jr.,Jakob Junis,0,0,0,e4180100-18e6-488b-927f-995136783182,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
30,2023-06-22,717661,Strikeout,strikeout,True,665742,596001,Juan Soto,Jakob Junis,0,0,0,b14223d5-94ec-4507-89f2-84373218e956,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
31,2023-06-22,717661,Pop Out,field_out,True,682641,605483,Luis Matos,Blake Snell,0,0,0,f56cca9a-1532-4020-ab5e-630aca247fe2,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
32,2023-06-22,717661,Strikeout,strikeout,True,642731,605483,Thairo Estrada,Blake Snell,0,0,0,d405d78c-020b-46c4-9cfd-c193e4a8fcc3,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
33,2023-06-22,717661,Flyout,field_out,True,605204,605483,J.D. Davis,Blake Snell,1,0,0,ee6c0635-8168-4b99-9865-eaf288a075af,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
34,2023-06-22,717661,Double,double,False,592518,596001,Manny Machado,Jakob Junis,0,0,0,b143e6b3-fb70-4b20-a5bd-ec0ad3635692,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
35,2023-06-22,717661,Single,single,False,596142,596001,Gary Sánchez,Jakob Junis,0,0,1,2423649c-6c15-4970-8435-2629d553ba39,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
36,2023-06-22,717661,Single,single,False,630105,596001,Jake Cronenworth,Jakob Junis,0,0,1,021db453-1bb9-4a28-add8-f6314339ceb5,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
37,2023-06-22,717661,Double,double,False,443558,596001,Nelson Cruz,Jakob Junis,0,0,1,bbdae07d-43bf-4c2f-a6f2-5e99cf7ab9f5,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
38,2023-06-22,717661,Strikeout,strikeout,True,641525,596001,Brandon Dixon,Jakob Junis,0,0,0,ae5e2306-f773-4554-9fe8-f4e57f668eeb,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
39,2023-06-22,717661,Pop Out,field_out,True,663757,596001,Trent Grisham,Jakob Junis,1,0,0,e3c8c76e-3658-404d-8fbe-a03b70b82825,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
40,2023-06-22,717661,Groundout,field_out,True,673490,596001,Ha-Seong Kim,Jakob Junis,1,0,0,5965be56-487f-4724-84c2-18e7ba508693,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,0.099,-2.68,0.75,,-0.76,93.7,84.2,,0.418,0.216,0.273,,,,69.0,95.0,90.0,0.011000000000000001,,2.6,,93.9,,,,,,,,,,,
41,2023-06-22,717661,Strikeout,strikeout,True,624424,605483,Michael Conforto,Blake Snell,0,0,0,7302d334-6bf5-4c7b-89f8-c80eb12b207f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
42,2023-06-22,717661,Groundout,field_out,True,669477,605483,Casey Schmitt,Blake Snell,0,0,0,2969bc00-17e4-467a-940c-2b05865fd8a8,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,,,,107.0,91.0,94.0,,0.131,,0.184,,0.68,,2.65,,88.4,,,0.123,0.185,106.0,102.0,110.0,120.0,91.0,96.0,0.486,0.198,0.07,2.55,95.5,81.0,0.255,0.079,,,,,,,,
