,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CU_ba,FC_ba,SL_ba,CH_ba,SI_ba,ST_ba
10,2023-06-13,717772,Strikeout,strikeout,True,572761,676440,Matt Carpenter,Tanner Bibee,0,0,0,3bce1990-52a0-4335-970b-aeb6c439a95b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
11,2023-06-13,717772,Home Run,home_run,False,605137,605397,Josh Bell,Joe Musgrove,1,0,0,3a2a3955-b752-418a-88b4-3cb0009d7c99,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
12,2023-06-13,717772,Strikeout,strikeout,True,671289,605397,Tyler Freeman,Joe Musgrove,0,0,0,6e7f41c3-90f9-49dd-87b4-acafaf4eefef,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
13,2023-06-13,717772,Strikeout,strikeout,True,686823,605397,Will Brennan,Joe Musgrove,0,0,0,42bf1a91-d36b-4dec-aac5-7bb87aa718a1,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
14,2023-06-13,717772,Groundout,field_out,True,664702,605397,Myles Straw,Joe Musgrove,0,0,0,d7440b29-ae52-47d5-a79d-7774af6599c0,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
15,2023-06-13,717772,Strikeout,strikeout,True,673490,676440,Ha-Seong Kim,Tanner Bibee,0,0,0,50309e63-a53d-4275-be51-e0528b6f3f37,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
16,2023-06-13,717772,Groundout,field_out,True,663757,676440,Trent Grisham,Tanner Bibee,0,0,0,05dbad31-a216-4ac0-8ce1-7994028bc68e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
17,2023-06-13,717772,Home Run,home_run,False,665487,676440,Fernando Tatis Jr.,Tanner Bibee,0,0,0,0fc60201-e9d4-4941-87b6-4d170e0adce8,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
18,2023-06-13,717772,Single,single,False,665742,676440,Juan Soto,Tanner Bibee,0,0,0,82a92ae1-c2bc-413f-94d7-140051b7335d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
19,2023-06-13,717772,Single,single,False,592518,676440,Manny Machado,Tanner Bibee,1,0,1,1975f428-0750-4832-8b08-d3f4a7723281,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
20,2023-06-13,717772,Lineout,field_out,True,593428,676440,Xander Bogaerts,Tanner Bibee,0,0,0,3f998c22-43a9-4905-8040-8881f37994d6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
21,2023-06-13,717772,Strikeout,strikeout,True,595956,605397,Cam Gallagher,Joe Musgrove,0,0,0,8fee72f6-1fea-4222-9e8c-6787ea92e807,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
22,2023-06-13,717772,Single,single,False,680757,605397,Steven Kwan,Joe Musgrove,0,0,0,2ff68c2b-5839-4ea1-b1bf-4a9463754e39,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
23,2023-06-13,717772,Forceout,force_out,True,642708,605397,Amed Rosario,Joe Musgrove,1,0,1,62ce9d70-ae19-4f7f-871c-02200d5a943d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
24,2023-06-13,717772,Strikeout,strikeout,True,608070,605397,José Ramírez,Joe Musgrove,0,0,0,11545b2e-712a-4011-ba3c-0c343d2f8bd5,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
25,2023-06-13,717772,Pop Out,field_out,True,630105,676440,Jake Cronenworth,Tanner Bibee,1,0,0,9597aa37-ccc0-447b-b1d0-ede08b414f45,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
26,2023-06-13,717772,Lineout,field_out,True,596142,676440,Gary Sánchez,Tanner Bibee,0,0,0,28d77ae6-6dcd-4590-b919-ebb14184453b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
27,2023-06-13,717772,Strikeout,strikeout,True,572761,676440,Matt Carpenter,Tanner Bibee,0,0,0,b2d3bce1-72e9-456f-bcd5-e965f1d06074,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
28,2023-06-13,717772,Groundout,field_out,True,647304,605397,Josh Naylor,Joe Musgrove,0,0,0,8a22654c-8e49-4955-bd21-83b09ed4c743,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
29,2023-06-13,717772,Groundout,field_out,True,605137,605397,Josh Bell,Joe Musgrove,1,0,0,f9de1390-3b07-43b5-a2f6-461d68bb48e5,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
30,2023-06-13,717772,Groundout,field_out,True,671289,605397,Tyler Freeman,Joe Musgrove,0,0,0,53ce7222-2785-4872-8535-173237e9c226,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
31,2023-06-13,717772,Groundout,field_out,True,673490,676440,Ha-Seong Kim,Tanner Bibee,1,1,0,0892c1d7-540f-42d8-b094-28413a76387a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
32,2023-06-13,717772,Single,single,False,663757,676440,Trent Grisham,Tanner Bibee,1,0,0,0acc02f5-9728-4492-9bcf-3c8698ba32bd,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
33,2023-06-13,717772,Pop Out,field_out,True,665487,676440,Fernando Tatis Jr.,Tanner Bibee,0,0,0,54e062ae-4bd1-428d-a1ad-d43e51bb07b7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
34,2023-06-13,717772,Flyout,field_out,True,665742,676440,Juan Soto,Tanner Bibee,0,0,1,3781e142-34c4-4b37-8633-dd0520ecdd5a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,0.166,0.6,,,1.35,-1.11,1.07,94.9,,,84.7,78.3,0.243,0.271,,0.206,0.213,,
35,2023-06-13,717772,Single,single,False,686823,605397,Will Brennan,Joe Musgrove,0,0,0,e04386e5-e665-4077-986d-5873afed0e22,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
36,2023-06-13,717772,Pop Out,field_out,True,664702,605397,Myles Straw,Joe Musgrove,0,0,0,c57edb92-a887-4416-88a9-3ebb177efa5d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
37,2023-06-13,717772,Double,double,False,595956,605397,Cam Gallagher,Joe Musgrove,1,0,1,e953b022-a919-426d-980c-e147d9fadafb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,
