,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,FC_ba,FS_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba
10,2023-05-28,717992,Fielders Choice,fielders_choice,False,606115,592229,Orlando Arcia,Dylan Covey,1,1,1,d8ad0b64-192b-4d21-805c-94717f595f0e,592229.0,dylancovey,Covey,Right,Dylan Covey,3.77,4.96,43.0,98.0,97.0,99.0,0.8490000000000001,6.28,3.56,10.05,1.05,2.38,0.21100000000000002,0.38,0.16899999999999998,0.289,0.392,85.9,48.0,62.0,78.0,,,,114.0,100.0,106.0,0.003,0.257,0.01,2.82,0.99,-4.88,95.6,87.2,,0.114,,88.0,95.0,94.0,101.0,96.0,99.0,0.41100000000000003,0.268,0.052000000000000005,-1.37,4.52,-0.22,92.4,86.7,95.1,0.296,0.396,0.091,0.667,,,,,,,,,,,,,
11,2023-05-28,717992,Fielders Choice Out,fielders_choice_out,True,671739,592229,Michael Harris II,Dylan Covey,0,0,1,720dde66-77ea-4c02-8029-6e5a36ac87c6,592229.0,dylancovey,Covey,Right,Dylan Covey,3.77,4.96,43.0,98.0,97.0,99.0,0.8490000000000001,6.28,3.56,10.05,1.05,2.38,0.21100000000000002,0.38,0.16899999999999998,0.289,0.392,85.9,48.0,62.0,78.0,,,,114.0,100.0,106.0,0.003,0.257,0.01,2.82,0.99,-4.88,95.6,87.2,,0.114,,88.0,95.0,94.0,101.0,96.0,99.0,0.41100000000000003,0.268,0.052000000000000005,-1.37,4.52,-0.22,92.4,86.7,95.1,0.296,0.396,0.091,0.667,,,,,,,,,,,,,
12,2023-05-28,717992,Single,single,False,660670,656546,Ronald Acuña Jr.,Jeff Hoffman,1,1,1,553b04ac-91ea-4307-9fb0-e7f10c2beeaa,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
13,2023-05-28,717992,Caught Stealing 2B,caught_stealing_2b,True,621566,656546,Matt Olson,Jeff Hoffman,0,0,0,db91effb-7d9a-423f-999f-6244cb9d8960,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
14,2023-05-28,717992,Flyout,field_out,True,592206,675911,Nick Castellanos,Spencer Strider,0,0,0,5f928ebb-a15a-48e6-bcc6-bcf6544386f9,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-28,717992,Flyout,field_out,True,656941,675911,Kyle Schwarber,Spencer Strider,0,0,0,10b76c6a-b25d-449f-b698-839cfc18f305,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-28,717992,Strikeout,strikeout,True,592663,675911,J.T. Realmuto,Spencer Strider,0,0,0,f2527c73-30ad-4424-b1ed-422eb70e4204,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-28,717992,Single,single,False,621566,656546,Matt Olson,Jeff Hoffman,1,0,0,f4c8b385-4fcd-4d5f-8c2c-e64efa032991,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
18,2023-05-28,717992,Pop Out,field_out,True,663586,656546,Austin Riley,Jeff Hoffman,0,0,0,61173789-f571-4b92-958c-485304ca7e41,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
19,2023-05-28,717992,Grounded Into DP,grounded_into_double_play,True,669221,656546,Sean Murphy,Jeff Hoffman,0,0,1,a10573f6-504d-44cb-9f50-26a46ecbf6a3,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
20,2023-05-28,717992,Walk,walk,False,665019,675911,Kody Clemens,Spencer Strider,1,0,0,fee15903-6189-43fd-8ce1-20a7d86971e8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-28,717992,Home Run,home_run,False,669016,675911,Brandon Marsh,Spencer Strider,1,0,1,a5c79bf2-6b44-47d0-8697-de405b889e25,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-28,717992,Strikeout,strikeout,True,624641,675911,Edmundo Sosa,Spencer Strider,0,0,0,bda2ebdf-b99a-4345-bca9-363ba427f207,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-28,717992,Double,double,False,681082,675911,Bryson Stott,Spencer Strider,0,0,0,b453dfed-af82-4560-a134-deef97b298e0,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-28,717992,Flyout,field_out,True,607208,675911,Trea Turner,Spencer Strider,1,0,0,e04ce15d-42ff-44fa-9717-b3569ce3c276,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-28,717992,Flyout,field_out,True,547180,675911,Bryce Harper,Spencer Strider,1,0,0,04dd6432-1c7b-4a02-8eb7-53b9996eef8f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-28,717992,Strikeout,strikeout,True,542303,656546,Marcell Ozuna,Jeff Hoffman,0,0,0,04489506-a596-4313-bd30-f727a1e6da84,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
27,2023-05-28,717992,Single,single,False,592696,656546,Eddie Rosario,Jeff Hoffman,1,0,0,2450117b-85ee-4e0a-9595-3a12126da9c5,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
28,2023-05-28,717992,Flyout,field_out,True,645277,656546,Ozzie Albies,Jeff Hoffman,1,1,0,f0171983-9911-4630-82e6-9398d9435881,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
29,2023-05-28,717992,Single,single,False,606115,656546,Orlando Arcia,Jeff Hoffman,1,0,1,2eb03d63-7707-4050-87e3-2d7d074e6202,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,125.0,92.0,100.0,124.0,94.0,106.0,0.337,0.47700000000000004,,-0.28,2.75,,97.1,87.8,0.276,0.074,,,,,,,,0.008,,0.17800000000000002,,1.14,6.47,,90.5,96.1,,,0.163,,142.0,102.0,99.0,,,,,,,,,,
30,2023-05-28,717992,Flyout,field_out,True,671739,628708,Michael Harris II,Yunior Marte,1,0,0,3662e3a3-2b18-42c0-ba4a-22a85e2f3530,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
31,2023-05-28,717992,Strikeout,strikeout,True,592206,675911,Nick Castellanos,Spencer Strider,0,0,0,32739eac-39b4-43c0-a405-4d8531d36cbf,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717992,Strikeout,strikeout,True,656941,675911,Kyle Schwarber,Spencer Strider,0,0,0,095df055-2b94-46db-a18a-ecdba5b32e3f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-28,717992,Strikeout,strikeout,True,592663,675911,J.T. Realmuto,Spencer Strider,0,0,0,3e2328b6-ab84-4b92-b9cc-00b33e38aa4a,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-28,717992,Single,single,False,660670,628708,Ronald Acuña Jr.,Yunior Marte,1,1,0,744d7d86-b063-45c0-a68c-1aa430e84724,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
35,2023-05-28,717992,Forceout,force_out,True,621566,628708,Matt Olson,Yunior Marte,0,0,1,3ec685d2-1e0e-460c-94b9-cb873164e34c,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
36,2023-05-28,717992,Strikeout,strikeout,True,663586,628708,Austin Riley,Yunior Marte,0,0,0,31404423-9696-4551-98c3-af6d035b5db3,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
37,2023-05-28,717992,Single,single,False,669221,628708,Sean Murphy,Yunior Marte,0,0,1,fb48a060-cbfb-49e3-9c65-6e6541cd7eae,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
38,2023-05-28,717992,Field Error,field_error,False,542303,628708,Marcell Ozuna,Yunior Marte,0,0,1,88361929-4d69-4391-b109-bb6b9b816067,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
39,2023-05-28,717992,Flyout,field_out,True,592696,628708,Eddie Rosario,Yunior Marte,0,0,0,4154d895-7ad8-44e2-a57d-35e2b726adfb,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,103.0,103.0,100.0,119.0,98.0,107.0,0.066,0.441,,-1.08,-0.14,,98.4,86.9,0.2,0.234,,119.0,96.0,98.0,,,,0.493,,,,,-1.46,,,97.6,0.345,,,,,,,,,,,,,,,,
