,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-30,716783,Flyout,field_out,True,543760,660593,Marcus Semien,Denyi Reyes,1,0,0,fddf39df-b47f-45fd-b998-40bc936afa2a,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
1,2023-08-30,716783,Groundout,field_out,True,608369,660593,Corey Seager,Denyi Reyes,0,0,0,8482da33-b431-49f6-bc1f-0f74c21401f9,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
2,2023-08-30,716783,Single,single,False,663993,660593,Nathaniel Lowe,Denyi Reyes,1,0,0,737899bb-4dcf-491d-938d-627c7a0adb66,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
3,2023-08-30,716783,Forceout,force_out,True,666969,660593,Adolis García,Denyi Reyes,0,0,1,8191db41-5c9d-4dfd-bdcc-79675a16c4c5,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
4,2023-08-30,716783,Strikeout,strikeout,True,607043,641540,Brandon Nimmo,Dane Dunning,0,0,0,d95c4ad0-5acc-4919-8691-3b398bdb71fd,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.156,-3.75,0.82,1.37,0.14,-0.87,90.5,88.9,91.0,82.1,0.294,0.212,0.301,0.258,0.246,78.0,82.0,84.0,0.016,0.032,-3.56,-0.43,78.1,77.5,0.25,,,,,,,,
5,2023-08-30,716783,Flyout,field_out,True,596019,641540,Francisco Lindor,Dane Dunning,0,0,0,63d78027-71ce-4bf9-b968-d6323a11263d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.156,-3.75,0.82,1.37,0.14,-0.87,90.5,88.9,91.0,82.1,0.294,0.212,0.301,0.258,0.246,78.0,82.0,84.0,0.016,0.032,-3.56,-0.43,78.1,77.5,0.25,,,,,,,,
6,2023-08-30,716783,Flyout,field_out,True,643446,641540,Jeff McNeil,Dane Dunning,0,0,0,0c634252-4b27-4dc5-a828-cd8badcc9c6e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.156,-3.75,0.82,1.37,0.14,-0.87,90.5,88.9,91.0,82.1,0.294,0.212,0.301,0.258,0.246,78.0,82.0,84.0,0.016,0.032,-3.56,-0.43,78.1,77.5,0.25,,,,,,,,
7,2023-08-30,716783,Strikeout,strikeout,True,641598,660593,Mitch Garver,Denyi Reyes,0,0,0,316dcf65-0b5c-429e-a61c-37945085b5bf,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
8,2023-08-30,716783,Pop Out,field_out,True,641680,660593,Jonah Heim,Denyi Reyes,1,0,0,2c88dd95-80ed-4f86-893c-8e1485b55625,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
9,2023-08-30,716783,Groundout,field_out,True,608671,660593,Travis Jankowski,Denyi Reyes,0,0,0,2ef18d60-e464-4cd6-aa54-9309aff26811,660593.0,denyireyes,Reyes,Right,Denyi Reyes,7.78,5.23,19.2,104.0,88.0,98.0,0.8009999999999999,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,84.8,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,91.0,78.5,0.143,0.222,0.556,0.333,0.333,,,,,,,,,,,,,,,,,,
10,2023-08-30,716783,Flyout,field_out,True,624413,641540,Pete Alonso,Dane Dunning,1,0,0,ccf627f5-cf7e-422c-aa1c-1bf4d19d42eb,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.156,-3.75,0.82,1.37,0.14,-0.87,90.5,88.9,91.0,82.1,0.294,0.212,0.301,0.258,0.246,78.0,82.0,84.0,0.016,0.032,-3.56,-0.43,78.1,77.5,0.25,,,,,,,,
11,2023-08-30,716783,Home Run,home_run,False,596129,641540,Daniel Vogelbach,Dane Dunning,1,0,0,731ee358-727c-4069-806f-119bce40550d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.156,-3.75,0.82,1.37,0.14,-0.87,90.5,88.9,91.0,82.1,0.294,0.212,0.301,0.258,0.246,78.0,82.0,84.0,0.016,0.032,-3.56,-0.43,78.1,77.5,0.25,,,,,,,,
