,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,SL_ba
0,2023-09-06,716694,Flyout,field_out,True,668731,657376,Akil Baddoo,Clarke Schmidt,1,0,0,20d986be-6ca0-4839-973f-a57df44dcd4e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
1,2023-09-06,716694,Double,double,False,656716,657376,Zach McKinstry,Clarke Schmidt,1,0,0,81246248-d563-4de1-a0b3-44a0934b1dc8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
2,2023-09-06,716694,Groundout,field_out,True,679529,657376,Spencer Torkelson,Clarke Schmidt,0,0,1,60aa6717-6e9e-4e4c-8819-63ccc336f13c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
3,2023-09-06,716694,Single,single,False,681481,657376,Kerry Carpenter,Clarke Schmidt,1,0,1,ab3eb75c-015e-45be-a068-cbbdeb7d117d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
4,2023-09-06,716694,Strikeout,strikeout,True,663837,657376,Matt Vierling,Clarke Schmidt,0,0,0,f5bfdced-19fa-4e1f-a676-895cb5fb0de7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
5,2023-09-06,716694,Single,single,False,518934,666159,DJ LeMahieu,Matt Manning,0,0,0,d95bdcf5-57b9-4488-b4cb-a6568c23e452,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,,,,112.0,102.0,107.0,,,,,,,,,0.315,,0.036000000000000004,,,1.21,,0.93,,,81.9,,,,0.185,0.258,0.111,102.0,99.0,101.0,103.0,104.0,100.0,0.478,0.172,0.58,-0.9,93.4,79.5,0.214,
6,2023-09-06,716694,Walk,walk,False,592450,666159,Aaron Judge,Matt Manning,1,0,1,3ac8beab-bff7-4010-8536-759d22f978a9,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,,,,112.0,102.0,107.0,,,,,,,,,0.315,,0.036000000000000004,,,1.21,,0.93,,,81.9,,,,0.185,0.258,0.111,102.0,99.0,101.0,103.0,104.0,100.0,0.478,0.172,0.58,-0.9,93.4,79.5,0.214,
7,2023-09-06,716694,Groundout,field_out,True,691176,666159,Jasson Domínguez,Matt Manning,1,0,1,ca9cfe38-5a17-43c4-bd7c-36d79b7f5b5e,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,,,,112.0,102.0,107.0,,,,,,,,,0.315,,0.036000000000000004,,,1.21,,0.93,,,81.9,,,,0.185,0.258,0.111,102.0,99.0,101.0,103.0,104.0,100.0,0.478,0.172,0.58,-0.9,93.4,79.5,0.214,
8,2023-09-06,716694,Strikeout,strikeout,True,650402,666159,Gleyber Torres,Matt Manning,0,0,0,78a587e2-b229-4d70-a4b2-b05df4bfcffb,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,,,,112.0,102.0,107.0,,,,,,,,,0.315,,0.036000000000000004,,,1.21,,0.93,,,81.9,,,,0.185,0.258,0.111,102.0,99.0,101.0,103.0,104.0,100.0,0.478,0.172,0.58,-0.9,93.4,79.5,0.214,
9,2023-09-06,716694,Lineout,field_out,True,519317,666159,Giancarlo Stanton,Matt Manning,0,0,0,16613185-aac0-4803-b199-c29d9b31fd87,666159.0,mattmanning,Manning,Right,Matt Manning,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.49200000000000005,87.7,62.0,96.0,84.0,,,,112.0,102.0,107.0,,,,,,,,,0.315,,0.036000000000000004,,,1.21,,0.93,,,81.9,,,,0.185,0.258,0.111,102.0,99.0,101.0,103.0,104.0,100.0,0.478,0.172,0.58,-0.9,93.4,79.5,0.214,
10,2023-09-06,716694,Groundout,field_out,True,628451,657376,Andy Ibáñez,Clarke Schmidt,1,0,0,0fd598bc-e83a-4d69-9030-1a7b6325da23,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
11,2023-09-06,716694,Groundout,field_out,True,678009,657376,Parker Meadows,Clarke Schmidt,0,0,0,4d3f2d33-fc6a-4646-a5e8-706d4700d506,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
12,2023-09-06,716694,Strikeout,strikeout,True,608348,657376,Carson Kelly,Clarke Schmidt,0,0,0,762333da-e97c-4b7d-b80b-575ffcb40d88,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
13,2023-09-06,716694,Flyout,field_out,True,669224,689225,Austin Wells,Beau Brieske,0,0,0,2e3b6121-eb1c-44be-9d5a-663f758bb356,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
14,2023-09-06,716694,Groundout,field_out,True,683011,689225,Anthony Volpe,Beau Brieske,1,0,0,0b2726ad-5bbb-4023-8efe-24f3ba17d350,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
15,2023-09-06,716694,Single,single,False,672724,689225,Oswald Peraza,Beau Brieske,1,1,0,faff6e46-a196-40ef-bd7c-296278154450,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
16,2023-09-06,716694,Walk,walk,False,665828,689225,Oswaldo Cabrera,Beau Brieske,0,0,1,863b00a9-cb1e-4fd4-af3c-209ab47d8825,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
17,2023-09-06,716694,Single,single,False,518934,689225,DJ LeMahieu,Beau Brieske,1,1,1,f6abc4ab-e030-42ec-9ab2-1146176d135f,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
18,2023-09-06,716694,Forceout,force_out,True,592450,689225,Aaron Judge,Beau Brieske,1,0,1,c3e22179-ee5a-46ab-a06a-dd2c1ef9a5d2,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
19,2023-09-06,716694,Strikeout,strikeout,True,670097,657376,Zack Short,Clarke Schmidt,0,0,0,83a3079f-8d90-46ad-87eb-e0bac0f46a2b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
20,2023-09-06,716694,Groundout,field_out,True,668731,657376,Akil Baddoo,Clarke Schmidt,1,1,0,fd9219e5-4601-412a-828e-fba8cd4eefca,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
21,2023-09-06,716694,Groundout,field_out,True,656716,657376,Zach McKinstry,Clarke Schmidt,0,0,0,74972c5d-3d25-4d41-8141-67592175bf45,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
22,2023-09-06,716694,Home Run,home_run,False,691176,689225,Jasson Domínguez,Beau Brieske,0,0,0,9c3b79e5-d6e3-477d-922e-97d1ff868cd2,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
23,2023-09-06,716694,Walk,walk,False,650402,689225,Gleyber Torres,Beau Brieske,1,0,0,05214e11-7b02-4bf3-a132-da45e5f639ab,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
24,2023-09-06,716694,Walk,walk,False,519317,689225,Giancarlo Stanton,Beau Brieske,1,0,1,efb788fc-6513-409d-8d23-c72df7cf7742,689225.0,beaubrieske,Brieske,Right,Beau Brieske,3.6,3.9,35.0,104.0,110.0,103.0,0.8029999999999999,7.97,3.09,9.26,1.03,1.18,0.239,0.45,0.174,0.275,0.386,88.8,108.0,104.0,112.0,110.0,101.0,90.0,114.0,106.0,106.0,,,,,,,0.19399999999999998,,0.163,,0.24,,0.53,-0.46,,-0.75,,96.0,87.3,,,0.241,,,0.263,,,,110.0,105.0,104.0,0.402,,0.19,,96.6,,0.28,0.235
