,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,SI_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
10,2023-04-19,718511,Single,single,False,624585,502171,Jorge Soler,Alex Cobb,1,0,0,16cf604c-c252-4f2b-8139-8368ab628288,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
11,2023-04-19,718511,Strikeout,strikeout,True,650559,502171,Bryan De La Cruz,Alex Cobb,0,0,1,851cb794-783d-4137-b6c5-1eb1bce75ec3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
12,2023-04-19,718511,Strikeout,strikeout,True,541645,502171,Avisaíl García,Alex Cobb,0,0,0,3c30c791-d1bc-4603-ab81-87c829a93f0f,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
13,2023-04-19,718511,Strikeout,strikeout,True,542932,502171,Jon Berti,Alex Cobb,0,0,0,80158ef5-c935-4033-a04f-db160275e411,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
14,2023-04-19,718511,Groundout,field_out,True,671218,669432,Heliot Ramos,Trevor Rogers,0,0,0,dc74c023-29ab-4cd3-b64f-526bec544ed6,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-19,718511,Strikeout,strikeout,True,664774,669432,LaMonte Wade Jr.,Trevor Rogers,0,0,0,63cab133-0a59-4c7a-9620-46378c0c121e,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-19,718511,Lineout,field_out,True,642731,669432,Thairo Estrada,Trevor Rogers,0,0,0,2384152f-863b-42cd-b3e6-1e65b0a43337,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-19,718511,Flyout,field_out,True,607732,502171,Jacob Stallings,Alex Cobb,0,0,0,f106abde-5344-467b-bb37-5526d65f62ae,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
18,2023-04-19,718511,Strikeout,strikeout,True,641658,502171,Garrett Hampson,Alex Cobb,0,0,0,bea96f1d-4610-47df-bb3f-d45216038e81,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
19,2023-04-19,718511,Single,single,False,665862,502171,Jazz Chisholm Jr.,Alex Cobb,1,1,0,0e8f666a-c910-4b30-a782-57996c0c19ff,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
20,2023-04-19,718511,Flyout,field_out,True,643265,502171,Garrett Cooper,Alex Cobb,0,0,1,529fa515-c856-4533-b404-ddc39ded6f80,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
21,2023-04-19,718511,Single,single,False,527038,669432,Wilmer Flores,Trevor Rogers,1,0,0,a65d2f0a-5dc6-4eb6-9e40-ec2aa662c974,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-19,718511,Double,double,False,573131,669432,Darin Ruf,Trevor Rogers,1,1,1,955dbd12-be39-4823-bdeb-da5b39c2fdda,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-19,718511,Single,single,False,605204,666277,J.D. Davis,George Soriano,0,0,1,9432c0d9-f6ad-4edd-af43-5ec56767e3a1,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-19,718511,Lineout,field_out,True,681584,666277,David Villar,George Soriano,1,1,0,fd83a786-0b62-4863-91b1-58ae7f62d524,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-19,718511,Strikeout,strikeout,True,573262,666277,Mike Yastrzemski,George Soriano,0,0,0,d29cfaf8-826f-44d9-8194-54ba4c00c74c,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-19,718511,Walk,walk,False,663698,666277,Joey Bart,George Soriano,1,0,1,37609a25-00d7-43ae-9e76-9c995686efa6,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-19,718511,Forceout,force_out,True,671218,666277,Heliot Ramos,George Soriano,0,0,1,5fbce169-5516-4729-9857-a3d109801d0b,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-19,718511,Lineout,field_out,True,650333,502171,Luis Arraez,Alex Cobb,1,1,0,3c7a2f4a-93e1-443c-b12e-f260d4418061,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
29,2023-04-19,718511,Flyout,field_out,True,624585,502171,Jorge Soler,Alex Cobb,0,0,0,a3501690-fb86-4647-afa8-8ef100f1797c,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
30,2023-04-19,718511,Single,single,False,650559,502171,Bryan De La Cruz,Alex Cobb,1,1,0,783ea539-b317-40af-ae0c-d8f23d1fe60c,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
31,2023-04-19,718511,Single,single,False,541645,502171,Avisaíl García,Alex Cobb,0,0,1,ec54e9ed-b6d5-4b85-8352-ea52fe03aeaf,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
32,2023-04-19,718511,Groundout,field_out,True,542932,502171,Jon Berti,Alex Cobb,0,0,0,f1b0e41c-6d7c-4bac-a769-91dfe8c777b8,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
33,2023-04-19,718511,Groundout,field_out,True,664774,666277,LaMonte Wade Jr.,George Soriano,1,0,0,dc54afea-991d-4252-8464-2809c7b47120,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-19,718511,Flyout,field_out,True,642731,666277,Thairo Estrada,George Soriano,1,0,0,3127a85a-f0a4-4c42-a78e-3d3f32d02179,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-19,718511,Pop Out,field_out,True,527038,666277,Wilmer Flores,George Soriano,0,0,0,d884757b-3a73-4222-bc4f-8c2f4fd7995f,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,,83.3,0.315,0.22,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-19,718511,Strikeout,strikeout,True,607732,502171,Jacob Stallings,Alex Cobb,0,0,0,37f70d9f-49ed-4327-bdb6-f1497ad0f440,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
37,2023-04-19,718511,Single,single,False,641658,502171,Garrett Hampson,Alex Cobb,1,0,0,0e9cc925-2063-4401-84d4-9652e325fcf7,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,-3.47,0.33,-1.31,,95.8,94.5,86.2,,,0.28,0.333,115.0,95.0,103.0,78.0,103.0,103.0,0.38799999999999996,0.162,0.2,-1.38,89.5,83.6,0.239,0.379,,,,,,,,,,,,,,
