,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,SV_ba
10,2023-04-19,718509,Strikeout,strikeout,True,595777,670912,Jurickson Profar,Johan Oviedo,0,0,0,414742aa-f511-432d-825f-7a439119937a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
11,2023-04-19,718509,Flyout,field_out,True,453568,670912,Charlie Blackmon,Johan Oviedo,0,0,0,49186e1e-2961-40ad-9cfb-47786f5295f0,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
12,2023-04-19,718509,Walk,walk,False,592178,670912,Kris Bryant,Johan Oviedo,1,0,0,d0c6f790-c25a-4439-ae67-b2c2b2b95eb5,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
13,2023-04-19,718509,Strikeout,strikeout,True,641857,670912,Ryan McMahon,Johan Oviedo,0,0,0,a99be96d-1a07-4c3d-8f06-b0d7e254c16a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
14,2023-04-19,718509,Strikeout,strikeout,True,668804,596295,Bryan Reynolds,Austin Gomber,0,0,0,e74e7bb1-e6f3-49ff-82d8-9f1908e73095,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
15,2023-04-19,718509,Home Run,home_run,False,457705,596295,Andrew McCutchen,Austin Gomber,0,0,0,e053ba40-6faf-427d-b44b-fa247aade6f7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
16,2023-04-19,718509,Walk,walk,False,467793,596295,Carlos Santana,Austin Gomber,0,0,0,8eaa4db8-cb47-4b9d-aa4f-d55f625b44e4,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
17,2023-04-19,718509,Single,single,False,656582,596295,Connor Joe,Austin Gomber,0,0,1,9c9fdb6c-6764-44b1-afee-a78ae45a0109,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
18,2023-04-19,718509,Single,single,False,666801,596295,Rodolfo Castro,Austin Gomber,1,0,1,a64edf09-4330-493a-8d4e-ed678a615a1b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
19,2023-04-19,718509,Double,double,False,664029,596295,Mark Mathias,Austin Gomber,1,0,1,a8c03ef3-d4c5-4768-ac8c-2ed9590a860a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
20,2023-04-19,718509,Sac Fly,sac_fly,True,669261,596295,Jack Suwinski,Austin Gomber,0,0,1,badb00e2-a0d8-4e75-a803-4200ab868206,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
21,2023-04-19,718509,Groundout,field_out,True,641511,596295,Jason Delay,Austin Gomber,0,0,0,fbb7edb5-7a96-4e69-98dd-c8cf9396c812,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,
22,2023-04-19,718509,Groundout,field_out,True,519058,670912,Mike Moustakas,Johan Oviedo,1,0,0,3c2a6851-0057-46b6-aa7e-594db62f02d7,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
23,2023-04-19,718509,Groundout,field_out,True,676701,670912,Alan Trejo,Johan Oviedo,0,0,0,428426ad-6659-474f-87db-f11cc9ef6975,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
24,2023-04-19,718509,Lineout,field_out,True,605612,670912,Harold Castro,Johan Oviedo,0,0,0,a3dfe199-783a-4ae5-8aef-cd49dd887f4d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
25,2023-04-19,718509,Pop Out,field_out,True,663647,656234,Ke'Bryan Hayes,Jake Bird,0,0,0,41734c51-53e7-4d32-ad77-b53f75d81116,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
26,2023-04-19,718509,Strikeout,strikeout,True,668804,656234,Bryan Reynolds,Jake Bird,0,0,0,abd523db-7c4f-4d55-842c-887076d569bf,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
27,2023-04-19,718509,Groundout,field_out,True,457705,656234,Andrew McCutchen,Jake Bird,0,0,0,513a4ea2-d162-4aee-aa49-40d511584d47,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
28,2023-04-19,718509,Strikeout,strikeout,True,678662,670912,Ezequiel Tovar,Johan Oviedo,0,0,0,ff6fc8e1-1a0f-4d8c-9128-97a8473608fa,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
29,2023-04-19,718509,Flyout,field_out,True,661531,670912,Brian Serven,Johan Oviedo,0,0,0,48be74f7-1527-49d7-a2c3-7d321bb8f647,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
30,2023-04-19,718509,Walk,walk,False,595777,670912,Jurickson Profar,Johan Oviedo,0,0,0,861b4b0e-86fd-4ec2-b12b-eeec3a57e8c6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
31,2023-04-19,718509,Lineout,field_out,True,453568,670912,Charlie Blackmon,Johan Oviedo,0,0,0,7a094edc-3077-42a3-b8e8-0f89b729a22a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
32,2023-04-19,718509,Groundout,field_out,True,467793,656234,Carlos Santana,Jake Bird,0,0,0,e4a1b70b-850d-4460-be5f-b878c2433d25,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
33,2023-04-19,718509,Strikeout,strikeout,True,656582,656234,Connor Joe,Jake Bird,0,0,0,7d7f6885-c1b3-452f-a29f-f9090d01d302,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
34,2023-04-19,718509,Strikeout,strikeout,True,666801,656234,Rodolfo Castro,Jake Bird,0,0,0,466dc2c6-0dd0-4168-b9cb-379035eed569,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,
35,2023-04-19,718509,Walk,walk,False,592178,670912,Kris Bryant,Johan Oviedo,0,0,0,182d5892-0863-4d4b-91b7-203e5045859c,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
36,2023-04-19,718509,Single,single,False,641857,670912,Ryan McMahon,Johan Oviedo,0,0,1,d147a2f5-60ee-4d09-80ec-16fdea0f3c32,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.36700000000000005,,0.040999999999999995,-1.25,0.93,0.8,,-0.07,95.8,95.7,88.2,,0.277,0.21,0.25,0.193,0.276,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
