,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-09-14,716588,Flyout,field_out,True,682998,673540,Corbin Carroll,Kodai Senga,1,0,0,2ad7822d-ef84-4a00-babc-8de88fa1c27c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
1,2023-09-14,716588,Strikeout,strikeout,True,606466,673540,Ketel Marte,Kodai Senga,0,0,0,5ca9853b-e3ad-4971-8d0c-1e720125c4db,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
2,2023-09-14,716588,Single,single,False,502054,673540,Tommy Pham,Kodai Senga,1,0,0,6671ce20-24c4-4cc8-bd05-04c0b7e52609,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
3,2023-09-14,716588,Strikeout,strikeout,True,572233,673540,Christian Walker,Kodai Senga,0,0,0,31171510-f9f3-463d-83bf-172d5fdc8e61,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
4,2023-09-14,716588,Strikeout,strikeout,True,607043,518876,Brandon Nimmo,Merrill Kelly,0,0,0,22d9d9a7-6b92-4cc8-a1ea-a11570da2d68,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,121.0,105.0,111.0,78.0,104.0,97.0,104.0,112.0,110.0,87.0,101.0,99.0,0.301,0.18100000000000002,,0.055,0.11,0.04,0.88,,-0.64,-0.45,92.2,90.8,,85.5,82.1,0.224,0.22,,0.217,,0.268,88.7,99.0,108.0,114.0,85.0,105.0,95.0,0.122,0.231,0.83,2.43,92.4,0.18,0.261,,,,,,
5,2023-09-14,716588,Strikeout,strikeout,True,596019,518876,Francisco Lindor,Merrill Kelly,0,0,0,d6feeeb8-0f0b-40db-8199-743291961b97,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,121.0,105.0,111.0,78.0,104.0,97.0,104.0,112.0,110.0,87.0,101.0,99.0,0.301,0.18100000000000002,,0.055,0.11,0.04,0.88,,-0.64,-0.45,92.2,90.8,,85.5,82.1,0.224,0.22,,0.217,,0.268,88.7,99.0,108.0,114.0,85.0,105.0,95.0,0.122,0.231,0.83,2.43,92.4,0.18,0.261,,,,,,
6,2023-09-14,716588,Flyout,field_out,True,624413,518876,Pete Alonso,Merrill Kelly,1,0,0,79c68124-3e6e-45e2-9933-062e1814fb87,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,121.0,105.0,111.0,78.0,104.0,97.0,104.0,112.0,110.0,87.0,101.0,99.0,0.301,0.18100000000000002,,0.055,0.11,0.04,0.88,,-0.64,-0.45,92.2,90.8,,85.5,82.1,0.224,0.22,,0.217,,0.268,88.7,99.0,108.0,114.0,85.0,105.0,95.0,0.122,0.231,0.83,2.43,92.4,0.18,0.261,,,,,,
7,2023-09-14,716588,Strikeout,strikeout,True,677950,673540,Alek Thomas,Kodai Senga,0,0,0,434ec12e-0026-4e75-b423-fcb4f938b55f,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
8,2023-09-14,716588,Strikeout,strikeout,True,666971,673540,Lourdes Gurriel Jr.,Kodai Senga,0,0,0,22c16d74-f816-4a27-adb5-55018949be02,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
9,2023-09-14,716588,Flyout,field_out,True,672515,673540,Gabriel Moreno,Kodai Senga,0,0,0,d2ef69b0-e788-4e49-8dd3-6d1cd171ad16,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
