,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-06-16,717738,Single,single,False,456781,669438,Donovan Solano,Mason Englert,0,0,0,ea08bae2-4ffa-47f7-87d4-7944aa867659,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
11,2023-06-16,717738,Flyout,field_out,True,668904,669438,Royce Lewis,Mason Englert,0,0,0,ca03b5ff-b2cc-461b-9a34-fb7c28f3d3b6,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
12,2023-06-16,717738,Double,double,True,608336,669438,Joey Gallo,Mason Englert,0,0,1,26d463c8-6f5a-4843-b512-79baced6c68e,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
13,2023-06-16,717738,Flyout,field_out,True,543877,669438,Christian Vázquez,Mason Englert,0,0,0,d985f51f-b0d5-4a9a-adaf-fe85a660e909,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
14,2023-06-16,717738,Single,single,False,663837,657746,Matt Vierling,Joe Ryan,0,0,0,f40e38d0-3df1-49d3-9cb6-27cf9ecf6fa0,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-16,717738,Single,single,False,606992,657746,Eric Haase,Joe Ryan,0,0,1,e53e0c14-13ff-4e0f-900d-90f79641d198,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-16,717738,Single,single,False,570731,657746,Jonathan Schoop,Joe Ryan,1,0,1,e6e0e3da-beca-4445-b82d-2cddefc57cdc,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-16,717738,Single,single,False,656716,657746,Zach McKinstry,Joe Ryan,1,0,1,0a69b930-1981-44e5-b4a3-e007f550ffd0,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-16,717738,Pop Out,field_out,True,679529,657746,Spencer Torkelson,Joe Ryan,1,0,0,bbfd947d-c2f0-4fe9-b2ba-436f3a1de7b5,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-16,717738,Sac Fly,sac_fly,True,681481,657746,Kerry Carpenter,Joe Ryan,0,0,1,c7d2ce41-d3a4-494a-b119-be7611900b43,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-16,717738,Home Run,home_run,False,595879,657746,Javier Báez,Joe Ryan,1,0,1,c5a48870-0a2e-4429-8613-74cbc9c142fa,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-16,717738,Flyout,field_out,True,665155,657746,Nick Maton,Joe Ryan,0,0,0,1f2817b3-b64e-4544-b703-00258e8db885,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-16,717738,Bunt Groundout,field_out,True,572191,669438,Michael A. Taylor,Mason Englert,0,0,0,95ee030a-f12a-4d54-9816-8a322a26a9dd,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
23,2023-06-16,717738,Single,single,False,666397,669438,Edouard Julien,Mason Englert,1,0,0,5589475e-12c4-4b30-884b-85b01b0d2973,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
24,2023-06-16,717738,Strikeout,strikeout,True,621043,669438,Carlos Correa,Mason Englert,0,0,0,e017b4cb-7172-48e3-b169-2039b3297d37,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
25,2023-06-16,717738,Strikeout,strikeout,True,621439,669438,Byron Buxton,Mason Englert,0,0,0,c0f2d606-2c35-4b39-a916-4967865ade2b,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,81.0,103.0,95.0,88.0,100.0,99.0,,,,0.303,,0.364,-2.03,,0.31,91.1,,84.3,0.284,,,0.284,83.6,101.0,108.0,117.0,,,,,0.267,,-2.22,,0.3,,91.0,101.0,97.0,0.067,-1.63,80.5,0.316,,,,,,,
26,2023-06-16,717738,Groundout,field_out,True,628451,657746,Andy Ibáñez,Joe Ryan,0,0,0,31c06fc7-7a4c-4d4e-b65d-ab51e7c7dc97,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-16,717738,Home Run,home_run,False,663837,657746,Matt Vierling,Joe Ryan,0,0,0,eb55610e-8c4f-4938-bd53-4ca2715acfed,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-16,717738,Pop Out,field_out,True,606992,657746,Eric Haase,Joe Ryan,0,0,0,2d7131c5-b266-4696-84f3-887a4df81e44,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-16,717738,Strikeout,strikeout,True,570731,657746,Jonathan Schoop,Joe Ryan,0,0,0,001845be-4a53-4999-b080-01863e2b5324,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-16,717738,Groundout,field_out,True,666135,663947,Alex Kirilloff,Tyler Holton,1,0,0,8e001b89-9faf-43a6-bbf9-344038d68cb3,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
31,2023-06-16,717738,Single,single,False,456781,663947,Donovan Solano,Tyler Holton,1,0,0,bab16b16-a75a-4778-92f3-c3cd7254ecb3,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
32,2023-06-16,717738,Walk,walk,False,668904,663947,Royce Lewis,Tyler Holton,1,0,1,94239b18-5001-435e-b396-ac150581cbbd,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
33,2023-06-16,717738,Grounded Into DP,grounded_into_double_play,True,608336,663947,Joey Gallo,Tyler Holton,0,0,1,73b8af94-8916-465c-86b9-6877a9cae79e,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
34,2023-06-16,717738,Lineout,field_out,True,656716,657746,Zach McKinstry,Joe Ryan,0,0,0,e09ea11f-e478-4d8c-b3e8-d8afcfe19c1d,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-16,717738,Double,double,False,679529,657746,Spencer Torkelson,Joe Ryan,0,0,0,1bd9f23f-0d80-4c1b-be3f-62c46cece8bc,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-16,717738,Pop Out,field_out,True,681481,657746,Kerry Carpenter,Joe Ryan,0,0,0,75c6f475-d000-4206-a026-054f619156c9,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-16,717738,Strikeout,strikeout,True,595879,657746,Javier Báez,Joe Ryan,0,0,0,53b2b1d4-9d0e-434e-9934-d98b93dd8735,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-06-16,717738,Groundout,field_out,True,543877,663947,Christian Vázquez,Tyler Holton,1,0,0,e96f34c3-2d8a-4871-b962-4d07c83275ef,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
39,2023-06-16,717738,Groundout,field_out,True,572191,663947,Michael A. Taylor,Tyler Holton,0,0,0,0cdd2aef-ef25-4769-9e2b-4085fd6c9408,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
