,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,CH_ba,SL_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,ST_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
0,2023-09-14,716580,Flyout,field_out,True,666397,570632,Edouard Julien,José Ureña,0,0,0,35fca224-5c9f-4c7d-b374-42866f48834e,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-14,716580,Flyout,field_out,True,593871,570632,Jorge Polanco,José Ureña,1,0,0,022a20da-39ef-4c39-bfca-3b60189ef696,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-14,716580,Strikeout,strikeout,True,596146,570632,Max Kepler,José Ureña,0,0,0,4e495dab-72ab-49b1-b4c0-b9c1f2b4b62b,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-14,716580,Strikeout,strikeout,True,641313,628317,Tim Anderson,Kenta Maeda,0,0,0,db10d585-9fd4-41f9-92c1-bf4935dfe3a0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.385,,0.247,0.275,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,,,,
4,2023-09-14,716580,Flyout,field_out,True,643217,628317,Andrew Benintendi,Kenta Maeda,0,0,0,9872d6aa-7d81-4cab-ac92-0e39f7c32194,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.385,,0.247,0.275,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,,,,
5,2023-09-14,716580,Strikeout,strikeout,True,673357,628317,Luis Robert Jr.,Kenta Maeda,0,0,0,cb533565-48a4-4346-be33-08ad97842d22,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.385,,0.247,0.275,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,,,,
6,2023-09-14,716580,Strikeout,strikeout,True,668904,570632,Royce Lewis,José Ureña,0,0,0,44f7898f-7f4e-44ba-93b6-8bdc6f3962fc,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-14,716580,Groundout,field_out,True,666135,570632,Alex Kirilloff,José Ureña,0,0,0,a69ff9f2-17dc-49eb-b547-6768afc0c34f,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-14,716580,Flyout,field_out,True,650489,570632,Willi Castro,José Ureña,0,0,0,4baa2786-42a7-46fa-84e7-7972cfe0fdc4,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-14,716580,Groundout,field_out,True,650391,628317,Eloy Jiménez,Kenta Maeda,0,0,0,e76f9b4e-1500-4f1f-8a81-f9b581ea79f0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.385,,0.247,0.275,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,,,,
