,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,SI_ba,ST_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,SL_ba
0,2023-09-19,716515,Single,single,False,592192,680723,Mark Canha,Drew Rom,0,0,0,5e6641b4-fa54-4349-b8ee-cb553edd59ce,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-19,716515,Strikeout,strikeout,True,661388,680723,William Contreras,Drew Rom,0,0,0,a8682a3a-7b1b-4dfa-b615-f94458a62195,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-19,716515,Pop Out,field_out,True,467793,680723,Carlos Santana,Drew Rom,0,0,0,6d6ca497-91ef-4810-b0ab-b141cfc66b26,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-19,716515,Strikeout,strikeout,True,642715,680723,Willy Adames,Drew Rom,0,0,0,6a791285-7773-4bde-95e0-f0b1aabe8b17,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-19,716515,Single,single,False,663457,656730,Lars Nootbaar,Trevor Megill,1,0,0,1ec49e53-04ad-4805-89c9-2fff9b85fbdc,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
5,2023-09-19,716515,Strikeout,strikeout,True,502671,656730,Paul Goldschmidt,Trevor Megill,0,0,1,46e588bc-635d-40a8-8b17-f211ec21ab51,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
6,2023-09-19,716515,Double,double,False,676475,656730,Alec Burleson,Trevor Megill,0,0,1,0df82fb5-0c9f-485d-a4a4-591c658a0d4c,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
7,2023-09-19,716515,Sac Fly,sac_fly,True,571448,656730,Nolan Arenado,Trevor Megill,1,1,1,5fdf78d6-c44a-43c6-a41b-a38e1c7dcf63,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
8,2023-09-19,716515,Walk,walk,False,680700,656730,Richie Palacios,Trevor Megill,0,0,0,3abf93e6-3015-4288-b5ca-8ab5fb6432c0,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
9,2023-09-19,716515,Single,single,False,691023,656730,Jordan Walker,Trevor Megill,0,0,1,1004a686-822c-4ba2-b45e-7e80afc78421,656730.0,trevormegill,Megill,Right,Trevor Megill,3.63,3.23,34.2,99.0,123.0,111.0,0.7040000000000001,13.5,3.12,9.09,0.52,0.68,0.386,0.18100000000000002,0.157,0.313,0.442,126.0,101.0,111.0,,,,,,,,,,,0.721,,,0.32,,,,99.1,,,,0.281,,,,123.0,99.0,116.0,0.27899999999999997,0.13,85.8,0.222,,,,,,,,,,,,,,,,,,,,,
